subj,node1,node2,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,zibb1,zibb2,zibb3,zibb4,zibb5,zibb6,zibb7,zibb8,zibb9
S100,seagull,shark,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,bear,toad,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,monitor,toad,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,bat,bird,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,cardinal,cheetah,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,bird,boar,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,bear,ram,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hyena,squid,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bear,aardvark,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,spider,bat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,crocodile,shark,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,squirrel,shrimp,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,donkey,mule,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,crow,parrot,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,sheep,horse,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hawk,eagle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,cat,wolf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,lobster,fish,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,goose,duck,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,snail,worm,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,bluejay,robin,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,aardvark,buffalo,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,salmon,alligator,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,emu,sloth,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,coyote,hyena,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,toad,rabbit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,baboon,gerbil,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
S100,pigeon,aardvark,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,sheep,bat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shark,eel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shark,otter,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goat,horse,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,crow,owl,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,canary,monkey,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,peacock,gorilla,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,cockatoo,chicken,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,zebra,hippopotamus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,manatee,stingray,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,wolverine,otter,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,tuna,mouse,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,monkey,chimpanzee,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,crocodile,anteater,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,giraffe,millipede,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,parrot,pigeon,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,weasel,fox,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,aardvark,penguin,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,fly,firefly,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,tortoise,beaver,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,shark,squid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,mink,lion,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,capybara,pig,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,seahorse,horse,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,giraffe,bird,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,skunk,raccoon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,chicken,cougar,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,kangaroo,whale,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,donkey,bear,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,fawn,bird,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,spider,sheep,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,redpanda,mouse,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,redpanda,fox,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
S100,starfish,lobster,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,goose,toucan,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bluejay,bluebird,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,horse,yak,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bluejay,raven,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,monitor,turtle,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,elephant,dodo,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,dog,aardvark,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,fish,gecko,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,marmoset,gorilla,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,elephant,penguin,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,eagle,finch,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,sheep,cow,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,mountainlion,sheep,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,anteater,monkey,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bunny,rabbit,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,butterfly,moth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,lamb,rabbit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,groundhog,beaver,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
S100,goat,duck,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,beaver,mouse,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,puma,leopard,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,moose,buffalo,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goat,sheep,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,grasshopper,turtle,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,seahorse,penguin,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,butterfly,bat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,wolf,lynx,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,lion,quail,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,seagull,whale,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,crow,duck,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,fly,ant,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,mountainlion,bear,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,eagle,robin,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,swordfish,bull,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,beaver,owl,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,panther,flamingo,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,snail,alligator,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bull,buffalo,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,emu,ox,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,sparrow,beaver,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,badger,fox,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,snake,monkey,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,spider,kangaroo,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,zebra,cuttlefish,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,ferret,vole,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,possum,giraffe,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shark,ray,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,chameleon,ferret,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
S100,platypus,guineapig,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,capybara,wombat,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,emu,elk,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,orangutan,panther,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,possum,duck,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,komododragon,rattlesnake,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,muskrat,mouse,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,rhinoceros,hippopotamus,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
S100,porcupine,bear,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,aardvark,armadillo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,panther,wolf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,chipmunk,alligator,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shrimp,octopus,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,crocodile,snake,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,jaguar,leopard,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,cow,duck,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,crow,cow,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,panther,lynx,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,raccoon,lobster,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,panda,bird,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dolphin,wasp,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,alligator,penguin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,fly,blackbear,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,rat,bunny,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,prairiedog,lynx,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
S100,bear,armadillo,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,clownfish,manatee,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,flamingo,duck,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hawk,bat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dog,orca,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,rooster,hen,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,shark,octopus,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,platypus,porcupine,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,gazelle,deer,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,kangaroo,sloth,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,lizard,alligator,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,prairiedog,hamster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,snake,turkey,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bear,raccoon,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,ferret,eel,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,fly,cow,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,horse,dog,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,parrot,duck,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,chipmunk,squirrel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,snail,frog,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,starfish,bird,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,spider,humpbackwhale,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,otter,beaver,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,butterfly,camel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cheetah,bluejay,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bluewhale,ape,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,pigeon,hyena,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,swordfish,octopus,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,cat,clownfish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,weasel,rabbit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,hare,rabbit,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,wolverine,hyena,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bee,sparrow,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,cheetah,frog,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,swordfish,squid,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,pelican,meerkat,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,turtle,gecko,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,bonobo,octopus,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,puma,fox,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,cheetah,cougar,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,lamb,ostrich,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,hummingbird,rabbit,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,coyote,buffalo,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bobcat,jaguar,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,guineapig,weasel,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,coyote,salamander,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,coyote,wolf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,seagull,parrot,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,giraffe,kangaroo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,antelope,hyena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,brownbear,fox,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,platypus,hippopotamus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,orangutan,ape,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,hyena,leopard,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,treefrog,toad,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,whale,chimpanzee,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,gerbil,fish,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,pigeon,gerbil,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,baboon,kangaroo,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,flamingo,frog,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,monkey,slug,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,eagle,woodchuck,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,baboon,leopard,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,wildebeest,cat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,crocodile,armadillo,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,dolphin,robin,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bird,human,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,iguana,guineapig,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,prairiedog,alligator,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,crocodile,turtle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,ostrich,owl,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,rooster,gecko,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,monkey,cat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,elephant,sloth,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,snake,lizard,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,antelope,gorilla,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,anteater,cheetah,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,seagull,penguin,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cow,ox,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bear,chinchilla,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,rhinoceros,raccoon,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hog,eagle,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,ostrich,hen,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
S100,sheep,walrus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,mule,bull,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,ibis,goat,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,dingo,emu,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,crow,sparrow,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,toucan,penguin,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,orca,bluewhale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,orangutan,chimpanzee,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
S100,mongoose,fox,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,hummingbird,mongoose,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,cow,eel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,eagle,meerkat,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,hummingbird,owl,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,sloth,chimpanzee,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,goat,ram,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,wolverine,wolf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cheetah,python,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,ostrich,orangutan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,sheep,turkey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,cockroach,centipede,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,cheetah,panther,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,seagull,squirrel,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,giraffe,puma,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dinosaur,leopard,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,iguana,cow,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,turtle,cat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ferret,mole,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,spider,gazelle,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,koala,hyena,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,coyote,hamster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,parrot,hyena,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,tapir,beaver,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,turkey,rooster,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
S100,llama,chicken,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,snake,bird,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,elephant,zebra,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hippopotamus,wallaby,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,wolverine,panther,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,hyena,aardvark,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,giraffe,panda,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,butterfly,tarantula,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,prairiedog,ostrich,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,turtle,tortoise,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,cheetah,wolf,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,cassowary,alpaca,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,guineapig,lobster,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
S100,hippopotamus,alligator,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,ostrich,flamingo,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,elk,gorilla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,iguana,snake,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,redpanda,penguin,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ferret,beaver,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,giraffe,bunny,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,puma,wolf,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,mule,aardvark,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,squirrel,finch,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,wildebeest,fox,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,ostrich,puma,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,chipmunk,lynx,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shark,salmon,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,parrot,gorilla,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,butterfly,crab,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,sloth,worm,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,squirrel,deer,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,parrot,polarbear,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bonobo,orangutan,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,vulture,fish,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,grasshopper,spider,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,sealion,whale,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bird,vulture,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,dove,eagle,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,giraffe,ostrich,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,toad,worm,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,elephant,walrus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,peacock,polarbear,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
S100,spidermonkey,parrot,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
