numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite
6,0.3,steyvers,4,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,164,120,120,:q_O?K?AA_?OOM?@@?oc?H??__WQACAo_k?CCBo_{GGFeO?WgV@AaG?CCG___`A?@@BACKSJFP?wsdA@`G?CER_`?xUCOGqBC?CMHo?HUSMHpA@GvDCcahaOWfO_wqAAA@PPY?JHebdSu\_`?x]SMMTRkGMb`@pc?ABAFgHSz@BacK?s[OOOPIIEMoqi]ACBAn,-1409.82486899,,,,78.0,0:00:43.307338,:q_OW?CD??__[CCBaO?GGGE_`?kGJBA@wO]CCA`xc?SJ_`PC?CBCO?GGKGGO?GGWO`@ps?MLHO_WQ?BHoOg[_T___`?bGKOAPM?@DAqhYSJFCw?OdDCcQPSpWbbgOoz@@@?ggl?DdbPqiZMoOWOMPJq`ppDTJfWO\FFCBGGK|GGDQsCSVOhW?gs[OOQHHX@BfYXSmfbAPQz,129,35,43,1018,-1338.01490353
6,0.3,steyvers,4,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1476.96246021,,,,75.0,0:00:35.348314,:q_O?K?AA_?OOMABAO_WUAAA@W_]GG_?OWWN??_gG]?@@?pcOMK``POq?AAb`{KL??`psSSKEp@[?CHfcG@IKIEdwo{pCDbQkCIFFEg?SMQbA`{?MIDbh?wdA@bRSCIGFGHpcy^ecq{gVJQOpyACBCAqSCCCCAPWo\EFGxhCt?CarqQCFCcsQQSOJEW`[u[SPBc?OJFP@xOkVK~,142,42,33,1008,-1412.64408073
6,0.3,steyvers,4,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,118,118,:q_O?K?AA_?OOM?@@?oc?J@A@gGOJA@`G?CIGb@wGGEGDOOWOOKba`kKGD_?OWeCCFpPSCEGHO?WSMR`@p@?f?@AGg_X@@`@CCEQIDWW{b@@@?wuCCDDHH?eXLOOSSOIHFGOgYRKp@POxKEbrK?EKIfCCScR_@OomMIaB@hSnGHDRkoYRIeGWS}c_FC[CCCKFH?gc[aaTc_ifSo?GGKOphtA~,-1522.47616882,,,,101.0,0:00:44.925255,:q_OW?CD??_g?CFD``?gYAD__ocCEEb@wW_T@CBGG[TCAo?WWQL`@@cST@@a@hI?@@`?g[cR_?_w_WMGCqc?CDBAGg_X@@`@CCWQIOpxEAAA@pWuCCIqQ@Kt??bGg_SNHFGOgYMHfHhKiUMGGo[OKEbqK?EKIfCCScRNo?gWUS_`pPmECEBQh[rGHDRkOcRKoogW]c_A`Wo[UMGskCERKFBs_QIHFGgcU`TJGw`Mh_?_o[`bRiD~,145,39,62,979,-1425.98337081
6,0.3,steyvers,4,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,164,119,119,:q_O?K?AA_?OOM?@@?ocGJ?@o_cCCBA@wOSR??`?oiACCo?OU?@Ao?We?BABgGGEI_?OW]?@AOO_Y?BA@wWg\A@aaK?IL_@A[CCCAcg?CISaCGgkYQgdw@CdGHdGGGGYaaqckbPPoOW{_T`?pPCn@LEwWWOHJgWXq?JHdAkKSPRPACGGGSUc{?ECDo?GGEP_J~,-1496.88171629,,,,91.0,0:00:40.275306,:q_O?K?AA_?_[GFAAo?[AAA@`?waAH_?O_WT@AAW_UADEO?W[QK_?o_yCBCp?w_VHGoO_Wf?BawWg\ADCWgsh?CCwOSYOHO?GSLOIo?gkYQgdwPGg[cCqcCCCAdBSSUSLfWgkbP___W{_TKOpPCnYLgWGKOKJgW_[x?DcqkKSORPA@aOg_ec{OQ^TO?GGQKGhg?x^,120,44,47,1014,-1408.54051073
6,0.3,steyvers,4,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,174,120,120,:q_O?K?AA_?OOM?@@?oc?ABA@W_U?DB@w?IPA@`?ge?@AO?gY?BA``[GECCo?GGGN_@_wk\@@?w?cUOHO?GSUN`DGGKMKGOOxY?CHoPxQEHDcAkS^CA`qs?AAA@g?C^?Eo?{CCEMO`Gkt?A`xHisc__ahtDJFdRKCGK_?__]?DEdC[CGDGgWOOfDGgCYe?ECTdCKKOIDw_Wcg,-1511.54564891,,,,106.0,0:00:39.001752,:q`?GGI?A@oOOKHBAPG_SKF_QGOKGDCo?GQ?DCO?WWQJEo?WOR??`@Wq?FFOOOKH?Capx?d??`PW}WS__og[WO_`?wol?DcwGO]S`APXKj@Foo_SN??`?oyAMFo?OsaX_@rh}AAMFWOOQJLFW?CIFGgHGgtTLHG?GaTMgSSGUNIeBHyWOGfgOOMOJFW?SUPIGwGKGDGCRaECCCcslCw_PiW?[OgeDbI`Z@B@p@?aUJeRy`VCBIDv,137,37,69,982,-1408.58210802
6,0.3,steyvers,4,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1571.71668176,,,,80.0,0:00:46.582984,:q_O?K?AA_?OOMAA@`GOKJ@A@W_SNACO?WWN??_`CCCF_?OOKXCA`pcKIIEO?gw^BBO?G[\DDB@kOV?@?wW{`?HP`OsnEFeG_kYT_`Owwt?A`qSWSN_@pOk\GFCgOKYY_`Owx@ABBrhw~LHdxOmUc`bsC?CBAAqSCCCCAPWyKMPrQHi?JNHGO[ecdCApeGPJeraaG[_A@WyGUJe^,140,44,36,1005,-1513.72777079
6,0.3,steyvers,4,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,118,118,:q_O?K?AA_?OOM?@@?oc?GD_?os?N@A@O{?CBAo_We?@A@pS?MHEO?GSML`@?gm?HFo__m?AGoO_SV??`pcCEDDbw?GECAo@cCGDDcwGSgW_AGWcb@DdW_WN??`?heCCGo_og^DDDW?WMKFOPOsh@DCA`]IIfDR@dHCDcCC?ML_?oxmASPP_xu?FPIg?GEDJEw?gW_QHXO|?fVOowgul_@qqf,-1539.57102912,,,,71.0,0:00:27.768971,:q_OoGI?A@oOOKH?Ao?WYL?@`OwaCD_aW_[T?BaW?CIFEoOOOV?AAP{GGJ`CWGOIJ_?OwqABAaPW{bA@`G?GQK_`?gkWR_ba`aOQHoo_cb@CaqkOKF_@?heCCGeG_WQNaa`xU?EBbBSCSLIOPP?gV`TR@dHCDgHk?EFECb[Cgab@rk?MgTO?PYS_dBsA\\BDEtAuMLJI^,141,43,28,1013,-1471.63559761
6,0.3,steyvers,4,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,189,119,119,:q_O?K?AA_?OOM?@@?oc?CBA@WGGECAo?GOL??`O{CCH____[RA@`O{?EDBAGGGEDBbGWSNCBA@kWOL_?okKIPabGWWMJGOohMCCHCqsGKFGO?OKKG``AHaCEEcRCCIFEDGXGn@BBQ@EGGGDRs?YX`@qPYbBBpOosxBGda{?YXOSRqUYWLoo_SNFEDCcCEDDbtKog[__ogq?BCCgOTT@@`TYt^?@cdv,-1595.29005759,,,,95.0,0:00:53.015773,:q_OWGI?@@oGOOJ@@?w?CCEa`wGGRAAPO{GEG_?OOKGFDO_W[X?BA@kWOLGO?kKIJGrASOKFDcG`MCCHCqsGKFGO?_WOLaB@pCeWbBPpCp@A@p`QEQJoO_SKLGCQc__TLFg?WYNKo_wkcUgpr@mGDEeBaMEPJDrssq_gerqUYWLoo_SMKLrA`hH@AapxtRKIFGGGEDEOp@HVDEidkKGDEBaqlYn_?ohXEm,143,46,49,987,-1512.26569472
6,0.3,steyvers,4,50,0.7,0.0,stationary,18,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,189,120,120,:q_O?K?AA_?OOM?@@?ocCCC_`?sCECA`gOKIE_?OWQ?@@agGOKFCo?_UOI``?oaKFDo_o_WO___gkZBBA@OqGDBBW_SKLaAAkSMGDAw_SZ@JpOogcX_?_cO]PIoO_[bACAQXUGDEdhPKn??a`WuGLJFBsKGEMOpG{ebccrsCCCBaGocgb`@@`KjCCbq@LNEHERTGsicbCc[UOGiX@Ska`aW`m[RLGCN,-1605.73087523,,,,104.0,0:01:03.832732,:q_O?K?AA_?OOM?@AOh?CGDBOogY?@@OOWiCEBaW?U?@DOOWOKGCago[SJ`@Oo_WO_`PGuECBA@_}CCA`_wsfCA``_s]QaAAXUCBA`p?gVCAbWGOnDBAaPKr??__`aKFFcQkCMGGo?OKOHHew_gYTJEBkgm]_?PWuGLIdb`yABA``GqEHEBqYMQ]`?ogWMGHDXH`Ee`@@_se[`@p?c]OGcs{WcXLSbQiGHEHGwkaVRHtKSOTJGdCKGe_`?o[ucfCrQ@Ad,153,36,68,968,-1522.32409984
6,0.3,steyvers,4,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1673.30404305,,,,73.0,0:01:10.448530,:q_O?K?AA_?OOMAA@`GOKJ@A@W_]P??_o_WN??_`?eAABo?GGEKa@OwqEDCA`c?CDFBwWWR??`OwyIIEBPsOUQ_?_c{`?ACgogYVbBPxaGJEdWGSMMLO?g[cVbA`{?MIDbh?wdA@bQHiADBa@gx@CBBaPcy]ecq{gVJQOpyA?A@`@XIAAA@p?cVDBGxGst?DfccGMRPHHP?rBACaxkwgaFG?_UMPpAp[r,151,33,40,1001,-1614.1963816
6,0.3,steyvers,4,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,190,118,118,:q_O?K?AA_?OOM?@@?oc?AAAP?gY?@A@WGGF??__kGOI_?___TAAAg?CKFCBWGOKFa@p?i?@AP?gWUL_?`Oq?@EbgGGGGEO?WUGLFCgW_[TecAP]?CCCQcKIMIDW?CGGGDWPSu[___WWV@Aa``AIEDbQ{GWLIoOOKVEEgGOgU]OGhWsdCEDBc?AG_cB`uOXNqaQMS_POGokYV_@AHQCCCewgtIi```YR,-1695.60625284,,,,89.0,0:00:52.584169,:q`??K?AA_?OOM?@@?oc?AAA@WWOIE_?O_UABAO?GGJACO?OOTABAg?CCEBaG?CGM`@?o[OI_?OcGGDDbWOSSK_?PgwbGECg?KIECahhGjBFDWhGn?ACQXOjBA``pCgT_@?o_jGIebcCEHDb@pEIIECBkGKJEcA{WWLIoOOKIGDbqhYKLJgGGGSJNGHWsdCEBQHOx??_`@QABCBq@ozGKfwhHF@DCCS?ARdbPp]?CEcQa]CCCewgtIibAsa~,157,33,56,979,-1614.43177595
6,0.3,steyvers,4,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,179,119,119,:q_O?K?AA_?OOM?@@?ocCECAo?K?N@@`?k?ECBAW?cT@A@gOe?@CQP_yGD_`?gWXHEo_oiAA@`GOKMGDo?G[PBABPxI?BBaPpECEDO?{GKHIOO_siX__`H]CBBaPpqCBBaqhq?HGo@s?ECDDwGSKZ``?peAZPo_`QCHIEwGKIO_@rS[[WpRR`w~??ebsCEEEESc[[]Up@G{{f`?owk~,-1693.45011181,,,,91.0,0:00:52.140822,:q`_?S?AA@o?OMABAO?K]ABAO?GKGH_@pGiACDO_We?@AaGg_QK`oOWSMKcbW?GKHDOOSGEFCAwG[OM`@@?gYQ_?og[YMGoOOWSL_@wOSKS`@@pSr@@?p?cvA@`ppq?AA`pW{xNGCQPi\?AAa@Wp@A`b[KGE_es[GGDIQQ`l@@AoBQ]MMKUSSsw]No?Hg|@@```dEcfFdIuGHFdR@c{fVo__[OJNgDf,138,41,50,996,-1610.1517609
6,0.3,steyvers,4,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,171,120,120,:q_O?K?AA_?OOM?@@?ocGEC`@?kON@A@WkGECBO?wcT?@`gGGIFDo?WOIEEo?ou?OaagOOYNGopg{`AA@PcKGRIOO_SQMaAP`]CBABwXQYNGcwG{j?ABPxqCBFeWPyECBBq[OQKJo`hL@?AFGot@AFeWPyADCo?GSYXLTg_X?a_?_[CIEIDgGGEIfeRqYI[RiGi}CCA`rv,-1655.64267232,,,,83.0,0:00:43.437073,:q_OWC?D??_wOQCCAp_{CGDao_WOL?BaPS?KK__ogm?@A@OocZ?BBW@AII`?pg{bBAbPx?b?@@?gqECBAQXQ?@Aa@Gy?HEDwOK]S`eWosb@@@PhU?AABRcCCBKobsOKNHp@GonAEgG@GwabBSCS]XMo_`yACCo?ggYNIeRQEGUb@sAHR?@@rkCIEGDAqQCBAahxxJ?DFBi\PACjwOOIFKFn,135,36,47,1007,-1604.26782317
6,0.3,steyvers,4,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1763.49588454,,,,77.0,0:00:51.872288,:q_O?K?AA_?OOMAA@`GOKJ@A@OsONBCO?GKGEBo?GGMG_?OO]?@@?w_SMK`@POq?AAb`{KL??`Owg\DDB@gyGJHO?Oe]O_BaSWSLJp`g{p@ADWGSMMLO?g[cVbA`{?MIDbg__[Q`?phCt@Aa@gx@AABaPs|LHdxOmUc`bsC?CBAAqSCCCCAPXmIEPrRS?EGNHGO[SMHhHP?rBACaxkwgaFG?_UMaBq`SkVK~,150,34,43,998,-1712.24681717
6,0.3,steyvers,4,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,168,118,118,:q_O?K?AA_?OOM?@@?oc?EC_?o_U?BA@W?CCG_?oo]CDBo?ge?@@@g?CCDCpOwmAM`a@cKN?AAg?o\?CCw?KT?FDG?CON_?pHU?ACrqSKOP_?pSSUN_@Oowz@@CAcSMIDcgXlB?CARS?AGLPp?slDBaG?GGGGoPC?QS_@PsGOf_`CcWiXQHwWs__UODSKGI``AH`Ec,-1755.5222663,,,,74.0,0:00:46.292007,:q`??K?B??__[CCBAO?WQEC_?OWSN??_go]IF``?geAABO?GGRDDoPsKOHEOo{?QI_B@s?KGCcw?KSP_Bac?EGFBwWcj?@@XxIEGGp@Ggl?Aap{?IEDB`xuAAGDGg[SJHCwXkw`cAPPi?@@ebc[OLJPOwa?AA@PCCOWcCqc?CKHfb{GOf_`qYHHBBABIDGf`bQA@Sk_BQAiGIUJWGKGPKGsf,138,30,44,1013,-1692.86962146
6,0.3,steyvers,4,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,178,119,119,:q_O?K?AA_?OOM?@@?ocGF@@OOOOJ?@@?gYAAAO?WOIH`?ogm?DCo@?iGDCBgWOQJ_A@o}?@AAP[?CNHPPWsdBBaPc?UO_`p?iCJIo@?w]P_A@{OQJ_AAHeGHHoo_kYQLOACOQZ_?`?oZHFCR{ckW_CaXu?QHq@s?ABAdX?wa[____g\?A@PC?OMKoOOOJYNQCQXQj_acyqCQMhCm^,-1757.98077847,,,,98.0,0:01:08.609994,:q`??KO?A@o?cGF@_?OOUCDBO__]ACAo_WSKJa`pGq?@CPP?yEHDo@?}?CCaqC?AAFcg?GIQ``p?qUOHoP?cSN`AqhYOMFcXxIGHDoP@?aXaAQXm?CCbQPSoYgQPhm?ECB@k?QMGeb{SKHJEIPKz?HCxOyEDBbraMOMGeRaYAAACG?KGGCbbK?OJFCrIEAAA@Oo[QIOQrPyO[PHdIm?@RjGPGycQx~,133,45,53,994,-1669.1803602
6,0.3,steyvers,4,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,181,120,120,:q_O?K?AA_?OOM?@@?oc?CBA@WWOL?A@gWOLA@`?sGTBA@gOOL??__[KGE__oou?@DBqC?EECooogVA@`?hECBAO?G{jOGdg?KSJa@gOKGKEpOwgcYbbPxctCEebcCCQJOogg]YaAaXk~FLFGo{iX``?piAIHCq`iG\Nooggt@AFSAU?BBbW?SKHRo?Gg^AIeRPuE_QPALIECLO@PU?CB^,-1863.90910638,,,,124.0,0:01:07.868187,:q`??KEAA@o_WQ?Da@W?KGE``gWYCI_?o_YCCBO?GGIL__o_Y?@@?ogWR??_pOu?BBBP{KGJHO?OKGDGo_WWMJ_?PxUOOGdg?GEDDAqSOKP`?o_[WLa`pPIIEBbrHiGLFeRcCCHDCasKIEIebcCGIHerk[w\aA`_{iX`?ooct@@@aHL@CCfR{CECDEbX}?@ADbi@J?@`ph@L?A``HdN??_`Gg]UNo?OOiXLFWWWs_PHg`Ckb`aQSGEOHDBPlV@@aak?AABAPQj,141,40,84,960,-1768.82482509
6,0.3,steyvers,4,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1851.45168538,,,,72.0,0:01:10.867063,:q_O?K?AA_?OOMABAO_WUAAA@W_]CBCO?GKGEBo?GI?@@@w?CFDBbGg_SKa@Po}EE_?Og[\DDB@gyGJHO?_e]O_@GogYVbBPxaGJIoOg[[Y_@OxGnEDBw?[SJFQ@pICBEcRSCCDCBPsGGMHFRsseVdAxYQENOO?OKGGHOOOOMGCawgXFLLO?Wk{c`@ppLHIGEWWOcZMIG`q?GDbg`WmX,146,38,34,1007,-1788.94881055
6,0.3,steyvers,4,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,180,118,118,:q_O?K?AA_?OOM?@@?oc?ACAoO_U?AA@W?CEDCOo_a?ABo?GQACAbG?ECJ_?`cKGI____aIHEBaCCEDDPOwmEGEBgGUWMGCwGGQO`@PGuIFIdwGSONKegOWWLGo_hCl??__oaGDBdBsSQQ_brKSONadW_[g_``p?gX@@`PAACNPGwWSPDCAPs?EJEOOhe?DMfw?CojbdQxmEGSoPH@Ym,-1847.42995902,,,,77.0,0:00:55.187421,:q`_?K?F?@?oc?AC_`WOOJ?@@WOKGG_@?{?EFCoO_q?@`Aw?GXBAOOOKGGcBACCCBAagg[VBCB@sCIFdb@pMAAGDGgcZDBdWGOIVKeg?WOKEcWOSaU___o_]V_`?xCg]_`PHIANHeWg_][a@qkOg_``?wgX@@aAX|@AFgc[KJCCbb{?EJEOOW[q[PPRh|B??eD[[iV`aDKCIHGCtiz,140,40,37,1008,-1776.15733974
6,0.3,steyvers,4,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,181,119,119,:q_O?K?AA_?OOM?@@?oc?CB_?OWQ?AA`g?GIG__o_UGDDO?OOKF__pcGIE_?_gWPACBwOOKK``POu?EBbQK{`GFcG_obBAAqSCCFJr@hMAACO?GKYWa@WGW]R_drCCCBAcg?GIH_bR@mcRKew?KKRa@PXIYQNgccCEJHO?G__Waaw@LF?BAA`U]STQ@pg~BDAq{?a\PoQxyGDFFwGKOYN~,-1847.56866117,,,,55.0,0:00:35.611511,:q_O?K?B?@?w?GEC_?_[CEC_?_gYCDCOOWOJCAag?GEC__pcGL?@@PCaCECBGWSML`@_xE]OcBqCOXBDcgGGIHFDx_sf@@AG?CEWa@WGW]RkOOOKIPHFg?GIFCAPsCoZdCaXcu^_?opMGDDcjyHH@Dcg?COHGEGOSV?ACs[?CECBA@Oi\gDDS_[YNopOkn?GfSALR@Jfggk[NNoOOKOHLF~,154,27,28,1016,-1796.16795267
6,0.3,steyvers,4,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,190,120,120,:q_O?K?AA_?OOM?@@?oc?CBAO?GGLDB@wOKIF_`Oo]ECAo_WOR??_ooqCCEBWOKMK__ook\CBa`hACCA``cCCDDO?osbAAbGOSMK`@p{GWT___g_RFEcAcSMHKo_oaAKFPph?t@CoogcWVa@qXc~DBbAs?GEGCbcCECMoQ[SQZ`ASKkW`_?Oos\@DbaC?EMLIWWWQNIhwGO[VKOO_wnNRjGO[WRJRAhb,-1893.90202982,,,,88.0,0:00:56.248653,:q`??KE?@@?w?CH?@?w?CCEa`_{CCBA@wGSKF``?kGECCoOWOXAAB@kGEGEOOWWOJEbg_[SO`@?gWWMGOOO_SJ_BQKGIJFo_g[WMIo_W}CCEDWOSOHecAcSQKKoo_WOT_b@pMMIFCBSCQX``QpeCCCcrH}MKHDcCOKFGCa`o|@@?o_ky__aA[SQXLo@H|B@AApaE?@BBa{KSJFCG?KGLFEdKKKNIhw?C[VKFWGSUKFDtK{gk`@p`KlBEDRF,157,33,55,980,-1799.81463383
6,0.3,steyvers,4,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1942.55983393,,,,62.0,0:01:11.968207,:q_O?K?AA_?OOM?BAO_WUAAA@W_]EG_?o_WN?@AGGGN??__[WMK``POyCDFoos?ACBagggWLFP@[?CHfcG@IKIEdwos]VKP@Wsj@A`ppi?DBca{WSN_@pOk\GFCgOKYPLOOg_[_aA`pu?RJq`[lHBFgG?GECDcgGGGFCAPYEIEPrRS?EJNHGO[SMHhHOw_X``Axkwga@Rc?OJFPApf,150,34,28,1013,-1886.08536996
6,0.3,steyvers,4,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,174,118,118,:q_O?K?AA_?OOM?@@?oc?CD_`?kCCDBOOOKJ@@?ogeABCAW_SNDBAwGKH??aW_]AGEoOOKRDBAgG_SNGpOs_SNIOOOKQQadWgWjIFppc?QNIDhHQ?@CdH@Ck]_?Q`Y]S_?QqA?@BbAC?EQ_AqQQEHDBgGOMKLoAcCQLHeXO{g__@p`A?HFdbc{{k_?QAMAACabkSwbQjgGK[e,-1927.72082592,,,,70.0,0:01:25.199324,:q_OW?CD??__[?CB_?_kCHAA@OsCCBAo_WSMH__`KOJDBAwW_R??aP[ON@CBW?GEHa``OuADCA`xEIEcA`xQAA@aQSSjEHdRCCSNeO@G{gUcdG?CQIIQAHy?@ACq`W~NIOAPOkWLGG?SMKGO?GKd?CaqQQEHFEgGOMKGCR[?ga_``GseTJeRkgUNIGCK?MKGES{?QUMRrqqAOGcayLV@@?oog[\NP?gkwbVOpWxEe,151,23,47,1004,-1874.6086285
6,0.3,steyvers,4,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,181,119,119,:q_O?K?AA_?OOM?@@?oc?AA_?_WOJAA@WOOKG``?kGOI_?OOSP?Ba@[?GF_?OW[XAA@po}ABA@qC?KH__o_SP?Bbg`?b@@@G?KKP`@`xQIFEcacGV@@@aSCCU`A@OstDECrKoeXNO?x?h?Afb{KYMGDGO[SPHo?xQWRNPb[KaVPtbcCGg``?hCvPJgwGGW]Op`HGvBBbBCOKl`Eg?OMPI~,-1943.08549271,,,,76.0,0:00:48.014077,:q_OWGI?@@O?GKH??`W?GECAo_cOKG``PCGP??__g_R?A`p?m?CBo?GKMK`@?ww^@@`@pA?ECoOWOIGEO`sG_P`?pS?AE```xQIFEcac[V@@?oxGpAJO`?st@AbAXcz@ECrHy?FEcAcKIXNFwWs[OIO_WOIFDGG@AIKHfgpmEPJtbcOMg``QHmmb___hxBECcb[?CDNGw_WOl`abS?GDBcQn,144,37,39,1005,-1879.67584555
6,0.3,steyvers,4,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,186,120,120,:q_O?K?AA_?OOM?@@?ocCCC___WOJ?@@?kCEDBpO{?AACO?g]CCCOOO_R?@AW_qGL_?pKCCBA@W?OIIECw?Sh?BCAHQ?RIDQs?KOJOAh]IKFdAkCCCBsAp[pEJFGGKMH_`PpyA\jEBkOQQNO?OKON`?oosfDFdBSKQQPO?WdDBPSqhXJ?A`bX}_[Opb`t?`cCaaM?AHGtS?AGEbq[CEHDbb{O_U,-1880.7891579,,,,83.0,0:00:45.367690,:q`?G?CD??_g?CCBAO_[GJ?@?o_UAA@`wg]?@BaG?UCCCOPK?AABrG_u?BAAWGKJ?Ho?hQ?EGCQc?CSIp``?lTJPOwo]SIoOOONCGDaxax@@`wGS[]_`Bl_zCCcbs?EDCAqS?EEEcrKSMKFcBSKMHHGgocYPPHCuIeUMHW?CIEEEr{W_[Opbi@BGHDBAM?EHIgGKOJEbqXYAHDbbp}_ULh~,142,44,39,1000,-1784.65154876
