subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5,rating,goniweight
S100,donkey,cat,0,1,0,0,0,0,1,0,16.8,50.0205054393798
S100,dog,bird,0,1,0,0,0,0,1,0,11.2,50.0264265836968
S100,turkey,baldeagle,0,0,0,0,0,1,0,0,53.5,49.43806560601e-05
S100,grizzlybear,stallion,0,0,0,0,0,1,0,0,34.8,53.47718206537e-05
S100,goat,sugarglider,0,0,0,0,0,1,0,0,12.0,30.000243402744576
S100,skunk,meerkat,0,1,0,0,0,0,1,1,67.8,50.00109282864912
S100,crow,eagle,0,0,0,1,0,0,0,0,67.2,50.00598075315244
S100,chicken,otter,0,1,0,0,0,0,1,0,16.5,40.00622912329996
S100,bluebird,cat,0,1,0,0,0,0,1,0,11.2,50.00320397490309
S100,wildcat,ewe,0,0,0,0,0,1,0,0,18.0,45.96088354064e-05
S100,anaconda,iguana,0,0,0,0,0,1,0,0,40.6,50.000268239759329
S100,ibis,octopus,0,1,0,0,0,0,1,1,12.25,40.000546414324558
S100,elephant,chihuahua,0,1,0,0,1,0,1,1,8.8,50.00114747008157
S100,iguana,opossum,1,1,0,0,0,0,1,1,13.6,50.000357653012438
S100,earthworm,redpanda,0,0,0,0,0,1,0,0,4.2,53.97392236042e-05
S100,capuchin,hammerheadshark,0,0,0,0,0,1,0,0,11.5,21.49022088516e-05
S100,komododragon,goat,1,1,1,0,0,0,1,1,7.6,50.00316423567949
S100,eagle,frog,0,1,0,0,0,1,1,0,9.8,50.00833033474804
S100,labradorretriever,swan,0,0,0,0,0,1,0,0,7.6,57.45110442579e-05
S100,komododragon,panda,0,1,0,0,0,0,1,0,8.8,50.00271220201099
S100,elephant,bear,0,1,0,0,0,0,1,0,44.6,50.0371015326375
S100,walrus,octopus,0,1,0,0,0,0,1,0,37.4,50.00152996010876
S100,seahorse,octopus,1,1,0,1,0,0,1,1,54.6,50.000983545784205
S100,anaconda,chihuahua,0,0,0,0,0,1,0,0,3.0,54.47066265548e-05
S100,fly,cat,0,1,0,0,0,0,1,0,3.4,50.00897112972866
S100,antelope,viper,0,0,0,0,0,1,0,0,7.2,50.000158956894417
S100,sugarglider,sheep,0,0,0,0,0,1,0,0,14.25,40.000218565729823
S100,wolverine,salmon,0,0,0,0,0,1,0,0,7.2,50.000516609906855
S100,tyrannosaurusrex,lamb,0,0,0,0,0,1,0,0,4.75,47.94784472085e-05
S100,jellyfish,starfish,1,1,0,1,0,0,1,1,57.6,50.00065569718947
S100,hippopotamus,howlermonkey,1,0,0,0,0,0,0,0,11.8,50.000298044177032
S100,sugarglider,blueheron,0,0,0,0,0,1,0,0,22.6666666667,39.93480590106e-06
S100,weasel,ermine,1,1,0,1,1,0,1,1,96.0,20.000397392236042
S100,koala,wombat,0,0,0,0,0,1,0,0,54.0,50.000735175636678
S100,marlin,warthog,0,0,0,0,0,0,0,0,17.0,54.47066265548e-05
S100,rhinoceros,bear,0,1,0,0,0,0,1,0,40.0,50.0212008757929
S100,rhinoceros,possum,0,1,0,0,0,0,1,0,16.4,50.00240422302806
S100,weasel,rabbit,0,1,0,1,0,0,1,0,58.4,50.00342750803587
S100,anchovy,shrimp,1,1,0,0,1,0,1,1,64.2,55.46414324558e-05
S100,squirrel,fish,0,1,0,0,0,0,1,0,8.6,50.00894132531095
S100,cod,shrimp,1,1,0,0,0,0,1,1,57.4,50.000109282864912
S100,gnu,orca,0,0,0,0,0,0,0,0,3,13.47718206537e-05
S100,tasmaniandevil,mountainlion,0,0,0,0,0,1,0,0,58.25,45.96088354064e-05
S100,beetle,tuna,0,0,0,0,0,1,0,0,9.8,50.000173859103269
S100,crow,snake,0,1,0,0,0,0,1,0,25.0,50.00987519706565
S100,sheep,cat,0,1,0,0,0,1,1,0,20.8,50.0281949791472
S100,walrus,wolf,0,1,0,0,0,0,1,0,12.6,50.00410307483714
S100,dove,goose,0,1,0,1,0,0,1,0,73.0,50.000869295516343
S100,hawk,bluejay,0,1,0,1,0,0,1,0,77.5,40.00173859103269
S100,dolphin,shrimp,0,1,0,0,0,0,1,0,29.6,50.00251350589297
S100,gull,wallaby,0,0,0,0,0,1,0,0,15.0,33.47718206537e-05
S100,lamb,rabbit,0,1,0,0,0,0,1,0,41.4,50.00548401285738
S100,cow,alligator,0,1,0,0,0,0,0,0,10.4,50.01937783891
S100,lion,polarbear,0,1,0,0,0,0,1,0,34.6,50.018478738976
S100,rat,vole,0,1,0,1,0,0,1,0,83.3333333333,30.00108786124617
S100,coyote,hummingbird,0,0,0,0,0,0,0,0,8.0,50.000923936948798
S100,iguana,sparrow,0,1,0,0,0,0,1,1,12.0,50.00160943855597
S100,komododragon,ray,0,0,0,0,0,1,0,0,14.2,50.000193728715071
S100,turtle,gnat,0,1,0,0,0,0,1,1,6.25,40.000536479518657
S100,horse,buffalo,0,1,0,0,0,0,1,0,54.2,50.00887178166965
S100,salmon,assassinbug,0,0,0,0,0,1,0,0,11.6,57.94784472085e-05
S100,adder,jaguar,0,0,0,0,0,1,0,0,15.0,30.000228500535724
S100,bat,bunny,0,1,0,0,0,0,1,1,24.0,50.00065569718947
S100,bird,boar,0,1,0,0,0,0,1,0,10.4,50.00198696118021
S100,ferret,howlermonkey,0,0,0,0,0,1,0,0,45.75,40.000168891700318
S100,beardeddragon,squid,0,0,0,0,0,1,0,0,14.4,50.000139087282615
S100,squirrel,deer,0,1,1,0,0,0,1,0,24.4,50.0153989491466
S100,shark,lark,0,0,0,0,0,0,0,1,11.25,40.000293076774081
S100,chicken,pig,0,1,0,1,0,0,1,1,20.0,50.0236050988209
S100,bear,raccoon,0,1,0,0,0,0,1,0,26.6,50.0134914664136
S100,elephant,whale,0,1,0,0,0,0,1,0,38.8,50.0225669116043
S100,monitor,gnu,0,0,0,0,0,1,0,0,6,19.93480590106e-06
S100,skunk,alligator,0,1,0,0,0,0,1,0,22.2,50.00513629465085
S100,hawk,eagle,1,1,0,1,1,0,1,1,70.0,50.00533995817182
S100,python,rattlesnake,0,1,0,1,0,0,1,1,90.8,50.000382490027191
S100,hummingbird,lark,0,0,0,0,0,1,0,0,79.2,52.98044177032e-05
S100,hippopotamus,wallaby,0,1,0,0,0,0,1,0,14.3333333333,30.00208630923922
S100,coyote,rat,0,1,0,0,0,0,1,0,22.0,50.011241232877
S100,mountainlion,chinchilla,0,0,0,0,0,1,0,0,11.75,40.000238435341625
S100,redpanda,stork,0,0,0,0,0,1,0,0,1.2,53.97392236042e-05
S100,hare,sheep,0,1,0,0,0,0,1,0,28.0,50.00196709156841
S100,tarantula,chinchilla,0,0,0,0,0,1,0,0,1.25,40.000238435341625
S100,peacock,elephant,0,0,0,0,0,1,0,0,1.2,50.00382490027191
S100,parrot,human,0,0,0,0,0,1,0,0,6.0,50.000745110442579
S100,lizard,frog,0,1,0,1,0,0,1,1,53.8,50.00891152089325
S100,weasel,fox,0,1,0,0,0,0,1,0,62.6,50.00307978982933
S100,ibis,cardinal,0,0,0,0,0,1,0,0,67.0,30.000198696118021
S100,orangutan,gorilla,1,1,0,1,1,0,1,1,89.0,50.00546414324558
S100,spermwhale,chinchilla,0,0,0,0,0,1,0,0,1.0,43.97392236042e-05
S100,bluebird,sparrow,1,1,0,0,1,0,1,1,82.6,50.000447066265548
S100,sloth,eel,0,0,0,0,0,0,0,1,18.4,50.00104315461961
S100,spider,starfish,0,0,0,0,0,1,0,0,19.6,50.00180316727104
S100,tasmaniandevil,lark,0,0,0,0,0,1,0,0,1.0,49.93480590106e-06
S100,dog,cow,0,1,1,0,0,0,1,0,35.4,50.0548351611709
S100,crocodile,camel,0,1,0,0,0,0,1,0,3.0,50.00321887711194
S100,flamingo,chinchilla,0,0,0,0,0,1,0,0,4.0,40.00115243748452
S100,lion,beaver,0,1,0,0,0,0,0,0,16.8,50.018478738976
S100,ostrich,hen,0,1,0,0,0,0,1,0,49.2,50.000476870683251
S100,chicken,raccoon,0,1,0,0,0,0,1,0,2.4,50.00917976065258
S100,crocodile,crab,0,1,0,0,0,0,1,0,18.6,50.00196709156841
S100,lion,kangaroo,0,1,0,0,0,0,1,0,24.4,50.0283340664298
S100,opossum,bug,0,0,0,0,0,1,0,0,1.0,51.98696118021e-05
S100,lamb,millipede,0,0,0,0,0,1,0,0,1.4,50.000238435341625
S100,brownbear,buffalo,0,0,0,0,0,1,0,0,47.8,50.00037752262424
S100,peacock,squid,0,0,0,0,0,1,0,0,1.6,50.000695436413074
S100,anteater,lamb,0,1,0,0,0,0,1,0,27.4,50.00111269826092
S100,badger,beaver,0,1,0,1,0,0,1,0,81.0,50.00119217670813
S100,rooster,gecko,0,1,0,0,0,0,1,1,11.0,50.00158956894417
S100,bear,bandicoot,0,0,0,0,0,0,1,0,48.0,30.000963676172403
S100,bass,mouse,1,1,0,0,0,0,1,1,6.4,50.00116237229042
S100,salamander,hummingbird,1,0,0,0,0,0,0,0,1.0,50.000387457430141
S100,prairiedog,koala,0,1,0,0,0,0,1,0,48.8,50.00202173300087
S100,firefly,wolf,0,0,0,0,0,0,1,0,1.0,50.000879230322244
S100,fawn,turkey,0,0,0,0,0,1,0,0,18.4,50.0004719032803
S100,maltese,oxen,0,0,0,0,0,1,0,0,13.6666666667,31.49022088516e-05
S100,kangaroo,whale,0,1,0,0,0,0,1,0,3.8,50.0134815316077
S100,kinkajou,lemur,1,1,0,0,0,0,1,1,55.0,20.000342750803587
S100,mantis,millipede,1,1,0,0,1,0,1,1,30.5,41.49022088516e-05
S100,cockroach,finch,0,0,0,0,0,1,0,0,1.2,50.000223533132774
S100,bluejay,owl,0,1,0,0,0,0,1,0,55.0,50.00236448380445
S100,python,mussel,0,0,0,0,0,0,0,0,13.25,40.000104315461961
S100,turtle,shrew,0,1,0,0,0,0,1,1,3.5,40.000894132531095
S100,newt,firefly,0,0,0,0,0,1,0,0,2.5,42.98044177032e-05
S100,prairiedog,buzzard,0,0,0,0,0,1,0,0,2.0,45.46414324558e-05
S100,seal,mouse,0,0,0,0,0,1,0,0,6.2,50.0139484674851
S100,cockroach,deer,0,0,0,0,0,0,0,0,1.0,50.00153989491466
S100,manx,leopard,0,0,0,0,0,1,0,0,59.5,40.000158956894417
S100,hawk,bat,0,1,0,0,0,0,1,0,59.6,50.00409810743419
S100,dog,otter,0,1,0,0,0,0,1,0,38.8,50.012552627256
S100,tasmaniandevil,caterpillar,0,0,0,0,0,1,0,0,1.0,41.98696118021e-05
S100,cassowary,donkey,0,0,0,0,0,1,0,0,1,10.000317913788834
S100,mantaray,clownfish,1,1,0,0,0,0,1,1,48.6666666667,30.000104315461961
S100,weasel,wolf,0,1,0,0,0,0,1,0,56.8,50.00293076774081
S100,parrot,kangaroo,0,1,0,0,0,0,1,0,1.4,50.00685501607173
S100,grizzlybear,tiger,0,1,0,0,0,0,0,0,37.8,50.00392921573387
S100,bluejay,salamander,0,0,0,0,0,0,0,0,2.2,50.000904067336996
S100,guineapig,chinchilla,0,1,0,1,0,0,1,1,45.25,40.00107295903731
S100,koala,marlin,0,0,0,0,0,1,0,0,1.0,30.000551381727509
S100,hippopotamus,cat,0,1,0,0,0,0,1,0,5.8,50.0384476988371
S100,bunny,rabbit,0,1,0,0,0,0,1,1,96.6,50.00137100321435
S100,bessbug,assassinbug,1,1,0,0,0,0,1,1,61.0,21.98696118021e-05
S100,jackrabbit,zebra,1,1,0,0,1,0,1,1,19.4,50.000417261847844
S100,seal,beaver,0,1,0,0,0,0,1,0,42.6,50.00536479518657
S100,platypus,eagle,0,1,0,0,0,0,1,0,1.0,40.00320397490309
S100,otter,mongoose,0,0,0,0,0,1,0,0,50.3333333333,30.00075504524848
S100,hawk,blueheron,0,0,0,1,0,0,0,0,58.8,50.000248370147526
S100,rhinoceros,platypus,0,1,0,0,0,0,1,0,29.5,40.00327848594735
S100,squid,octopus,1,1,0,1,1,0,1,1,66.4,50.00152996010876
S100,manx,lark,0,0,0,0,0,1,0,0,1,14.96740295053e-06
S100,bluejay,seal,0,0,0,0,0,1,0,0,1.4,50.00250357108707
S100,cow,pig,1,1,0,1,1,0,1,1,56.2,50.0296852000324
S100,bull,wolf,0,1,0,0,0,0,0,0,40.2,50.00615461225571
S100,pigeon,ferret,0,1,0,0,0,0,1,0,2.2,50.00405340080763
S100,monkey,alligator,0,1,0,0,0,0,1,0,1.4,50.0156423518912
S100,dolphin,wolverine,0,0,0,0,0,1,0,0,1.2,50.00297050696442
S100,rooster,elk,0,1,0,0,0,0,1,0,4.4,50.00228500535724
S100,moth,deer,0,0,0,0,0,1,0,0,1.4,50.00153989491466
S100,grasshopper,panda,0,0,0,0,0,1,0,0,1.4,50.00125178554353
S100,eagle,chimpanzee,0,1,0,0,0,0,1,0,1.2,50.00576715482556
S100,tapir,marlin,1,1,0,0,0,0,1,1,1.0,27.45110442579e-05
S100,catfish,lobster,0,0,0,0,0,1,0,0,31.4,56.45762383569e-05
S100,lizard,eagle,0,0,0,0,0,0,0,0,2.6,50.00982552303615
S100,ostrich,frog,0,1,0,0,0,0,1,0,1.0,40.00619931888226
S100,dragon,rabbit,0,1,0,0,1,0,1,1,1.2,50.000685501607173
S100,starfish,duck,0,1,0,0,0,0,1,0,5.6,50.00229494016314
S100,butterfly,camel,0,1,0,0,0,0,1,0,1.2,50.00116237229042
S100,beardeddragon,panther,0,0,0,0,0,1,0,0,1.0,20.000307978982933
S100,giraffe,bull,0,1,0,0,0,0,1,0,29.8,50.000625892771767
S100,persian,hornet,0,0,0,0,0,1,0,0,1.0,39.93480590106e-06
S100,giraffe,tiger,0,1,0,0,0,0,1,0,43.25,40.00336789920046
S100,chipmunk,guineapig,0,1,0,0,0,0,1,0,66.6,50.00268239759329
S100,brownbear,turkey,0,0,0,0,0,1,0,0,5.2,50.00037752262424
S100,crocodile,killerwhale,0,0,0,0,0,1,0,0,19.0,50.000357653012438
S100,boaconstrictor,sloth,0,0,0,0,0,1,0,0,12.0,40.000223533132774
S100,alpaca,lynx,0,0,0,0,0,1,0,0,44.6666666667,30.000536479518657
S100,chipmunk,gorilla,0,1,0,0,0,0,1,0,18.8,50.00496740295053
S100,heron,sheep,0,0,0,0,0,1,0,0,1.2,50.000218565729823
S100,dolphin,jellyfish,0,1,0,1,0,0,1,0,18.0,50.00274200642869
S100,quahog,isopod,0,0,0,0,0,1,0,0,67.5,24.96740295053e-06
S100,emu,moose,0,1,0,0,0,0,1,0,21.0,40.00312449645588
S100,seahorse,lobster,0,1,0,1,1,0,1,1,26.8,50.000581186145212
S100,carp,hyena,0,0,0,0,0,1,0,0,1.0,40.000317913788834
S100,chameleon,lamb,0,0,0,0,0,1,0,0,2.5,40.000556349130459
S100,dingo,bear,0,1,0,0,0,0,1,0,35.0,40.00867308555162
S100,antelope,deer,0,1,0,1,0,0,1,0,91.2,50.00492766372693
S100,tiger,pig,0,1,0,0,0,0,1,0,24.6,50.0404147904055
S100,pigeon,steer,0,0,0,0,0,1,0,0,1.0,30.000238435341625
S100,blackbear,grizzlybear,1,1,0,1,1,0,1,1,93.6,50.000208630923922
S100,prairiedog,wolf,0,1,0,0,0,0,1,0,73.4,50.00322384451489
S100,goldfish,cat,0,1,0,0,0,0,1,0,1.2,50.00256317992247
S100,salmon,vulture,0,0,0,0,0,1,0,0,1.2,50.000238435341625
S100,finch,alpaca,0,0,0,0,0,0,0,0,1.75,40.000268239759329
S100,oriole,cow,0,0,0,0,0,1,0,0,19.0,40.000824588889788
S100,butterfly,ladybug,1,1,0,0,0,0,1,1,53.4,50.000322881191784
S100,goat,cat,0,1,0,0,0,1,1,0,37.6,50.0313989540503
S100,magpie,sealion,0,0,0,0,0,1,0,0,1.0,29.93480590106e-05
S100,ostrich,hamster,0,1,0,0,0,0,1,0,1.0,50.00794784472085
S100,warthog,leopard,1,1,0,0,1,0,1,1,34.4,50.000476870683251
S100,crocodile,eel,0,1,0,0,0,0,1,0,29.0,50.00250357108707
S100,pigeon,grasshopper,0,0,0,0,0,0,0,0,1.4,50.000715306024876
S100,goldenretriever,persian,0,0,0,0,0,1,0,0,75.0,24.96740295053e-06
S100,carp,mussel,0,1,0,0,0,1,1,0,30.5,42.98044177032e-05
S100,spider,mantaray,0,1,0,1,0,0,1,1,3.5,40.000491772892102
S100,dolphin,spider,0,1,0,0,0,0,1,0,1.2,50.0075405176789
S100,leopard,lynx,0,1,0,1,1,0,1,1,83.5,40.0028612240995
S100,spidermonkey,wolf,1,1,0,0,0,0,1,1,32.4,50.000586153548162
S100,turtle,lark,0,0,0,0,0,1,0,0,7.4,50.000178826506219
S100,wolverine,porcupine,0,0,0,0,0,0,0,1,28.6,50.000710338621926
S100,parrot,salmon,1,0,0,0,0,0,0,1,2.8,50.00119217670813
S100,sealion,alligator,0,1,0,0,0,0,1,0,25.2,50.00233467938675
S100,cockatoo,chicken,0,1,0,0,0,0,0,0,63.8,50.00131139437894
S100,komododragon,frog,0,1,0,0,0,0,1,0,50.25,40.00251847329592
S100,mule,wolf,0,1,0,0,0,0,1,0,42.4,50.00527538193346
S100,nutria,wolf,0,1,0,0,0,0,1,1,7,10.000586153548162
S100,monkey,frog,0,1,0,0,0,0,1,0,1.0,50.0129798239097
S100,seal,wolf,0,1,0,0,0,0,1,0,13.0,50.0105507638669
S100,sheep,eel,0,1,0,0,0,0,1,0,1.2,50.00305992021753
S100,ram,hen,1,1,0,0,1,0,1,1,8.2,58.94132531095e-05
S100,wildebeest,beetle,0,0,0,0,0,1,0,0,1.0,40.000243402744576
S100,piranha,octopus,0,1,0,0,0,0,1,0,13.2,50.000437131459647
S100,bear,gorilla,0,1,0,0,0,0,1,0,59.0,50.0240919043101
S100,rat,pig,0,1,0,0,0,0,1,0,27.2,50.026108669908
S100,warthog,marmot,0,0,0,0,0,1,0,0,55.0,35.96088354064e-05
S100,axolotl,penguin,1,1,0,0,0,0,1,1,1,10.000536479518657
S100,hedgehog,pika,0,0,0,0,0,1,0,0,60.5,21.49022088516e-05
S100,bullfrog,lynx,0,0,0,0,0,1,0,0,5.75,48.94132531095e-05
S100,fly,gnat,0,1,0,1,0,0,1,0,95.6,50.000208630923922
S100,monitor,pig,0,1,0,0,0,0,1,1,1.0,20.000715306024876
S100,salmon,manatee,1,0,0,0,0,0,0,0,32.5,40.00027817456523
S100,fly,spider,0,1,0,1,1,0,1,0,34.2,50.00229494016314
S100,boar,fox,0,0,0,0,0,0,0,1,31.4,50.00307978982933
S100,lemur,parakeet,0,1,0,0,0,0,1,0,1.0,40.00102825241076
S100,muskrat,puppy,0,0,0,0,0,1,0,0,25.0,41.98696118021e-05
S100,terrier,stingray,1,1,0,0,1,0,1,1,1.4,53.47718206537e-05
S100,eagle,whale,0,1,0,0,0,0,1,0,11.0,50.0126023012855
S100,hare,cat,0,1,0,0,0,0,1,0,43.6,50.00576715482556
S100,hyena,cougar,0,1,0,0,0,0,1,0,85.0,50.00238435341625
S100,wolverine,otter,0,1,0,0,0,0,1,0,34.4,50.00122694852878
S100,poodle,alligator,0,0,0,0,0,1,0,0,1.2,50.000233467938675
S100,reindeer,beaver,0,1,0,0,0,0,1,0,32.2,50.000894132531095
S100,peacock,gorilla,0,1,0,0,0,1,1,0,1.0,50.00248370147526
S100,lion,capybara,0,1,0,0,0,0,0,0,37.0,30.00369574779519
S100,bear,crab,0,1,0,0,0,0,1,0,1.0,50.00530021894821
S100,dog,bat,0,1,0,0,0,0,1,0,15.2,50.0218019315499
S100,fox,gerbil,0,1,0,0,0,0,1,0,25.8,50.00893139050505
S100,sugarglider,stork,0,0,0,0,0,1,0,0,1.66666666667,34.96740295053e-06
S100,swallow,lobster,0,0,0,0,0,1,0,0,1.0,50.000322881191784
S100,dingo,dodo,0,1,0,0,1,0,1,1,9.0,30.000268239759329
S100,rhinoceros,tapir,0,0,0,1,0,0,0,0,66.6666666667,30.00109282864912
S100,beetle,worm,0,1,0,0,0,0,1,0,13.0,50.000243402744576
S100,rat,duck,0,1,0,0,0,0,1,0,1.4,50.0152300574463
S100,horse,chicken,0,1,0,0,0,0,1,0,8.6,50.0308177679051
S100,skunk,sparrow,0,1,0,0,0,0,1,0,9.6,50.00196709156841
S100,mink,honeybadger,0,0,0,0,0,1,0,0,51.75,40.000134119879664
S100,sheep,pufferfish,0,0,0,0,0,1,0,0,6.8,50.00065569718947
S100,goat,zebra,0,1,0,0,0,0,1,0,62.0,50.0204458305444
S100,chipmunk,tick,0,0,0,0,0,1,0,0,1.4,50.000198696118021
S100,tortoise,bluebird,0,0,0,0,0,0,0,0,2.0,50.000173859103269
S100,chihuahua,howlermonkey,0,0,0,0,0,1,0,0,26.0,51.49022088516e-05
S100,wolverine,hyena,0,1,0,0,0,0,1,0,68.2,50.00206643962742
S100,ferret,toad,0,1,0,0,0,0,1,0,1.2,50.00253337550477
S100,bison,ox,1,1,0,1,1,0,1,1,88.2,50.000273207162279
S100,cassowary,ibex,1,1,0,0,1,0,1,1,,02.98044177032e-05
S100,bear,ram,0,1,0,0,0,0,1,0,31.0,50.00289102851721
S100,hammerheadshark,bug,0,0,0,0,0,1,0,0,1.0,51.49022088516e-05
S100,redpanda,bunny,0,0,0,0,0,1,0,0,54.25,40.000158956894417
S100,rat,swallow,0,1,0,0,1,0,1,1,15.6666666667,30.00181310207694
S100,turtle,alligator,0,1,0,0,0,0,1,0,52.6,50.0084048457923
S100,eagle,duck,0,1,0,0,0,0,1,0,48.2,50.00897112972866
S100,wildebeest,elephant,0,1,0,1,1,0,1,1,37.0,40.00267743019034
S100,gazelle,rabbit,0,1,0,0,0,0,1,0,30.4,50.0051412620538
S100,parrot,hyena,0,1,0,0,0,0,1,0,4.8,50.00476870683251
S100,kangaroo,deer,0,1,0,0,0,0,1,0,50.4,50.0141670332149
S100,goose,horse,0,1,0,0,0,0,1,0,8.2,50.0116733969337
S100,bluewhale,warthog,0,0,0,0,0,1,0,0,25.75,48.94132531095e-05
S100,cicada,scottishshetland,0,0,0,0,0,0,0,0,1.0,24.96740295053e-06
S100,chicken,toad,0,1,0,0,0,0,1,0,1.2,50.00491772892102
S100,eel,lobster,0,1,0,1,1,0,1,0,31.4,50.000904067336996
S100,dove,rat,0,1,0,0,0,0,1,0,3.0,50.00253834290772
S100,flea,bronco,0,0,0,0,0,1,0,0,1.0,49.93480590106e-06
S100,hamster,rabbit,0,1,0,1,0,0,1,0,51.0,40.0171375401793
S100,badger,warthog,0,0,0,0,0,0,0,0,33.0,50.000119217670813
S100,bluejay,condor,0,1,0,0,0,0,1,1,63.6,50.00027817456523
S100,giraffe,horse,0,1,0,0,0,0,1,0,60.4,50.0028016152641
S100,beaver,mouse,0,1,0,0,0,0,1,0,35.6,50.0116237229042
S100,ibis,centipede,0,0,0,0,0,1,0,0,2.33333333333,37.45110442579e-05
S100,coyote,hippopotamus,0,1,0,0,0,0,1,0,12.0,40.00923936948798
S100,kangaroo,moose,0,1,0,0,0,0,1,0,29.0,50.0084545198218
S100,egret,reindeer,0,0,0,0,0,1,0,0,5.5,22.98044177032e-05
S100,antelope,leopard,0,1,0,0,0,0,1,0,16.5,40.00254331031067
S100,coyote,bonobo,1,1,0,0,0,0,1,1,19.3333333333,30.000923936948798
S100,lion,panther,0,1,0,1,0,0,1,0,86.5,40.0190946969418
S100,mink,lion,0,1,0,0,0,1,1,0,27.0,40.00554362169279
S100,panda,seal,0,1,0,0,0,0,1,0,15.5,40.0075107132612
S100,cheetah,sparrow,0,1,0,0,0,0,1,0,10.0,40.00527538193346
S100,emu,kangaroo,0,1,0,1,0,0,1,0,22.0,40.00388450910731
S100,lamb,ape,0,1,0,0,0,0,1,0,18.0,40.00182800428579
S100,koala,buffalo,0,1,0,0,0,0,1,0,7.4,50.00349208427422
S100,minnow,salmon,0,0,0,0,0,1,0,0,54.5,43.97392236042e-05
S100,minnow,isopod,0,0,0,0,0,1,0,0,19.0,24.96740295053e-06
S100,bat,fish,0,1,0,0,0,0,1,0,9.5,40.00590127470523
S100,woodchuck,gull,0,0,0,0,0,0,0,0,22.2,51.98696118021e-05
S100,marlin,wombat,0,0,0,0,0,1,0,0,7.5,45.96088354064e-05
S100,prairiedog,meerkat,0,1,0,1,1,0,1,1,82.25,40.000546414324558
S100,ostrich,salmon,0,1,0,0,0,0,1,0,9.25,40.00127165515534
S100,komododragon,monitor,1,1,0,0,0,0,1,1,88.0,30.000129152476714
S100,lizard,redfox,0,0,0,0,0,0,0,0,8.75,40.000228500535724
S100,bear,pika,1,1,0,0,1,0,0,1,28.5,20.000481838086201
S100,nutria,penguin,0,0,0,0,0,0,0,1,11.0,20.000536479518657
S100,boaconstrictor,anteater,0,1,0,0,0,0,1,1,8.6,50.000208630923922
S100,shrew,chinchilla,0,1,0,0,1,0,1,0,59.4,50.000198696118021
S100,jellyfish,platypus,0,1,0,1,0,0,1,0,25.6,50.000894132531095
S100,horse,duck,0,1,0,0,0,0,1,0,13.25,40.0196113068487
S100,turtle,monkey,0,1,0,0,0,0,1,0,6.5,40.0119813759167
S100,komododragon,flea,1,1,0,0,1,0,1,1,13.8,56.45762383569e-05
S100,ewe,deer,1,1,0,0,0,0,1,1,70.3333333333,30.00123191593173
S100,pigeon,alligator,0,1,0,0,0,0,1,0,3.75,40.0056032305282
S100,hippopotamus,rooster,0,1,0,0,0,0,1,0,2.0,40.00596088354064
S100,ram,camel,0,0,0,0,0,1,0,0,49.75,40.000536479518657
S100,capybara,meerkat,1,1,0,0,1,0,1,1,30.0,30.000298044177032
S100,coyote,fox,0,1,0,1,0,0,1,1,88.0,40.00954734847092
S100,lemur,marlin,1,1,0,1,1,0,1,1,3.5,40.000342750803587
S100,crocodile,pony,0,0,0,0,0,1,0,0,6.25,40.00232474458085
S100,otter,beaver,0,1,0,1,0,0,1,1,81.25,40.0028314196818
S100,cockatoo,lion,0,1,1,0,0,0,1,1,7.0,40.00246383186346
S100,butterfly,tarantula,0,1,0,0,0,0,1,0,22.2,50.000387457430141
S100,oyster,hummingbird,0,0,0,0,0,1,0,0,2.4,52.98044177032e-05
S100,giraffe,bunny,0,1,0,0,0,0,1,0,8.75,40.000119217670813
S100,salamander,dog,0,1,0,0,0,0,1,0,5.0,40.00858863970147
S100,robin,ox,0,0,0,0,0,1,0,0,13.2,50.000491772892102
S100,baldeagle,robin,0,0,0,0,0,0,0,0,61.25,44.47066265548e-05
S100,aardvark,whale,0,1,1,0,0,0,1,0,2.5,40.00556845870754
S100,giraffe,gazelle,0,1,0,1,0,0,1,0,37.25,40.000447066265548
S100,bird,polarbear,0,1,0,0,0,0,1,0,16.8,50.00596088354064
S100,goat,cockroach,0,1,0,0,0,0,0,0,5.25,40.00121701372288
S100,bird,mouse,0,1,0,0,0,0,1,0,4.75,40.0154982972057
S100,hummingbird,parakeet,0,1,0,0,0,0,1,0,75.5,40.000268239759329
S100,komododragon,anaconda,1,1,0,0,0,0,1,1,41.4,50.000193728715071
S100,wasp,moth,1,1,0,1,0,0,1,1,63.0,40.000124185073763
S100,chowchow,wolf,1,1,0,0,1,0,1,1,69.3333333333,30.000293076774081
S100,monkey,bear,0,1,0,0,0,0,1,0,10.75,40.0322831517755
S100,seal,swan,0,1,0,0,0,0,1,0,18.8,50.00268239759329
S100,prairiedog,ostrich,0,1,0,0,0,0,1,0,13.75,40.00174852583859
S100,hyena,jaguar,0,1,0,0,0,0,0,1,42.0,50.00365600857159
S100,salamander,gnat,1,1,0,0,0,0,1,1,7.5,40.000193728715071
S100,bronco,anchovy,0,0,0,0,0,0,0,0,4.0,49.93480590106e-06
S100,boaconstrictor,puma,0,0,0,0,0,0,0,0,10.0,40.000208630923922
S100,quahog,moose,0,0,0,0,0,1,0,0,25.0,40.00018379390917
