jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,toynetwork,cost_inviteirt,time_inviteirt,bestgraph_inviteirt,hit_inviteirt,miss_inviteirt,fa_inviteirt,cr_inviteirt,bestval_inviteirt,cost_invite,time_invite,bestgraph_invite,bestgraph_invite,miss_invite,fa_invite,cr_invite,bestval_invite
0.9,0.909090909,15,4,0.3,30,645,3,0.7,645,15!2gaf31iy8sd9pk87j8ry96xk05quou3myzjl2b9vrabq,18,00:12.4,15!2fbddrs3v5y7wqd7dulu21plbm5mu9hs712ux980x9tu,17,13,5,70,-27.77775371,19,FALSE,15!2fbdawceku71h3snvgdzg7f70rty20eb3ha9ev5vu6ma,,14,5,70,-24.67889235
0.9,0.909090909,15,4,0.3,30,646,3,0.7,646,15!2fcfv2pl697lxzil4ubvg40t5h26k9ejzczsvny3rrpm,17,00:12.6,15!t4t6831eswh5l1imjvx095n8atsgm5vx4r5hoacgky2,19,11,6,69,-32.60830618,19,FALSE,15!t4t6831eswh5l1imjvx092y4ggbk30vd466mhcg7aq2,,13,6,69,-31.20331909
0.9,0.909090909,15,4,0.3,30,648,3,0.7,648,15!1q3laoh6v912wd9s6kxv4nhj7vk3qaqqenrmz95ilts0,25,00:11.3,15!s3dxdv904nirigdorgrdmhkw07e8b393owkaoj4zk,15,15,10,65,-33.75023677,27,FALSE,15!s3dwkd55u4ikd1qbiifdg7i7x88ivwhqxhx86tq80,,18,9,66,-30.53039737
0.9,0.909090909,15,4,0.3,30,649,3,0.7,649,15!2fe6o6idim5ll6kxb3qxcxf2wbfgekdwimz45kaivtae,15,00:16.0,15!2taqq9y5k88dkv3icfsshi8iy3oyksougz8cic8hs6,17,13,2,73,-26.88413223,16,FALSE,15!2tantdssjyxaeph6stm2siq8y253d3udh4v3i2o35y,,14,2,73,-22.30994225
0.9,0.909090909,15,4,0.3,30,650,3,0.7,650,15!1magygjm6p18x773dtk6xh7nw4ttmwgybvuoutfcr66u,13,00:12.7,15!1magb5b4cvjw8xftpe6q29qrxg2n1z5c5kdpb3p4r30m,19,11,2,73,-30.04507246,14,FALSE,15!1magb5b4cvjw8xftpe6q29qrxg2n1z5c5kdpb37dh2iq,,12,2,73,-27.65630169
0.9,0.909090909,15,4,0.3,30,651,3,0.7,651,15!1dod0ee5fpz5as078er26rwqyebd1rj9xz4h7h5ru4i,12,00:13.0,15!gxi2i64h0obn8ahl6leoo0fy4b90hnl7ussv060go0,20,10,2,73,-30.54536915,12,FALSE,15!gxi2i64h0obn8ahl6leoo0fy4b90hnl7ussv060go0,,10,2,73,-29.10264751
0.9,0.909090909,15,4,0.3,30,652,3,0.7,652,15!1mot48issg3jirrhw3cudhf78f0fofxz9scncptiuvpg,15,00:11.5,15!2fbmikb2au95g8jjghkw3kd9idvx25fand2m4a249las,19,11,4,71,-29.34721946,15,FALSE,15!2fbmikb2au95g8jjghkw3kd9idvx25fand2m4a249las,,11,4,71,-27.30395926
0.9,0.909090909,15,4,0.3,30,654,3,0.7,654,15!2fbwvc6406508kd9mwr8h0oqa867urcayhhca3zaj69w,17,00:14.8,15!17o4rr9zslqziw86v0tse3v4f69lcc3kd9r6ha2el4n4,18,12,5,70,-32.17955919,18,FALSE,15!17o4ucikk5z9dpp6pamzcg82g1k1t4ygbefwuqw3u6rk,,12,6,69,-30.90428936
0.9,0.909090909,15,4,0.3,30,656,3,0.7,656,15!2fc6qthpmoxlt0b4tqoc1kluggbdtgvj9z2nchbrfuo4,22,00:22.4,15!t4j3ynjf8o05i8fbuvl6hvlnah8ij6egttbn4uckiro,15,15,7,68,-32.5780342,22,FALSE,15!t4j3ynjf8o05i8fbuvl6hvlnah8ij6egttbn4uckiro,,15,7,68,-28.71365416
0.9,0.909090909,15,4,0.3,30,657,3,0.7,657,15!2fbxg1px6e8mc4ix69lvohtbg7lsbksm72r2jsay3bqm,15,00:12.8,15!17nmx9n8nkvhfep9wy3cm7i83f4eg6n4i5hlkwvf0caa,19,11,4,71,-31.26788953,15,FALSE,15!17nmx9n8nkvhfep9wy3cm7i83f4eg6n4i5hlkwvf0caa,,11,4,71,-26.92577705
0.9,0.909090909,15,4,0.3,30,658,3,0.7,658,15!18l5ww5hqrqz8rl3pijlziiig98s18qu14529ojvn47a,16,00:12.5,15!uhdgmx08vab27j9b8kes0u8x6ry0o6qph7zv6lrzwxw,19,11,5,70,-33.28004664,14,FALSE,15!u103r7odgji3m88ssxnkzyfylyo5d2vnm7etevagnes,,11,3,72,-31.57725977
0.9,0.909090909,15,4,0.3,30,659,3,0.7,659,15!2fsk0fk3ajy77s58df283zv1te1zud3s0sdh8kr996vi,14,00:12.1,15!2u5qcjdgw2dpkcdc1pgzqdrretmui0h78epvexcf0u,20,10,4,71,-32.09394134,15,FALSE,15!2u5qcjdgw2dpkcdzzwl9avifjtag48s91ir8036ham,,10,5,70,-30.89442712
0.9,0.909090909,15,4,0.3,30,660,3,0.7,660,15!tcqxk7qib30k2tcq378skkdfg5sfpajnw7ee49lt0ck,14,00:13.5,15!t49bfp067ybc12xa2f8y30pcy1twhazdwn4q1g5mj9w,19,11,3,72,-32.28609177,18,FALSE,15!if2hcbo8kc47p5rilarn3n2zfv5xn6rl5erkwgoic,,14,4,71,-28.67453787
0.9,0.909090909,15,4,0.3,30,661,3,0.7,661,15!2fe8bu07gh6qv1mbxstu1hy9hpv7ef5imgc5c3s9tmiu,15,00:18.4,15!1m9p8d7ea4vvpteesk4i2rvvhjewlczapo2ng10yzdai,17,13,2,73,-26.38366015,14,FALSE,15!1m9p81jtoouuhgpsb9y1bx3xgfdnhz4v63vskruc5uyy,,13,1,74,-21.251742
0.9,0.909090909,15,4,0.3,30,662,3,0.7,662,15!2fc5sgwfyql7913zq5zwxuoqf10e0kgr0tfpm6bpbdzi,15,00:11.8,15!2fbdauj79z2gvkffbl6upnd3bd45787kqcj6wa1rvyq4,18,12,3,72,-30.33858085,19,FALSE,15!2fbdauj79z2gvgpwryciouof9nh9q6hrurtk4oestevg,,15,4,71,-25.09941368
0.9,0.909090909,15,4,0.3,30,663,3,0.7,663,15!1mok6wssczjqco2vfbk5vafklyc01krjpeob68rmk6ja,25,00:17.5,15!1q2s35aeuwxcefglvuijcicomyycth50mxo8epjhswea,13,17,8,67,-29.30302825,24,FALSE,15!1pwn2teewmwajg8kf1vsqb0pu0dleam26cxx4prna2v6,,17,7,68,-25.10915676
0.9,0.909090909,15,4,0.3,30,664,3,0.7,664,15!2fc65f6lsle3ke04a5v0y8pctjx2xfa1z4mrg24wkzri,15,00:14.2,15!t4ilhyk40mg8cloab2czkhokgzi9hi4bp40wt2owe98,18,12,3,72,-32.40230256,15,FALSE,15!t4ilhyk40mg8cloab2czkhokgzi9hi4bp40wt2owe98,,12,3,72,-31.26102089
0.9,0.909090909,15,4,0.3,30,667,3,0.7,667,15!uy1oxdil09y8iz692gkatj89m9uku0qme9x5251j77q,17,00:11.7,15!19xivg32vvqn11qanzsqjvnojit0frka64bqw5vsp2bq,17,13,4,71,-28.35576006,18,FALSE,15!19xivg32vvqn11qanzsqjvnojit0frka64bqw4wa287a,,14,4,71,-27.05735319
0.9,0.909090909,15,4,0.3,30,668,3,0.7,668,15!2fc5irmeknjgw5gil9x6ax28uc8wnym7gksewzfx39ky,18,00:19.1,15!gmkelilqfezt451qzp5i64zluffyxazj1srh38ykhs,17,13,5,70,-29.12914876,17,FALSE,15!1mo8yvwp4i1aq5jemfkiujcg477i902eyyohcev15mww,,12,5,70,-26.68630531
0.9,0.909090909,15,4,0.3,30,669,3,0.7,669,15!2fc644x2jvkw0ptv50skpwsx0mh0clpvjptoze74sgee,14,00:11.7,15!20rr8nftw48bu0lc0s8qkszvrp22bm1q1g5xd3j6u0xy,20,10,4,71,-29.17196673,14,FALSE,15!20rr8nftw48bu0lc0s8qkszvrp22bm1q1g5xd3j6u0xy,,10,4,71,-27.91981664
0.9,0.909090909,15,4,0.3,30,671,3,0.7,671,15!2fbwfsakgd4k123xy35ppbghe1dkgmfmihvequ6w37s6,21,00:12.3,15!2fjlztj86htygk5i0fav7kaicx4s3i0myjwvx8pmic6a,17,13,8,67,-32.50203688,23,FALSE,15!2fjlf3mm1vbqy8groovii40i5r50pf7j875ksw87whlu,,15,8,67,-29.05329769
0.9,0.909090909,15,4,0.3,30,673,3,0.7,673,15!1n4wrmvmxm2ukbokgwzr63ud8aki2izwrhjqp7n13pc2,17,00:14.7,15!tch87865zn8q6t4cniv8ev1vrh0bl6bks7lhhy9mzuo,18,12,5,70,-33.94528236,17,FALSE,15!tch87866ibbdag6r78rxrb5mjcbo22s7eq6as7e0wsg,,12,5,70,-31.88396293
0.9,0.909090909,15,4,0.3,30,674,3,0.7,674,15!2fc5i5r05qj7yxtj9s7whbi0xciioubsk5kl23d794w6,17,00:13.6,15!1m8wg3lzfee6p86tjwt5v4gneb2ee2gedqe7ub82y5xe,18,12,5,70,-32.39445203,17,FALSE,15!1m8wg3lzfee6p86tjwt5v4gneb2ee2gedqe7ub82y5xe,,12,5,70,-29.63828597
0.9,0.909090909,15,4,0.3,30,675,3,0.7,675,15!xnreuxg6ny38c17ihhn62zu4cjvpvskyxifpbceg2rq,17,00:15.3,15!x02gr8cjtmdpmpsul2dl2g4dwqgoxj38zff5jcyjno,17,13,4,71,-31.14380949,21,FALSE,15!9dzyuziqnfjgfflxztrrfp6rpnrmofffnq8671l38,,15,6,69,-28.20674955
0.9,0.909090909,15,4,0.3,30,676,3,0.7,676,15!t5l37sun0gieiyxqbe6ihbwtspgas6afhhgld3a28zq,17,00:13.2,15!t419bmtpwwow073piywe4m4korap7f8g0nqosqhq77q,18,12,5,70,-32.22622332,18,FALSE,15!t419bm07t2eczzyavlnwuf4ycrbimiscjcs1i3th5om,,13,5,70,-29.72839021
0.9,0.909090909,15,4,0.3,30,677,3,0.7,677,15!2fbo8p1vh71mcqz0sld093z1t8euzv2jhivyik9ue1ac,18,00:12.6,15!2fbf1nn23mvj85tnl1ekbrlaneynsxkxalg21e7cta50,17,13,5,70,-28.90007574,19,FALSE,15!2fbf1nn23maj3j0zux0mioo81s22699ozkzj8xsbmlck,,14,5,70,-26.99053984
0.9,0.909090909,15,4,0.3,30,678,3,0.7,678,15!10f0fwbcrzr6cw95ms6fyjwamtc7xart4ejlalydjthi,14,00:15.7,15!7b0bol6joahhutmvoc23rw417ys9heaxz2zsbskvbpe,19,11,3,72,-32.18297424,15,FALSE,15!7b0bloaeba86rnh9csfx274ixyqpm6m3i35f2sbax36,,12,3,72,-30.64796937
0.9,0.909090909,15,4,0.3,30,679,3,0.7,679,15!1o1emiclab3dvoiq3hyef80xg2y1eekursp033klaf4c,17,00:12.8,15!1tqs868kiqs8f2fyn0p0tjvf2432hdbhjiax6b7txxg,17,13,4,71,-30.53497307,17,FALSE,15!1tqs868kiqs8f2fyn0p0tjvf2432hdbhjiax6b7txxg,,13,4,71,-28.62157076
0.9,0.909090909,15,4,0.3,30,680,3,0.7,680,15!1mg40ludkfb7lo0or57qhdh97a7ljciw6wxkv7cgp72a,21,00:24.5,15!f09dv1hrir33q390ymvlffwm6vrtz8k3xtezq3uyvww,16,14,7,68,-34.22673835,24,FALSE,15!f09dv1wiji8anp1nfl2oogkfilw1kb0p2zhco2txonk,,15,9,66,-33.00208388
0.9,0.909090909,15,4,0.3,30,681,3,0.7,681,15!2iz5ilue9r3l6lni4tzk82erm5yd3zsozq2wbdj5g5c0,19,00:21.2,15!t6bkdwe96exmoqni1qsk8o4t4lfks9wv3f5ewagl62o,15,15,4,71,-26.26951713,20,FALSE,15!t6bkdwhxxlpwkrqya63ai9g3awsihr1pk8kkvfhw0zk,,15,5,70,-23.88609263
0.9,0.909090909,15,4,0.3,30,682,3,0.7,682,15!20rr5uk9m3wqh4eem4vbf93bvdqhfv6wxt04htaovcau,15,00:12.5,15!1m7mia9y3opvtx4bbl6o0jl3qu81i23exykcq47yrxfq,19,11,4,71,-33.35381531,19,FALSE,15!1m7mevwfuif0vszgj1v98s6jyv1lm1oul7mvani1aebq,,16,3,72,-27.27862911
0.9,0.909090909,15,4,0.3,30,683,3,0.7,683,15!20ucvi6psbnsh36x8i9xdofcexy6tspy77rkznvqtjwk,16,00:13.9,15!2184zrxgnafjqc69xe28bf8z5uzoyuczzjgv2m6bug3k,17,13,3,72,-28.48188189,15,FALSE,15!22l92f1g9inylyhgvj8htu5m2qp3g205zq12b5ceoxz4,,12,3,72,-25.55649692
0.9,0.909090909,15,4,0.3,30,684,3,0.7,684,15!2fd7hltz5ddcvestplg2wlayjktt3uehjlw7wexf9jy8,19,00:17.8,15!t49beys5e35esm125hamp8lekj43g682a274hj1sdhc,16,14,5,70,-33.36321785,21,FALSE,15!t49bkskg43o0yycaskj04jvba5qdffphl8ky4xrxzcw,,15,6,69,-30.44597491
0.9,0.909090909,15,4,0.3,30,685,3,0.7,685,15!fjgmoyjx8l6dktle5gzo3mbcscu8w4f0os4t3f6etqk,10,00:18.9,15!xk2gpoxi45koijkgcfl7x933cqz17o820ewm4h3ojw,21,9,1,74,-31.56923681,12,FALSE,15!15qqwkcv7hk1y8eq52zigcwkcd2g04pllft14v3uwp8,,10,2,73,-28.82429842
0.9,0.909090909,15,4,0.3,30,687,3,0.7,687,15!2fbwcdx276yy444uichbd6s8h0ptagulv08a5g2l6v4u,17,00:12.5,15!1m84vm2fao8cxrntsnny6gry7lvz50xr4yjdlkftx82c,18,12,5,70,-31.50890797,17,FALSE,15!1m84vm2fao8cxrntsnny6gry7lvz50xr4yjdlkftx82c,,12,5,70,-29.7211365
0.9,0.909090909,15,4,0.3,30,688,3,0.7,688,15!2mllym32q3jpybtkmc80gktfr0vvfxgzr6e5d3hnnxty,22,00:11.4,15!2krtlhvp03xzh2ojaqlldo1yghsfagfrx1i2rf8vxdz8,14,16,6,69,-27.22394384,23,FALSE,15!2krtlhvp03xzh2ojaqlmbrobrvadeb7sycpxrqchr56s,,16,7,68,-24.20621094
0.9,0.909090909,15,4,0.3,30,692,3,0.7,692,15!2h5o3312nyrs7ysoxkv6fgd0ivsk8vhq5yess4ixvdpi,18,00:12.0,15!2fbo8y4ufuac7thbzua6yup0id66eomu65np7j0njgac,18,12,6,69,-31.3408123,18,FALSE,15!2fbo8y4ufuac7thbzua6yup0id66eomu65np7j0njgac,,12,6,69,-30.30253141
0.9,0.909090909,15,4,0.3,30,693,3,0.7,693,15!2839riquwyvunewzpyptg120wofkvlx91zt58k3fk1ky,17,00:11.9,15!engy3qs4iiv0unn5sz9csce3dsu42c577lyp5hz9cso,19,11,6,69,-33.26371019,17,FALSE,15!engy3qs4iiv0unn5sz9csce3dsu42c577lyp5hz9cso,,11,6,69,-31.38600539
0.9,0.909090909,15,4,0.3,30,694,3,0.7,694,15!2fc6obj4kknl73an7fi38f9bw05t4by3ebemm6hy9beu,13,00:12.9,15!2tvswc8ak3l3zlbg9lzclhrstwgdovxnb3u2hkl9tds2,21,9,4,71,-35.30424536,16,FALSE,15!2tvt1ipg381np89phf0tobx7ndiexobazcmem1rh46pu,,9,7,68,-34.06661712
0.9,0.909090909,15,4,0.3,30,695,3,0.7,695,15!2fsasxf91t4ci41femt7asw5657gs5dl3nlfc2nwge86,16,00:13.2,15!2fbwd70rfnlwjyczqdxh5c8hgp1safqfkcn9cc8z826e,17,13,3,72,-26.07829275,15,FALSE,15!2fbwd70rfngnj7m3dbzt8n2ihnbxelnjktgnpdkg3rwm,,13,2,73,-24.25023322
0.9,0.909090909,15,4,0.3,30,696,3,0.7,696,15!17of8gtvioufmntujitawq8ylvo9ft63nhnzwhpz3wue,18,00:12.5,15!t40cysk2eguzsmt3akwger8qiyh2ilouhnr0e7qpc7a,16,14,4,71,-27.6446429,17,FALSE,15!t40cysk2eguzs5zjj1hm9r4n0k1t9atsinvr7w7rm6e,,14,3,72,-24.9376421
0.9,0.909090909,15,4,0.3,30,697,3,0.7,697,15!t6lciepox6j0gysfhlab1w7vcmuc5h980en1cqbslqa,19,00:13.7,15!t406hb6v0v24jux5twbeuyqjp43pbhmharhlyfilvcy,18,12,7,68,-33.87365841,19,FALSE,15!t406hb6v0fb0nt5srg1ih7mx3xcyh9a5thkggp0jgua,,12,7,68,-31.07033641
0.9,0.909090909,15,4,0.3,30,698,3,0.7,698,15!1pve43yoxzrhbqtxm4ew8pkjdn8p365unyyjjd91dxja,19,00:11.3,15!7ahd5r4ztf13r2wqxxqgxvnzvszpv0wofv84iuixnnq,17,13,6,69,-30.50097854,18,FALSE,15!7ahd5r4ztf13r2wqxxpiu9aoib1m08vn4nd47qx3wg6,,13,5,70,-27.70234418
0.9,0.909090909,15,4,0.3,30,700,3,0.7,700,15!t8nlau5uauckbxa85s1xyfkhsf9iphrpqgho9fjm4na,15,00:13.2,15!t8mghu94q3d3xc3gsei2zxbputy5vyzjl2pi20bwlja,19,11,4,71,-31.06780091,15,FALSE,15!t8mghu94q3d3pe54s6t873pu643xy5y8q8dxt24i3uu,,12,3,72,-27.87995209
0.9,0.909090909,15,4,0.3,30,701,3,0.7,701,15!2h5o32n9r48sh5gqe32xknub6ruu4o1x8kyl9nrdpev8,21,00:15.0,15!2fc6nju8emcjil0dtu05bssu574oqrxla4ylyzjkyutc,16,14,7,68,-30.54915989,22,FALSE,15!2fc6xwsjgv9n4i4maju1ub9d2gf6zbbui6m0f9m0ta4g,,14,8,67,-28.5400535
0.9,0.909090909,15,4,0.3,30,703,3,0.7,703,15!17oel9yr2xubc7d8h38m4ylk94bdkquf5665lycebaiu,15,00:12.1,15!t41vhz3nstc6a1do32rbiyo71fej7qfqf1p7csla0w2,18,12,3,72,-29.39958421,16,FALSE,15!t41vhz3nstc6a1ddfuqeh968s4s1fx3sd6m7nwluqrm,,13,3,72,-24.79053958
0.9,0.909090909,15,4,0.3,30,704,3,0.7,704,15!2fc6njunm92dr4pzviiv4dua6hcqjg03fmzg9a2o9u3o,18,00:11.8,15!17w490ujwm4y0c5phw3f3b0u9fy38s8mu4gjd3b08syq,17,13,5,70,-29.28870411,17,FALSE,15!t52yggo199xtecnf5vt823cojw943sy1d1e14i5c1pe,,13,4,71,-28.05437837
0.9,0.909090909,15,4,0.3,30,705,3,0.7,705,15!2fc5sgwfz9kclqcfz163aout1j0kzv5m1fml7n3y3a6a,13,00:13.3,15!tknjcst5twe2drv5i77rx5od4kjdzr9ikb0lqjqo1s2,19,11,2,73,-25.07888059,10,FALSE,15!t4a6h3haf5l3uc4u4q3vbk6k1sc39q0igbekukqeptu,,10,0,75,-22.42745427
0.9,0.909090909,15,4,0.3,30,706,3,0.7,706,15!2mnncdgws981ra4lt16dlms021o68cnchbdzev1fvev6,23,00:12.2,15!t9x263j16xh8o0o2g17o7azy4usd3r9ox911lnjwv0i,15,15,8,67,-31.85126164,24,FALSE,15!t9x263j16xh8o0o2g17o7azy4usd3r9ox911lnjw5q8,,16,8,67,-29.38439878
0.9,0.909090909,15,4,0.3,30,707,3,0.7,707,15!tcqxirafn5h904aygif5k4y396so2yyfubo2oyg969s,14,00:12.5,15!j4xrs1kgf9f10i2vil5mge0i1tc388wxw9nbqpds0,19,11,3,72,-29.21092907,13,FALSE,15!j4xrrxf3u4lwh9p48ye1mftjiw40gf746waoago3k,,11,2,73,-28.22834714
0.9,0.909090909,15,4,0.3,30,709,3,0.7,709,15!1nl8xtj0xrc5b5vp2rj6a8013nq7cxwzrk3hlsgeue6a,18,00:30.5,15!2qqlsrvpr0vb23ol0598kvsrlywc2hg2xhdcbbevthc,16,14,4,71,-29.04753972,17,FALSE,15!2qqlsrvy1q1kocr1rnsi41gnzwhn4z13ilho3twr400,,13,4,71,-27.28720146
0.9,0.909090909,15,4,0.3,30,710,3,0.7,710,15!2fkdc02f40vsmnk880rpnjhnajdzkg1vsghf1afomww6,21,00:12.1,15!t856a6zqkpliuznvza7ne8d5k3bzncjozq05267e9sm,16,14,7,68,-28.9936757,22,FALSE,15!t856a6zqkpliuznvza7ne8d5frs0qwsfkq1fyg0osuq,,16,6,69,-25.4414721
0.9,0.909090909,15,4,0.3,30,711,3,0.7,711,15!1rpwcdrjmavqhytk3hwdc2igvwbbi8f0gf1guwxp6vi8,20,00:13.6,15!1u11absiynldldugzid4mpky5wktve2mokvtt2n0z2a,15,15,5,70,-30.3194013,20,FALSE,15!1u11absiynldldugzid4mpky5wktve2mokvtt2n0z2a,,15,5,70,-28.47599999
0.9,0.909090909,15,4,0.3,30,712,3,0.7,712,15!u540opqy7qbsyw7b4ct1slbx62w7epymcbfutz66gp0,20,00:19.4,15!1h7hjy92c03sdwy1m043zz54cw7ap0rq9tbd4ql3u2o,16,14,6,69,-31.09394618,18,FALSE,15!1h7hjy92c02b82x89byyr6buvw8vagoavx1p6ke9mgw,,13,5,70,-28.14417944
0.9,0.909090909,15,4,0.3,30,713,3,0.7,713,15!2gcz3l92h9ymy51ri2z9nhdbvw6se47jbaz88mcatj50,24,00:12.0,15!11cjly686jbcd85uczcj75bc8fk7lcubky1m933r1s4,15,15,9,66,-32.19965693,24,FALSE,15!11cjly686jbcd85uczcj75bc8fk7lcubky1m933r1s4,,15,9,66,-30.43501922
0.9,0.909090909,15,4,0.3,30,714,3,0.7,714,15!1ma7cpis93weaxsoimmsjmpqxjziab2anp0we8npo45u,16,00:11.6,15!1ma7cp4svxr72oq1o54kfrygy99qtcztae08l6u7pooi,18,12,4,71,-25.78066194,15,FALSE,15!1ma7cp4e4x015678pnn38yla6evw2z3cwvxn09wzen8y,,13,2,73,-22.88187525
0.9,0.909090909,15,4,0.3,30,715,3,0.7,715,15!1o1d29y6gm343904r8tyzqguow42hjp3iy4muw2v28sm,24,00:12.4,15!98671s4uu0n4cf7u87yikxd9nq60y9gpkm3f7qxom,15,15,9,66,-32.80377351,25,FALSE,15!9de4ndxuqooocu2yzcg4e0mvrsucuudaqa4a9we12,,15,10,65,-31.96085001
0.9,0.909090909,15,4,0.3,30,716,3,0.7,716,15!45noagj95oukhhtfoyv77cgw71qxu2b5y0w5ligoqhy,22,00:11.9,15!3r2x6ode9787ov4nlbn5ecj41ub8j6ltrkazyxv4x6s,16,14,8,67,-29.77330823,22,FALSE,15!3r2x6ode976qj13u8ni05ebmgqeg2pkifn1wxcf5ds4,,15,7,68,-25.88093122
0.9,0.909090909,15,4,0.3,30,717,3,0.7,717,15!iy21k39gw06zw274n124qg1o5s98f7js8oqjlj5212,16,00:12.3,15!j11w3e3ziyamwbqbriib2gztomn6ripb5ogu4662o,18,12,4,71,-32.80068883,16,FALSE,15!j11w3e3ziyamwbqbriib2gztomn6ripb5ogu4662o,,12,4,71,-31.30157024
0.9,0.909090909,15,4,0.3,30,718,3,0.7,718,15!1mgv2ffz4sd1y0nrxh7qt75js5qljyrrsdkymjz4pama,22,00:12.9,15!1o680af1nwkhgphkefrsuwzubov06ntd75rnvrp1csg0,15,15,7,68,-33.63440539,19,FALSE,15!1xkrr4kzsvtk1mjr7fbymc56ccyw7y2n04egn28ohs0,,15,4,71,-28.17818137
0.9,0.909090909,15,4,0.3,30,719,3,0.7,719,15!l9m9j1vhbn1dpu9kyg1n170r1nsmgckamt1sfv54ee,15,00:12.8,15!gmur6afp7qqd3uphsx65z123sfmnpqoz9ma69dtep2,18,12,3,72,-27.05897316,16,FALSE,15!gmur6afp7qqd3ueukwyozb3dm9przv3idjkg3npspy,,13,3,72,-23.15366026
0.9,0.909090909,15,4,0.3,30,720,3,0.7,720,15!1uf2hlpmlflxgq2nqngnfp009agzm1ho8i6mbcfo0ruu,18,00:15.1,15!1tzuurcy9swwkk0krjpwu6vtuc4wao21o87gjgg6br8,17,13,5,70,-29.86334344,16,FALSE,15!1tzvgm22hcupqc6q64ub6waw6mqtu25tqtt4mmf2y9w,,12,4,71,-28.94712254
0.9,0.909090909,15,4,0.3,30,721,3,0.7,721,15!zh8udr6y23fbd7gfxf4w33iimwvztl22ytss64bbyv8,16,00:12.9,15!xnq4vvcuw1p861p58uzusffvehyigoz0y9m9mi9voqs,20,10,6,69,-32.83874149,18,FALSE,15!xo8jwv0uqvsdqwkccnnlm7f38b3da92t8sdnlf3txxi,,10,8,67,-32.08985206
0.9,0.909090909,15,4,0.3,30,722,3,0.7,722,15!2fc5830iwtchjeqtmxuad0p3398odkjud7oon86s1n9i,17,00:12.4,15!3nrxh9sf77rynz5cfnvq4w375lcnzk1gtlkeioavq4m,18,12,5,70,-31.20775811,17,FALSE,15!t2fn5fx9ca4zn3yg9lj7j4e57ay673hejie8f1bly,,13,4,71,-28.82618377
0.9,0.909090909,15,4,0.3,30,723,3,0.7,723,15!2mm38ahf131i67f2vond8q05u6awifz2v7x5nm1tk6q4,18,00:13.8,15!1ti3rmqdx6k34qg80tglmbyw2bg6upi2sjazfevn76ko,17,13,5,70,-30.5217725,18,FALSE,15!1ti3rmqdx6k34qg80tglmbyw2bg6upi2sjazfevn76ko,,13,5,70,-29.86664575
0.9,0.909090909,15,4,0.3,30,724,3,0.7,724,15!2g8nat2wz0x9kqflut5qq8ioo1ai3hc002lt9d6e90ec,22,00:12.5,15!1m8644p9ymxk0ahfl3erptqn418z08wcrnm67md8izs4,14,16,6,69,-26.97073675,19,FALSE,15!1m8644pbt0gbmv4j4olwiaz9vljx9hlwpibxqw2uejr8,,15,4,71,-22.88303802
0.9,0.909090909,15,4,0.3,30,726,3,0.7,726,15!dny368a1rt62tvtpuaip2rmv6b2o5zdbzgpvdr5np4y,20,00:18.6,15!a16zx5cpzw5vc9ueumfo4gykbdcj4e8iiii9rb6w4ci,18,12,8,67,-35.0368543,21,FALSE,15!a16zx5cpzw5vc9ueumfo4h4mt0osm81nq8hgcl99hxe,,12,9,66,-33.2201819
0.9,0.909090909,15,4,0.3,30,727,3,0.7,727,15!1ti3p5urjb7iklmedyb4msrbrxiqj803msofm6u3rfpe,15,00:11.8,15!7bi9vk24wrwjp0x16pv62925dekxtunlo1xmhghuxj6,19,11,4,71,-31.45177353,18,FALSE,15!124rb46i0xo6pukr5gh5vd29rns0w5rjm9jbwqjzuq,,14,4,71,-28.68765907
0.9,0.909090909,15,4,0.3,30,729,3,0.7,729,15!2fsk0lcy1zaf69alrzo0ue87i73rczp8bys9j8vh46py,18,00:15.3,15!k56sslyc0ab1cbk7cm4nq4wjqqxgifg8tfwprjd3a,16,14,4,71,-26.53990548,19,FALSE,15!k56sslyc0ab1cb8891zvh9kh8x4p4k6ncbmpwpnnq,,15,4,71,-23.82186173
0.9,0.909090909,15,4,0.3,30,731,3,0.7,731,15!2fc686m2vjrf79u5qjnzyy4zxxs53ynh3w3ozq7hk4ci,16,00:13.0,15!1m7wrg3t7a5ljnow88tylmqtexdngqtvfj6zm1ytmvwi,17,13,3,72,-28.62976613,17,FALSE,15!1m7njxlz7cqjyv9gmoxmq7utt0h31c1tjdxlx2muh9fm,,14,3,72,-26.46491151
0.9,0.909090909,15,4,0.3,30,734,3,0.7,734,15!2fbek6oi79dmxbcl7l1xra5fz9zsjc0gga5kq206sf9i,21,00:12.5,15!1n4ea0b3ixu2z0lgj3l12rhygy3j0wdb1uw8dfqx42ue,16,14,7,68,-32.50163302,23,FALSE,15!2g84bakk6krf2v3m6wg09h8bzzbail716ir4r56t7iw6,,15,8,67,-30.65781545
0.9,0.909090909,15,4,0.3,30,735,3,0.7,735,15!2fc58qbh9wgx2z6r6ea3aaltx2vvzwx963y99cznkcn4,25,00:20.7,15!1mg3q9z72dtuizo6mek3h1n60myjmb6oduo4f3mtepz6,13,17,8,67,-33.40192194,29,FALSE,15!1mg3q9z8wrf8ocn13kq9v86yxwg1c4sfh21x0y1bcqgy,,18,11,64,-31.30692285
