subj,node1,node2,weight
S101,deer,mockingbird,0.25
S101,deer,woodpecker,0.25
S101,deer,mouse,0.001953125
S101,deer,mole,0.25
S101,deer,lamb,0.25
S101,deer,slowloris,0.75
S101,deer,grouper,0.25
S101,deer,gecko,0.25
S101,deer,killerwhale,0.25
S101,deer,muskdeer,0.25
S101,deer,rhinoceros,0.0078125
S101,deer,guineapig,0.0625
S101,deer,parakeet,0.75
S101,deer,elephant,0.0009765625
S101,deer,goat,0.0078125
S101,deer,moose,0.34375
S101,deer,tapir,0.25
S101,deer,snail,0.25
S101,deer,toad,0.25
S101,deer,swordfish,0.25
S101,deer,salmon,0.125
S101,deer,seaturtle,0.25
S101,deer,possum,0.25
S101,deer,koala,0.03125
S101,deer,salamander,0.125
S101,deer,tuna,0.0625
S101,deer,hawk,0.015625
S101,deer,dove,0.25
S101,deer,jellyfish,0.125
S101,deer,octopus,0.03125
S101,deer,platypus,0.5
S101,deer,dog,0.0009765625
S101,deer,hyena,0.0078125
S101,deer,gorilla,0.0078125
S101,deer,okapi,0.25
S101,deer,skunk,0.25
S101,deer,narwhal,0.25
S101,deer,hedgehog,0.25
S101,rooster,turtle,0.25
S101,rooster,sloth,0.25
S101,rooster,shark,0.125
S101,rooster,sparrow,0.25
S101,rooster,zebra,0.125
S101,rooster,seal,0.25
S101,rooster,warthog,0.25
S101,rooster,whale,0.5
S101,rooster,turkey,0.25
S101,rooster,swan,0.25
S101,rooster,sunconure,0.25
S101,rooster,sheep,0.25
S101,rooster,snail,0.25
S101,rooster,salmon,0.25
S101,rooster,tiger,0.25
S101,rooster,snake,0.125
S101,rooster,tuna,0.25
S101,rooster,terrier,0.25
S101,rooster,slug,0.25
S101,rooster,tortoise,0.25
S101,rooster,walrus,0.25
S101,rooster,shrimp,0.25
S101,rooster,wolf,0.125
S101,rooster,russianblue,0.25
S101,ant,bluejacket,0.25
S101,ant,peacock,0.25
S101,ant,antelope,0.25
S101,ant,pheasant,0.25
S101,ant,sparrow,0.0625
S101,ant,pigeon,0.25
S101,ant,crocodile,0.25
S101,ant,chicken,0.03125
S101,ant,iguana,0.25
S101,ant,elk,0.25
S101,ant,panther,0.25
S101,ant,swan,0.125
S101,ant,cougar,0.25
S101,ant,raven,0.25
S101,ant,grizzlybear,0.0625
S101,ant,python,0.25
S101,ant,bear,0.125
S101,ant,ferret,0.25
S101,ant,giraffe,0.03125
S101,ant,snake,0.0625
S101,ant,llama,0.75
S101,ant,falcon,0.25
S101,ant,bat,0.25
S101,ant,flamingo,0.25
S101,ant,jaguar,0.125
S101,ant,parrot,0.125
S101,ant,emu,0.75
S101,ant,russianblue,0.25
S101,ant,goldeneagle,0.25
S101,ant,turtle,0.125
S101,ant,eagle,0.25
S101,ant,crow,0.125
S101,ant,fish,0.03125
S101,ant,grasshopper,0.125
S101,ant,spider,0.3125
S101,ant,goose,0.125
S101,ant,lion,0.015625
S101,ant,persian,0.25
S101,ant,zebra,0.0625
S101,ant,beetle,0.9375
S101,ant,bee,0.125
S101,ant,hippopotamus,0.0625
S101,ant,fox,0.25
S101,ant,lovebird,0.25
S101,ant,baldeagle,0.25
S101,ant,tarantula,0.25
S101,ant,bird,0.25
S101,ant,trout,0.25
S101,ant,turkey,0.125
S101,ant,leopard,0.125
S101,ant,slug,0.25
S101,ant,gerbil,0.125
S101,ant,tortoise,0.25
S101,ant,cow,0.03125
S101,ant,lemur,0.25
S101,ant,ostrich,0.125
S101,ant,wolf,0.0625
S101,ant,hamster,0.25
S101,ant,swallow,0.25
S101,ant,octopus,0.25
S101,ant,meerkat,0.25
S101,ant,gazelle,0.25
S101,ant,wasp,0.25
S101,ant,gopher,0.25
S101,ant,weasel,0.25
S101,ant,ocelot,0.25
S101,ant,duck,0.0625
S101,ant,whale,0.1875
S101,ant,sheep,0.25
S101,ant,horse,0.015625
S101,ant,monkey,0.03125
S101,ant,prayingmantis,0.75
S101,ant,dove,0.25
S101,ant,poodle,0.25
S101,ant,frog,0.03125
S101,ant,opossum,0.25
S101,ant,sunconure,0.25
S101,ant,hare,0.75
S101,ant,polarbear,0.0625
S101,ant,pufferfish,0.25
S101,ant,cricket,0.25
S101,ant,squirrel,0.125
S101,ant,tiger,0.0625
S101,ant,armadillo,0.25
S101,ant,pig,0.015625
S101,ant,penguin,0.0625
S101,ant,fly,0.0625
S101,ant,sugarglider,0.25
S101,ant,bluejay,0.25
S101,ant,worm,0.25
S101,ant,cat,0.015625
S101,ant,lizard,0.25
S101,ant,robin,0.0625
S101,ant,donkey,0.03125
S101,ant,moth,0.25
S101,ant,chipmunk,0.25
S101,ant,dolphin,0.015625
S101,ant,deer,0.25
S101,ant,rooster,0.25
S101,ant,rat,0.0625
S101,ant,mockingbird,0.25
S101,ant,anteater,0.75
S101,ant,quail,0.25
S101,ant,warthog,0.25
S101,ant,mouse,0.1875
S101,ant,humunukuapua,0.25
S101,ant,grouper,0.25
S101,ant,gecko,0.25
S101,ant,rhinoceros,0.0625
S101,ant,guineapig,0.25
S101,ant,elephant,0.109375
S101,ant,cheetah,0.125
S101,ant,bunny,0.25
S101,ant,brownbear,0.125
S101,ant,butterfly,0.25
S101,ant,germanshepherd,0.25
S101,ant,moose,0.25
S101,ant,snail,0.25
S101,ant,salmon,0.25
S101,ant,shark,0.015625
S101,ant,salamander,0.25
S101,ant,tuna,0.25
S101,ant,hawk,0.25
S101,ant,terrier,0.25
S101,ant,bluebird,0.25
S101,ant,cod,0.25
S101,ant,dog,0.015625
S101,ant,hyena,0.125
S101,ant,gorilla,0.0625
S101,ant,blackbear,0.25
S101,ant,blackwidow,0.25
S101,ant,skunk,0.125
S101,ant,buffalo,0.25
S101,yellowjacket,zebra,0.25
S101,marten,turtle,0.25
S101,marten,pelican,0.25
S101,marten,shark,0.25
S101,marten,mink,0.25
S101,marten,sparrow,0.25
S101,marten,ram,0.25
S101,marten,spider,0.25
S101,marten,pig,0.25
S101,marten,rat,0.25
S101,marten,owl,0.25
S101,marten,seal,0.25
S101,marten,mouse,0.75
S101,marten,mole,0.25
S101,marten,sheep,0.25
S101,marten,tuna,0.25
S101,marten,monkey,0.25
S101,marten,muskdeer,0.25
S101,marten,rhinoceros,0.25
S101,marten,polarbear,0.25
S101,marten,swordfish,0.25
S101,marten,tapir,0.25
S101,marten,stallion,0.25
S101,marten,vulture,0.25
S101,marten,salamander,0.25
S101,marten,tiger,0.25
S101,marten,muskox,0.25
S101,marten,whale,0.25
S101,marten,newt,0.25
S101,marten,shrew,0.25
S101,marten,parrot,0.25
S101,marten,thornydevil,0.75
S101,marten,ostrich,0.25
S101,marten,okapi,0.25
S101,marten,octopus,0.25
S101,marten,porpoise,0.25
S101,mockingbird,shark,0.25
S101,mockingbird,sparrow,0.25
S101,mockingbird,spider,0.25
S101,mockingbird,pig,0.25
S101,mockingbird,rat,0.25
S101,mockingbird,weasel,0.25
S101,mockingbird,ocelot,0.25
S101,mockingbird,mouse,0.25
S101,mockingbird,tuna,0.25
S101,mockingbird,monkey,0.25
S101,mockingbird,prayingmantis,0.25
S101,mockingbird,tarantula,0.25
S101,mockingbird,trout,0.25
S101,mockingbird,moose,0.25
S101,mockingbird,python,0.25
S101,mockingbird,salmon,0.25
S101,mockingbird,salamander,0.25
S101,mockingbird,tiger,0.25
S101,mockingbird,whale,0.25
S101,mockingbird,penguin,0.25
S101,mockingbird,wolf,0.25
S101,mockingbird,swallow,0.25
S101,mockingbird,polarbear,0.25
S101,mockingbird,robin,0.25
S101,mockingbird,zebra,0.25
S101,bluewhale,sparrow,0.25
S101,bluewhale,fox,0.125
S101,bluewhale,crocodile,0.25
S101,bluewhale,skate,0.25
S101,bluewhale,mongoose,0.25
S101,bluewhale,chicken,0.25
S101,bluewhale,elk,0.25
S101,bluewhale,panther,0.25
S101,bluewhale,scorpion,0.25
S101,bluewhale,cougar,0.125
S101,bluewhale,penguin,0.25
S101,bluewhale,snappingturtle,0.25
S101,bluewhale,porcupine,0.25
S101,bluewhale,grizzlybear,0.25
S101,bluewhale,python,0.25
S101,bluewhale,caribou,0.25
S101,bluewhale,manatee,0.25
S101,bluewhale,ferret,0.125
S101,bluewhale,giraffe,0.25
S101,bluewhale,flamingo,0.25
S101,bluewhale,jaguar,0.25
S101,bluewhale,parrot,0.25
S101,bluewhale,orca,0.25
S101,bluewhale,turtle,0.25
S101,bluewhale,fish,0.25
S101,bluewhale,lion,0.125
S101,bluewhale,lobster,0.25
S101,bluewhale,seal,0.25
S101,bluewhale,panda,0.25
S101,bluewhale,hippopotamus,0.25
S101,bluewhale,puma,0.25
S101,bluewhale,wildebeest,0.25
S101,bluewhale,rattlesnake,0.25
S101,bluewhale,greatwhiteshark,0.5
S101,bluewhale,wolverine,0.25
S101,bluewhale,sealion,0.25
S101,bluewhale,stingray,0.25
S101,bluewhale,trout,0.25
S101,bluewhale,eagle,0.25
S101,bluewhale,leopard,0.25
S101,bluewhale,kangaroo,0.25
S101,bluewhale,koalabear,0.25
S101,bluewhale,cow,0.25
S101,bluewhale,lemur,0.125
S101,bluewhale,wolf,0.25
S101,bluewhale,cod,0.25
S101,bluewhale,orangutan,0.25
S101,bluewhale,raccoon,0.25
S101,bluewhale,octopus,0.125
S101,bluewhale,porpoise,0.25
S101,bluewhale,owl,0.25
S101,bluewhale,hammerheadshark,0.25
S101,bluewhale,boar,0.125
S101,bluewhale,bobcat,0.25
S101,bluewhale,whale,0.25
S101,bluewhale,sheep,0.125
S101,bluewhale,oryx,0.25
S101,bluewhale,horse,0.125
S101,bluewhale,humpbackwhale,0.25
S101,bluewhale,pandabear,0.25
S101,bluewhale,frog,0.25
S101,bluewhale,stork,0.25
S101,bluewhale,opossum,0.25
S101,bluewhale,crab,0.25
S101,bluewhale,polarbear,0.25
S101,bluewhale,squid,0.25
S101,bluewhale,squirrel,0.25
S101,bluewhale,starfish,0.25
S101,bluewhale,bulldog,0.25
S101,bluewhale,chimpanzee,0.25
S101,bluewhale,tiger,0.125
S101,bluewhale,rabbit,0.25
S101,bluewhale,boxturtle,0.25
S101,bluewhale,waterbuffalo,0.25
S101,bluewhale,otter,0.25
S101,bluewhale,cat,0.125
S101,bluewhale,catamount,0.25
S101,bluewhale,pelican,0.25
S101,bluewhale,robin,0.25
S101,bluewhale,donkey,0.25
S101,bluewhale,wolfhound,0.25
S101,bluewhale,marmot,0.25
S101,bluewhale,dolphin,0.75
S101,bluewhale,deer,0.125
S101,bluewhale,pig,0.25
S101,bluewhale,rat,0.25
S101,bluewhale,woodpecker,0.25
S101,bluewhale,mouse,0.125
S101,bluewhale,koala,0.25
S101,bluewhale,killerwhale,0.25
S101,bluewhale,rhinoceros,0.25
S101,bluewhale,capybara,0.25
S101,bluewhale,elephant,0.875
S101,bluewhale,cheetah,0.25
S101,bluewhale,goat,0.125
S101,bluewhale,moose,0.25
S101,bluewhale,toad,0.25
S101,bluewhale,salmon,0.25
S101,bluewhale,seaturtle,0.25
S101,bluewhale,tuna,0.25
S101,bluewhale,hawk,0.25
S101,bluewhale,jellyfish,0.125
S101,bluewhale,groundhog,0.25
S101,bluewhale,platypus,0.25
S101,bluewhale,dog,0.125
S101,bluewhale,hyena,0.25
S101,bluewhale,gorilla,0.25
S101,bluewhale,skunk,0.25
S101,bluewhale,buffalo,0.125
S101,bluewhale,narwhal,0.75
S101,bluewhale,hedgehog,0.25
S101,anteater,bluejacket,0.25
S101,anteater,antelope,0.25
S101,anteater,camel,0.25
S101,anteater,cobra,0.25
S101,anteater,spidermonkey,0.25
S101,anteater,crocodile,0.25
S101,anteater,iguana,0.25
S101,anteater,elk,0.25
S101,anteater,swan,0.25
S101,anteater,prayingmantis,0.25
S101,anteater,grizzlybear,0.25
S101,anteater,python,0.25
S101,anteater,bear,0.125
S101,anteater,ferret,0.125
S101,anteater,giraffe,0.125
S101,anteater,snake,0.25
S101,anteater,falcon,0.25
S101,anteater,flamingo,0.125
S101,anteater,dingo,0.25
S101,anteater,goldeneagle,0.25
S101,anteater,turtle,0.25
S101,anteater,fish,0.25
S101,anteater,spider,0.25
S101,anteater,lion,0.125
S101,anteater,zebra,0.125
S101,anteater,seal,0.25
S101,anteater,panda,0.25
S101,anteater,fox,0.25
S101,anteater,baldeagle,0.25
S101,anteater,tarantula,0.25
S101,anteater,bird,0.25
S101,anteater,trout,0.75
S101,anteater,eagle,0.875
S101,anteater,leopard,0.25
S101,anteater,kangaroo,0.25
S101,anteater,gerbil,0.125
S101,anteater,koalabear,0.25
S101,anteater,tortoise,0.25
S101,anteater,cow,0.25
S101,anteater,lemur,0.125
S101,anteater,ostrich,0.25
S101,anteater,wolf,0.125
S101,anteater,hamster,0.125
S101,anteater,orangutan,0.25
S101,anteater,swallow,0.25
S101,anteater,owl,0.75
S101,anteater,gazelle,0.25
S101,anteater,shark,0.25
S101,anteater,weasel,0.25
S101,anteater,ocelot,0.25
S101,anteater,duck,0.25
S101,anteater,tuna,0.25
S101,anteater,horse,0.125
S101,anteater,monkey,0.125
S101,anteater,cougar,0.25
S101,anteater,frog,0.25
S101,anteater,yak,0.25
S101,anteater,polarbear,0.5
S101,anteater,dolphin,0.25
S101,anteater,chimpanzee,0.25
S101,anteater,tiger,0.125
S101,anteater,armadillo,0.5
S101,anteater,rabbit,0.25
S101,anteater,penguin,0.125
S101,anteater,fly,0.25
S101,anteater,bluejay,0.25
S101,anteater,cat,0.125
S101,anteater,sparrow,0.25
S101,anteater,pelican,0.25
S101,anteater,robin,0.125
S101,anteater,donkey,0.125
S101,anteater,beetle,0.25
S101,anteater,deer,0.125
S101,anteater,pig,0.25
S101,anteater,rat,0.125
S101,anteater,mockingbird,0.25
S101,anteater,mouse,0.125
S101,anteater,grouper,0.25
S101,anteater,gecko,0.25
S101,anteater,rhinoceros,0.25
S101,anteater,guineapig,0.25
S101,anteater,elephant,0.125
S101,anteater,cheetah,0.125
S101,anteater,brownbear,0.125
S101,anteater,moose,0.25
S101,anteater,salmon,0.25
S101,anteater,salamander,0.75
S101,anteater,whale,0.25
S101,anteater,hawk,0.125
S101,anteater,dove,0.25
S101,anteater,bluebird,0.25
S101,anteater,cod,0.25
S101,anteater,dog,0.125
S101,anteater,hyena,0.125
S101,anteater,gorilla,0.125
S101,anteater,blackbear,0.125
S101,anteater,blackwidow,0.25
S101,anteater,buffalo,0.25
S101,quail,turkey,0.25
S101,quail,shark,0.25
S101,quail,tortoise,0.25
S101,quail,snail,0.25
S101,quail,sparrow,0.25
S101,quail,russianblue,0.25
S101,quail,swan,0.25
S101,quail,rooster,0.25
S101,quail,rhinoceros,0.25
S101,quail,wolf,0.25
S101,quail,snake,0.75
S101,quail,robin,0.25
S101,quail,sunconure,0.25
S101,quail,whale,0.25
S101,quail,warthog,0.25
S101,quail,terrier,0.25
S101,quail,slug,0.25
S101,quail,zebra,0.25
S101,beaver,turtle,0.25
S101,beaver,owl,0.25
S101,beaver,donkey,0.125
S101,beaver,mink,0.25
S101,beaver,pony,0.25
S101,beaver,rabbit,0.125
S101,beaver,camel,0.125
S101,beaver,chipmunk,0.25
S101,beaver,fish,0.25
S101,beaver,dolphin,0.25
S101,beaver,deer,0.25
S101,beaver,shark,0.25
S101,beaver,pig,0.125
S101,beaver,goose,0.25
S101,beaver,crocodile,0.25
S101,beaver,rat,0.125
S101,beaver,zebra,0.125
S101,beaver,seal,0.125
S101,beaver,chicken,0.25
S101,beaver,shrimp,0.25
S101,beaver,mouse,0.125
S101,beaver,panda,0.25
S101,beaver,duck,0.25
S101,beaver,sheep,0.125
S101,beaver,horse,0.125
S101,beaver,puma,0.25
S101,beaver,monkey,0.25
S101,beaver,panther,0.25
S101,beaver,gazelle,0.125
S101,beaver,fox,0.25
S101,beaver,rhinoceros,0.25
S101,beaver,guineapig,0.25
S101,beaver,chinchilla,0.25
S101,beaver,elephant,0.125
S101,beaver,cheetah,0.125
S101,beaver,hippopotamus,0.25
S101,beaver,goat,0.25
S101,beaver,moose,0.25
S101,beaver,ram,0.25
S101,beaver,octopus,0.25
S101,beaver,lion,0.125
S101,beaver,salmon,0.25
S101,beaver,kangaroo,0.25
S101,beaver,sloth,0.75
S101,beaver,buffalo,0.25
S101,beaver,manatee,0.25
S101,beaver,tiger,0.125
S101,beaver,possum,0.125
S101,beaver,ferret,0.25
S101,beaver,giraffe,0.125
S101,beaver,snake,0.25
S101,beaver,leopard,0.125
S101,beaver,coyote,0.25
S101,beaver,tuna,0.25
S101,beaver,rooster,0.25
S101,beaver,wolf,0.5
S101,beaver,gerbil,0.25
S101,beaver,whale,0.25
S101,beaver,otter,0.5
S101,beaver,cow,0.125
S101,beaver,dingo,0.25
S101,beaver,caribou,0.25
S101,beaver,cat,0.125
S101,beaver,dog,0.125
S101,beaver,platypus,0.25
S101,beaver,ermine,0.25
S101,beaver,ostrich,0.25
S101,beaver,emu,0.25
S101,beaver,gorilla,0.25
S101,beaver,lizard,0.25
S101,beaver,mammoth,0.25
S101,beaver,hamster,0.125
S101,beaver,lynx,0.25
S101,beaver,raccoon,0.25
S101,beaver,wallaby,0.25
S101,beaver,orca,0.25
S101,beaver,walrus,0.125
S101,beaver,parrot,0.25
S101,beaver,koala,0.25
S101,beaver,weasel,0.25
S101,woodpecker,zebra,0.25
S101,mouse,peacock,0.125
S101,mouse,pheasant,0.25
S101,mouse,sparrow,0.03125
S101,mouse,pigeon,0.125
S101,mouse,spidermonkey,0.25
S101,mouse,skate,0.25
S101,mouse,prairiedog,0.25
S101,mouse,owl,0.03125
S101,mouse,panther,0.015625
S101,mouse,scorpion,0.0625
S101,mouse,piranha,0.25
S101,mouse,prayingmantis,0.25
S101,mouse,penguin,0.0009765625
S101,mouse,snappingturtle,0.25
S101,mouse,raven,0.125
S101,mouse,porcupine,0.125
S101,mouse,python,0.125
S101,mouse,vulture,0.25
S101,mouse,salamander,0.125
S101,mouse,snake,0.072998046875
S101,mouse,stingray,0.125
S101,mouse,tick,0.25
S101,mouse,parrot,0.001953125
S101,mouse,russianblue,0.25
S101,mouse,orca,0.0625
S101,mouse,turtle,0.00390625
S101,mouse,spider,0.015625
S101,mouse,persian,0.25
S101,mouse,zebra,0.0009765625
S101,mouse,seal,0.001953125
S101,mouse,panda,0.0009765625
S101,mouse,puma,0.125
S101,mouse,wildebeest,0.75
S101,mouse,rattlesnake,0.25
S101,mouse,wolverine,0.25
S101,mouse,tadpole,0.25
S101,mouse,sealion,0.125
S101,mouse,tarantula,0.25
S101,mouse,trout,0.125
S101,mouse,turkey,0.125
S101,mouse,salmon,0.03125
S101,mouse,stallion,0.25
S101,mouse,mule,0.25
S101,mouse,muskox,0.25
S101,mouse,slug,0.25
S101,mouse,newt,0.25
S101,mouse,shrew,0.75
S101,mouse,tortoise,0.125
S101,mouse,sugarglider,0.25
S101,mouse,walrus,0.0625
S101,mouse,ostrich,0.0078125
S101,mouse,wolf,0.000244140625
S101,mouse,orangutan,0.0625
S101,mouse,ox,0.25
S101,mouse,raccoon,0.0078125
S101,mouse,wallaby,0.25
S101,mouse,swallow,0.75
S101,mouse,octopus,0.00390625
S101,mouse,porpoise,0.5
S101,mouse,redpanda,0.75
S101,mouse,seacow,0.25
S101,mouse,swan,0.015625
S101,mouse,wasp,0.25
S101,mouse,weasel,0.03125
S101,mouse,ocelot,0.0625
S101,mouse,tuna,0.03125
S101,mouse,sheep,0.0009765625
S101,mouse,stork,0.25
S101,mouse,pandabear,0.25
S101,mouse,poodle,0.25
S101,mouse,oryx,0.25
S101,mouse,opossum,0.125
S101,mouse,raptor,0.25
S101,mouse,yak,0.25
S101,mouse,sunconure,0.25
S101,mouse,woolymammoth,0.25
S101,mouse,polarbear,0.0009765625
S101,mouse,pufferfish,0.25
S101,mouse,squid,0.125
S101,mouse,squirrel,0.0078125
S101,mouse,starfish,0.125
S101,mouse,tiger,3.0517578125e-05
S101,mouse,rabbit,0.0009765625
S101,mouse,pig,6.103515625e-05
S101,mouse,waterbuffalo,0.25
S101,mouse,otter,0.015625
S101,mouse,rat,0.999938964844
S101,mouse,thornydevil,0.25
S101,mouse,seagull,0.125
S101,mouse,pelican,0.0625
S101,mouse,robin,0.03125
S101,mouse,shrimp,0.25
S101,mouse,shark,0.00048828125
S101,mouse,pony,0.25
S101,mouse,wolfhound,0.25
S101,mouse,ram,0.125
S101,mouse,rooster,0.125
S101,mouse,yellowjacket,0.25
S101,mouse,quail,0.25
S101,mouse,woodpecker,0.125
S101,mouse,warthog,0.25
S101,mouse,muskdeer,0.25
S101,mouse,rhinoceros,0.00390625
S101,mouse,parakeet,0.25
S101,mouse,tapir,0.75
S101,mouse,snail,0.125
S101,mouse,toad,0.125
S101,mouse,swordfish,0.25
S101,mouse,sloth,0.0625
S101,mouse,seaturtle,0.25
S101,mouse,possum,0.3125
S101,mouse,slowloris,0.75
S101,mouse,whale,0.0001220703125
S101,mouse,terrier,0.25
S101,mouse,platypus,0.125
S101,mouse,okapi,0.25
S101,mouse,skunk,0.03125
S101,mouse,narwhal,0.25
S101,mole,turtle,0.25
S101,mole,pelican,0.25
S101,mole,shark,0.125
S101,mole,sparrow,0.25
S101,mole,wasp,0.25
S101,mole,ram,0.25
S101,mole,spider,0.125
S101,mole,pig,0.125
S101,mole,rat,0.125
S101,mole,tapir,0.25
S101,mole,zebra,0.25
S101,mole,seal,0.125
S101,mole,prairiedog,0.75
S101,mole,vulture,0.25
S101,mole,woodpecker,0.25
S101,mole,mouse,0.125
S101,mole,panda,0.25
S101,mole,sheep,0.25
S101,mole,monkey,0.125
S101,mole,panther,0.25
S101,mole,scorpion,0.25
S101,mole,muskdeer,0.25
S101,mole,rhinoceros,0.25
S101,mole,sloth,0.25
S101,mole,polarbear,0.25
S101,mole,swordfish,0.25
S101,mole,shrew,0.25
S101,mole,squid,0.25
S101,mole,squirrel,0.25
S101,mole,starfish,0.25
S101,mole,stallion,0.25
S101,mole,owl,0.25
S101,mole,salamander,0.25
S101,mole,tiger,0.125
S101,mole,snake,0.25
S101,mole,muskox,0.25
S101,mole,tuna,0.25
S101,mole,newt,0.25
S101,mole,penguin,0.25
S101,mole,whale,0.125
S101,mole,parrot,0.25
S101,mole,thornydevil,0.25
S101,mole,ostrich,0.25
S101,mole,wolf,0.25
S101,mole,okapi,0.25
S101,mole,raccoon,0.25
S101,mole,octopus,0.125
S101,mole,porpoise,0.25
S101,argali,sparrow,0.25
S101,argali,canary,0.25
S101,argali,ermine,0.25
S101,argali,chicken,0.25
S101,argali,iguana,0.25
S101,argali,elk,0.25
S101,argali,dungbeetle,0.25
S101,argali,civet,0.25
S101,argali,chameleon,0.25
S101,argali,swordfish,0.25
S101,argali,bear,0.25
S101,argali,ferret,0.25
S101,argali,giraffe,0.25
S101,argali,llama,0.25
S101,argali,jaguar,0.25
S101,argali,dingo,0.25
S101,argali,parrot,0.25
S101,argali,bunny,0.25
S101,argali,emu,0.25
S101,argali,gilamonster,0.25
S101,argali,turtle,0.25
S101,argali,fish,0.25
S101,argali,spider,0.25
S101,argali,lion,0.25
S101,argali,seal,0.25
S101,argali,hippopotamus,0.25
S101,argali,fox,0.25
S101,argali,badger,0.25
S101,argali,eagle,0.25
S101,argali,carp,0.25
S101,argali,stallion,0.25
S101,argali,muskox,0.25
S101,argali,goldfish,0.25
S101,argali,newt,0.25
S101,argali,shrew,0.25
