numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,other_limit,followtype,windowgraph_threshold,prior_samplesize,startGraph,windowgraph_size,triangle_limit,prune_limit,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,182,5,5,:q_O?K?AA_?OOM?@@?ocKGD_?_c?AA@`G?CECAo_geCH_`pOmAAAAGGGIECAWWOIHFO?GKKG_@POyAA@`PSg[P__p@AGHEO?GGGD`A@pA?EBdWGgjCCdW?UCGJp@?{dCHFW_SQMMo`hyCCfBr[KMGJPaha?HEdcKCEMMFS[KIKKhhcCSTKoow_keaaPPCdJEHw_WQNaBrym[NPO?GgU`aCn,,windowgraph,155.0,-inf,0:00:00.282098,:qc?xWe]HgbiWgbBlcwP]^_DbQ}Gv\bDXl[xgRqaheFIGqpa]GEnixo{v?Dg^,34,148,7,1036
6,0.3,steyvers,5,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,161.0,-inf,0:00:00.041818,:qd`Y?qe?DswGyXKGPYDElJobk_c|OKyCAMDAFDSMY_eTrsV?TC,32,158,3,1032
6,0.3,steyvers,5,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,173,2,2,:q_O?K?AA_?OOM?@@?ocCCBA@W?CED___s?ABCOOWUAA@o?GKH@@`@cGGDBOOWQEJ____S\@@aG[?AD_@PWsb@@@PpQEJGOP`EACAaQcCDDBBgGGtBJo@OmEVMraHWvGCa``iAADegGoZEDBAPe?PIeWO]WPMPQH`J?CGW?WUKHOp@IACQp`Os]SMP`OtZBCPBADMi_?_XdP,,windowgraph,144.0,-inf,0:00:00.037459,:qebHwMaDi_Id_bY@V?Pj?ZcEjSuT?GdW}_pGbAqUoHIej]@b,29,144,0,1052
6,0.3,steyvers,5,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,181,3,3,:q_O?K?AA_?OOM?@@?oc?EC_?OcKL?@@G?CGECo@S?ABAo__[SK_`@GiCHDO?OKNDB@pSCCBGp?g[SMaAPo}QIIO?_SMIa`pPCd??`?hI?@AA`s?SJebqCGMIFEG?OOI_Cq`Wq\_A@PuIFDCbCCCHHO?`YDECAaK_~IFBsKgy^___hD@?DHwOch@DeRSgaV_ccK?ADCOp?gb?A`pPyOPQ^,,windowgraph,155.0,-inf,0:00:00.041917,:qb_GskTOBpYW]RUBpWKEV[BvbKZGGGxrh}I_rtHXctlHZqN,27,154,1,1043
6,0.3,steyvers,5,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,185,4,4,:q_O?K?AA_?OOM?@@?oc?AA@`W?CEC_@?k?CBBO?gaMG_?OW[P@@bG{?ECAaW?GR?@@Os_SJEOOw_b?@APPEQO_?O`MKGCaa@Y?@@@?g}CNIOOgqMKcAPO{l??_oha?@Geh`Kn@GoOWoZCAcXPIAEHdcC?aWMo_gWa_QoA`x@@AfgOKON_?OO_TGDAp`MIVMIw?CWL_?OP]GDCb@kCKNGiGOdL,,windowgraph,160.0,-inf,0:00:00.038592,:q_P?S[FJBro\ORUHvA|wAPhsXmKdUOV[xx@@taixpVLj{DF,26,159,1,1039
6,0.3,steyvers,5,50,0.7,0.0,stationary,19,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,182,5,5,:q_O?K?AA_?OOM?@@?ocKGD_?_c?AA@`G?CECAo_geCH_`pOmAAAAGGGIECAWWOIHFO?GKKG_@POyAA@`PSg[P__p@AGHEO?GGGD`A@pA?EBdWGgjCCdW?UCGJp@?{dCHFW_SQMMo`hyCCfBr[KMGJPaha?HEdcKCEMMFS[KIKKhhcCSTKoow_keaaPPCdJEHw_WQNaBrym[NPO?GgU`aCn,,windowgraph,158.0,-inf,0:00:00.035706,:qc?xWe]HgbiXEwAJwb]SZVMYPPSrBdCXWpNCBZp{?U`,25,157,1,1042
6,0.3,steyvers,5,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,151.0,-inf,0:00:00.329179,:qb@X?I_Kh_@[Sf@FPpco`DeCIHIaUdq[@WvMIrzYAMHNSBM[\ZOGwSG[TOxh`?}eTrsTpIhvQbcOn,49,141,10,1025
6,0.3,steyvers,5,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,2,2,:q_O?K?AA_?OOM?@@?oc?AC____UCC_?oc?GF_?_WQ?CA`wOOKHDo?GKR??`@k?CFDp?ocUN_@@g}?CHO?_UKL_@_wohLFca[WQKGCascYNHOOOKGFFoOOKQJHPp[?WUKPrcGGHaApxGj?FeW?OaXbfGOKMYfcQPh@?EcrAA?RKGCs?o_RO_Wp@QLFw?SMUKOOOwt@ACQhYCBA@Pc?GXPOAIH^IHddBB,,windowgraph,144.0,-inf,0:00:00.325241,:q`?WgIQDbr?kw?Bg@wsudTBTIPMs@@Op[ml[fUxxeaXmFgPi]YOS|AXNAEGJ{]AMgdWWo\XPSSQ}SRJ^,52,138,6,1029
6,0.3,steyvers,5,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,177,3,3,:q_O?K?AA_?OOM?@@?oc?CBAOo_Y?ABO?WYEF`@?kGIJdOO_WP@@?pKCCCBO?k?AECa`{KGFGOOoc^@BAQcOURa@a[GEQ_?a[WQIKO?oor?BBw?WQQIEgPSm\jfRsGENGFg_[eVKo?oct?BAPp?xA@pa@pF?CcbPuCE`a@yPN?BCSQM?CKIGo]CBAA`xaAAAabC{_]OUbsKt?DcDf,,windowgraph,130.0,-inf,0:00:00.345592,:q`_hWQIJf?PCeaDct__kfR`Sq|kWXgtBTSz\NRqC^E?MXQ@pF?CcbkaOcRwjCWNW_rrqAs]lJ|f,51,126,4,1044
6,0.3,steyvers,5,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,182,4,4,:q_O?K?AA_?OOM?@@?ocGED_?Oc?CC_?O[?AH`?ogY?@@`?k_QIEO?WaSL_?Oc?ECBo?Gm?@@?okOIQ_`OomAMGcwOKIT_?ohSnCAcBC?EEDcwOSSRIoopiIYaaqhq?AAAW?OIK_@@paCHECAk?OMJR@g}?HPORAAIJIfg?OpABDRSKMHECG?OW]`@P`hT?@``XhXBBJDkWUZOO?GONDIfn,,windowgraph,149.0,-inf,0:00:00.289698,:qdAXg_QIfa`lGOJfPQTW[PbDZH?pZDCw\wE[crJCG_XjRP{dDWOTRtXFELZBUxWllgGGRN,41,141,8,1035
6,0.3,steyvers,5,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,171,5,5,:q_O?K?AA_?OOM?@@?oc?H?@?o_U?A__o{GFCAaW_Y?@@@?{GPA@`O{?CCBoOW[V?@@wOiANGCg?KYO`BqcKKKa@PHEABAP?ws]PbcAHiKV_B`x?cR__oxgv?EeW_WWVgCRXya`_eBSCCGIfR|c~NGCac?ACAcW?w]Olfj@hFDKGtS[OMHHGWcV?@JG?s}c_@?xAAAEcBF,,windowgraph,123.0,-inf,0:00:00.328963,:q`?HGMWCBOHDGNIibXxQKKk_zXEKVhCzPmZCBBA|Cv`ceGPeq^fcg_U[NnUGiLTGFPpMqZ?g^,51,120,3,1051
6,0.3,steyvers,5,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,155.0,-inf,0:00:00.053405,:qb@X?I_Kh_@\MAMbbH`AJOgth]C\cBaRt?rgOGwSG[TOxi@|Kjfgjaf_Ia^,38,152,3,1032
6,0.3,steyvers,5,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,2,2,:q_O?K?AA_?OOM?@@?oc?AC____UCC_?oc?GF_?_WQ?CA`wOOKHDo?GKR??`@k?CFDp?ocUN_@@g}?CHO?_UKL_@_wohLFca[WQKGCascYNHOOOKGFFoOOKQJHPp[?WUKPrcGGHaApxGj?FeW?OaXbfGOKMYfcQPh@?EcrAA?RKGCs?o_RO_Wp@QLFw?SMUKOOOwt@ACQhYCBA@Pc?GXPOAIH^IHddBB,,windowgraph,153.0,-inf,0:00:00.047669,:q`?WgIQDbr?kw?Bg`hlIiEiSa\gAA`a{@nCPKx?Pi]YOS|GGXjBzQHUEKksSQ}SRJ^,39,151,2,1033
6,0.3,steyvers,5,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,177,3,3,:q_O?K?AA_?OOM?@@?oc?CBAOo_Y?ABO?WYEF`@?kGIJdOO_WP@@?pKCCCBO?k?AECa`{KGFGOOoc^@BAQcOURa@a[GEQ_?a[WQIKO?oor?BBw?WQQIEgPSm\jfRsGENGFg_[eVKo?oct?BAPp?xA@pa@pF?CcbPuCE`a@yPN?BCSQM?CKIGo]CBAA`xaAAAabC{_]OUbsKt?DcDf,,windowgraph,145.0,-inf,0:00:00.064373,:q`_hWQIJf?PCecHjAy[If[GtBTSz_FcG}K?[qfG?cc\sHLPbWW_rrqB,33,144,1,1047
6,0.3,steyvers,5,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,182,4,4,:q_O?K?AA_?OOM?@@?ocGED_?Oc?CC_?O[?AH`?ogY?@@`?k_QIEO?WaSL_?Oc?ECBo?Gm?@@?okOIQ_`OomAMGcwOKIT_?ohSnCAcBC?EEDcwOSSRIoopiIYaaqhq?AAAW?OIK_@@paCHECAk?OMJR@g}?HPORAAIJIfg?OpABDRSKMHECG?OW]`@P`hT?@``XhXBBJDkWUZOO?GONDIfn,,windowgraph,154.0,-inf,0:00:00.062044,:qdAXgcTNDBYOm\QjBaKWjXGEJXMF]@fK?rCAGEYss^HPUIhzQELZBU|@@A^,32,150,4,1039
6,0.3,steyvers,5,50,0.7,0.0,stationary,20,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,171,5,5,:q_O?K?AA_?OOM?@@?oc?H?@?o_U?A__o{GFCAaW_Y?@@@?{GPA@`O{?CCBoOW[V?@@wOiANGCg?KYO`BqcKKKa@PHEABAP?ws]PbcAHiKV_B`x?cR__oxgv?EeW_WWVgCRXya`_eBSCCGIfR|c~NGCac?ACAcW?w]Olfj@hFDKGtS[OMHHGWcV?@JG?s}c_@?xAAAEcBF,,windowgraph,132.0,-inf,0:00:00.046805,:q`?HGMWC_S_{iiLiRJGMuPmcjPmZCBBA|CvbKOjK{dCAr`}gpDPq@sf]L_SN,39,132,0,1054
6,0.3,steyvers,5,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,152.0,-inf,0:00:00.299477,:qb@X?I_Kh_@[SQR_bgwqWOasIHIaUdq[@WvMIrzYAMHNSBM[\ZOGwSG[TOxh`?}eTrsTpIhvQbaMGV,49,141,11,1024
6,0.3,steyvers,5,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,184,2,2,:q_O?K?AA_?OOM?@@?oc?AA@`WGGECAo?GKGF``?gYIH_@O{?ACBAw?CGD__o{?MK`@?gWZ@@@pK?ADBaGWOMLGO?WSKN`?p?yEEGo?waEGHdAkSNCBAQKWkY_@?o]IMHpOwaMULO?GOVGFDWGGMKbeWwohCDca`y[RMp@`?e_a@aKCCFCegWOTDCbRQ]UQhdRC?IJMOOWoY[`bbiECBA@`q~,,windowgraph,151.0,-inf,0:00:00.321215,:qb_hGYWJgBWO[RJ`bX{aoGldjgwfVjWP@UXXiSacwzKGY`ScsfhHYXtLJM[@ptB[V~,39,145,6,1035
6,0.3,steyvers,5,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,181,3,3,:q_O?K?AA_?OOM?@@?oc?ACAo?gYABA@g?GGD__ooaEDCAWGGLDBo?OOIF_`OwgX??_p[CGGGOogWQP_@?hI?@DcGWOIK_`POqGKFcWWkdEFdhPYAAA@WOSUO_?OXqAECOP?g_PIO__U?BAcBkCGDFFG_Sd@DgW?CIGEO?OUIIEDhX@B?AChPWt?A@OxG|@Fgsim?@@ccKlB@AEwIqAGG~,,windowgraph,138.0,-inf,0:00:00.328071,:q`_GS[@@`R@S]?DBs_\IUOaRH`EdNJTgcmxEcOh[wxQdgXE[SKJQwdWqYuGsinBnLutc_aV,48,133,5,1039
6,0.3,steyvers,5,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,169,4,4,:q_O?K?AA_?OOM?@@?oc?CC_?gGKHBAAG?GECCO?OQAI_?OkKGG``@sOIMFp@o{`HDcAKS]Q``ACGEF__o_cTMGCQSGGDDDgOkdBFBq[CQM``@@mKFKO?Om[NGCWG_WLJEw_kiWhEwW{hCBa`[Cu_fCAH}]YbFX?olCFCB{O[^a@pQQGGGCR{?OIQJGOkrcUJg?GQMU~,,windowgraph,115.0,-inf,0:00:00.316064,:q_OoCEHA`Oxg?BN@sQDKINHTOO]PQkcAS{fHFQB[YDMFcX`miWhExxQTZOSAK{eYbFX@ZUMNp|ShXXqJDuv,58,111,4,1052
6,0.3,steyvers,5,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,162,5,5,:q_O?K?AA_?OOM?@@?ocGEC___cGL@@`G?CKG__o_eCCBAg?CMK`aPSOIEBaGo}CBA@P{CCDdBhOwfABb@xE?A@o?GSd@BbqKKGW`?ocg\@@dwGSnCKEYK?SMIO?GGJDDBQsGECKO`{?ABAFWGy?GQP`xAEDB@p[?CabAp{OKJ``?qmGTNp@A`XIFEwhCig,,windowgraph,126.0,-inf,0:00:00.351565,:q`?HGMWEDPpOqQIa``CW^B`Q`sg[RbcWTIjW`q`pKhV_Dz@f?IFDKPYNd?F[w`HOQPplXDEFp`GmVPNp`Aa[SRSRy`^,53,109,17,1046
6,0.3,steyvers,5,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,152.0,-inf,0:00:00.060623,:qb@X?I_Kh_@\MAMbbH`AJOgth]C\NlppHy_XsEsAMDAFDSMY_^RIxyIwdS{@SOn,42,148,4,1031
6,0.3,steyvers,5,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,184,2,2,:q_O?K?AA_?OOM?@@?oc?AA@`WGGECAo?GKGF``?gYIH_@O{?ACBAw?CGD__o{?MK`@?gWZ@@@pK?ADBaGWOMLGO?WSKN`?p?yEEGo?waEGHdAkSNCBAQKWkY_@?o]IMHpOwaMULO?GOVGFDWGGMKbeWwohCDca`y[RMp@`?e_a@aKCCFCegWOTDCbRQ]UQhdRC?IJMOOWoY[`bbiECBA@`q~,,windowgraph,156.0,-inf,0:00:00.088277,:qb_hGYWJgBWO[RJ`bX{ayMHvquCjKqDIPQ[\eCLOiQfhZbf?\[V~,30,154,2,1039
6,0.3,steyvers,5,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,181,3,3,:q_O?K?AA_?OOM?@@?oc?ACAo?gYABA@g?GGD__ooaEDCAWGGLDBo?OOIF_`OwgX??_p[CGGGOogWQP_@?hI?@DcGWOIK_`POqGKFcWWkdEFdhPYAAA@WOSUO_?OXqAECOP?g_PIO__U?BAcBkCGDFFG_Sd@DgW?CIGEO?OUIIEDhX@B?AChPWt?A@OxG|@Fgsim?@@ccKlB@AEwIqAGG~,,windowgraph,141.0,-inf,0:00:00.074512,:q`_GS[@@`R@Sw?DBs_\IUOaRH`EdUjPH\wLG`QxpqdJcXpOolJtDbUpEdTzr]qOP,42,139,2,1042
6,0.3,steyvers,5,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,169,4,4,:q_O?K?AA_?OOM?@@?oc?CC_?gGKHBAAG?GECCO?OQAI_?OkKGG``@sOIMFp@o{`HDcAKS]Q``ACGEF__o_cTMGCQSGGDDDgOkdBFBq[CQM``@@mKFKO?Om[NGCWG_WLJEw_kiWhEwW{hCBa`[Cu_fCAH}]YbFX?olCFCB{O[^a@pQQGGGCR{?OIQJGOkrcUJg?GQMU~,,windowgraph,123.0,-inf,0:00:00.094145,:q_OoCEHA`Oxg?BN@sQDKINHT`DIsNHqPs_vE`R`xEvThExxQTZgCXxKthCDl_^[IUU[ap\l,48,121,2,1054
6,0.3,steyvers,5,50,0.7,0.0,stationary,21,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,162,5,5,:q_O?K?AA_?OOM?@@?ocGEC___cGL@@`G?CKG__o_eCCBAg?CMK`aPSOIEBaGo}CBA@P{CCDdBhOwfABb@xE?A@o?GSd@BbqKKGW`?ocg\@@dwGSnCKEYK?SMIO?GGJDDBQsGECKO`{?ABAFWGy?GQP`xAEDB@p[?CabAp{OKJ``?qmGTNp@A`XIFEwhCig,,windowgraph,122.0,-inf,0:00:00.069837,:q`?HGMWEDPpOqQIa``DCFAdBhOwfFGoiTUpBdBi|woXoA`pRI?MxpAQ`FEyoo}KHDzaKWOgfSTA~,47,115,7,1056
6,0.3,steyvers,5,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,150.0,-inf,0:00:00.409056,:qc?i?qcL_AP[SQR_bgwqWOasIHIaUdqZU?kZfDX|l@FNSBM[\ZOGwSG[TOopaY_^RIxyIwdSzhPpFCJ~,51,139,11,1024
6,0.3,steyvers,5,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,184,2,2,:q_O?K?AA_?OOM?@@?oc?AAAOo_Y?@@?w?]?AA@PK?AE_?ocOKFCp@K?MLFOoc?EEDo?GOIPaBwGKGD_@q@QGOIo@Ow_Qa@a@QAAAAAc_WPIO_WOIQ```?gr?CfH@Ch@@ABK?EDBDBK?E[__`iAECKer{?KGDO?OOcS_?__cVGKgwGGEQOO@pAUPNOO`eIQMgSiYGOIo?OQACKp?gcyccDBI~,,windowgraph,140.0,-inf,0:00:00.428407,:qb_xgWRH_APkqeNicI@U_QiU`doKI_AYKCOXavHiAqZNqiScVGKfByMJMJsRuoy`Qt\wCHHMtBI~,50,134,6,1035
6,0.3,steyvers,5,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,179,3,3,:q_O?K?AA_?OOM?@@?oc?AA@o?OSL?BO?OKL?@`WGKKG_?OOWPACAw?GGDEO__U?BBO_gWN?BcW?KKP``aC_UL_@`PA?@AA`sKGNGq`s?KFHOOw_WU_B@sOWMJoOOWMHFo?XyOLIo?HmIHHgW?O[VccAHKkYccqs[OULsqqUKOIO?X@H?JfGg[|AAeC[?wi_?`_yGECDsYuIJGCrCwn,,windowgraph,127.0,-inf,0:00:00.550850,:qb?xOUPLCAxwIFQ?T?XAOJEtptESMhQJgonNffh?oYT_ssL[xOGcapiQRJPqpmeUQsAcim[buC\pTCFTsYuVMJin,59,120,7,1039
6,0.3,steyvers,5,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,167,4,4,:q_O?K?AA_?OOM?@@?ocEAA_?OWUAA@`woaABCO?W_T@@?okKUK_?O_WV??ap{?UN_?o{CCBAQ@SCGRcBQS?CECOO`UMH`?ogkd@ACw?mAFLpa{CCDCOOOss^_?_`mANJfgogn?BABqMSVPhGGGlBDBGQYECCOOpKye`?pHe?@IetKCUMGeg?CGPPQ@PQ?JFcGHLX,,windowgraph,122.0,-inf,0:00:00.430737,:qa?wKcCFbR@SUX?DoP[}EFiAIpILTbaZoYRLLFydyKVjfc[gmbQThUcPRMhjLKiWLiXpEbGDDG@qeTKJN,53,114,8,1050
6,0.3,steyvers,5,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,176,5,5,:q_O?K?AA_?OOM?@@?oc?CBa@gGGJAA`gOY?@DO_WSL@BA@GiEDBOO_S\@Do?OKHCBoAKWQIa``hQ?CAcWGMABA@PSCP?@@GOKKKab`{GGGEcBCCGDFP?pIECFFGGcSLabb`x@BABcAICHIGXGtAcadAk[QKLfwgcWPMo_WWWZbBaILRFGdc[WSLOtCIUaUPo_g_QebA`kWYcRj~,,windowgraph,128.0,-inf,0:00:00.376280,:qa_G[{B@DoIW?bTAdIHMoIl_`cw^GGOYSw^IEdHpo{_`bcAIQ`cdIk[X\tBaIeMRegSdOi`QoqIMOHRQ`m\^,56,120,8,1041
6,0.3,steyvers,5,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,167.0,-inf,0:00:00.034253,:qgBIWmfMbbHdc`PmA{Gy^cNU\AADMIost|Kjfgm?iH,25,165,2,1033
6,0.3,steyvers,5,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,184,2,2,:q_O?K?AA_?OOM?@@?oc?AAAOo_Y?@@?w?]?AA@PK?AE_?ocOKFCp@K?MLFOoc?EEDo?GOIPaBwGKGD_@q@QGOIo@Ow_Qa@a@QAAAAAc_WPIO_WOIQ```?gr?CfH@Ch@@ABK?EDBDBK?E[__`iAECKer{?KGDO?OOcS_?__cVGKgwGGEQOO@pAUPNOO`eIQMgSiYGOIo?OQACKp?gcyccDBI~,,windowgraph,157.0,-inf,0:00:00.036221,:qb_xgY]LjcIdoL?CsWGaJaEuRX~IQca|PC|kMt]?czXV~,27,157,0,1041
6,0.3,steyvers,5,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,179,3,3,:q_O?K?AA_?OOM?@@?oc?AA@o?OSL?BO?OKL?@`WGKKG_?OOWPACAw?GGDEO__U?BBO_gWN?BcW?KKP``aC_UL_@`PA?@AA`sKGNGq`s?KFHOOw_WU_B@sOWMJoOOWMHFo?XyOLIo?HmIHHgW?O[VccAHKkYccqs[OULsqqUKOIO?X@H?JfGg[|AAeC[?wi_?`_yGECDsYuIJGCrCwn,,windowgraph,151.0,-inf,0:00:00.049297,:qb?xOUPLCAy?MgOcBYwybYHV`|zC`jsAHZKUsCLPrWbmIht\F,28,151,0,1046
6,0.3,steyvers,5,50,0.7,0.0,stationary,22,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,167,4,4,:q_O?K?AA_?OOM?@@?ocEAA_?OWUAA@`woaABCO?W_T@@?okKUK_?O_WV??ap{?UN_?o{CCBAQ@SCGRcBQS?CECOO`UMH`?ogkd@ACw?mAFLpa{CCDCOOOss^_?_`mANJfgogn?BABqMSVPhGGGlBDBGQYECCOOpKye`?pHe?@IetKCUMGeg?CGPPQ@PQ?JFcGHLX,,windowgraph,142.0,-inf,0:00:00.058943,:qa?wKcCFe`Xc?VPFoo|Wd_Nwop^FbQYcuovMGzqfCek,25,142,0,1058
