subj,method,item1,item2,edge
S120,uinvite_flat,bear,gerbil,0
S120,uinvite_flat,gerbil,giraffe,0
S120,uinvite_flat,fox,gerbil,0
S120,uinvite_flat,gerbil,pig,0
S120,uinvite_flat,cow,gerbil,0
S120,uinvite_flat,elk,gerbil,0
S120,uinvite_flat,ewe,gerbil,0
S120,uinvite_flat,gerbil,human,1
S120,uinvite_flat,boar,gerbil,0
S120,uinvite_flat,bird,gerbil,0
S120,uinvite_flat,gerbil,lion,1
S120,uinvite_flat,gerbil,tiger,0
S120,uinvite_flat,fawn,gerbil,0
S120,uinvite_flat,gerbil,mink,0
S120,uinvite_flat,gerbil,lynx,0
S120,uinvite_flat,ferret,gerbil,0
S120,uinvite_flat,gerbil,hamster,1
S120,uinvite_flat,gerbil,rat,0
S120,uinvite_flat,gerbil,mouse,0
S120,uinvite_flat,gerbil,goat,0
S120,uinvite_flat,gerbil,sheep,0
S120,uinvite_flat,gerbil,ram,0
S120,uinvite_flat,bull,gerbil,0
S120,uinvite_flat,gerbil,horse,0
S120,uinvite_flat,gerbil,pony,0
S120,uinvite_flat,emu,gerbil,0
S120,uinvite_flat,elephant,gerbil,0
S120,uinvite_flat,gerbil,leopard,0
S120,uinvite_flat,gerbil,panther,0
S120,uinvite_flat,dog,turtle,0
S120,uinvite_flat,cat,turtle,0
S120,uinvite_flat,bear,turtle,0
S120,uinvite_flat,giraffe,turtle,0
S120,uinvite_flat,fox,turtle,0
S120,uinvite_flat,pig,turtle,0
S120,uinvite_flat,cow,turtle,0
S120,uinvite_flat,elk,turtle,0
S120,uinvite_flat,ewe,turtle,0
S120,uinvite_flat,human,turtle,0
S120,uinvite_flat,boar,turtle,0
S120,uinvite_flat,bird,turtle,0
S120,uinvite_flat,lion,turtle,0
S120,uinvite_flat,tiger,turtle,0
S120,uinvite_flat,fawn,turtle,0
S120,uinvite_flat,mink,turtle,0
S120,uinvite_flat,lynx,turtle,0
S120,uinvite_flat,ferret,turtle,0
S120,uinvite_flat,hamster,turtle,1
S120,uinvite_flat,rat,turtle,0
S120,uinvite_flat,mouse,turtle,0
S120,uinvite_flat,goat,turtle,0
S120,uinvite_flat,sheep,turtle,0
S120,uinvite_flat,ram,turtle,0
S120,uinvite_flat,bull,turtle,0
S120,uinvite_flat,horse,turtle,1
S120,uinvite_flat,pony,turtle,0
S120,uinvite_flat,emu,turtle,0
S120,uinvite_flat,elephant,turtle,0
S120,uinvite_flat,leopard,turtle,0
S120,uinvite_flat,panther,turtle,0
S120,uinvite_flat,gerbil,turtle,0
S120,uinvite_flat,dog,hippopotamus,0
S120,uinvite_flat,cat,hippopotamus,0
S120,uinvite_flat,bear,hippopotamus,0
S120,uinvite_flat,giraffe,hippopotamus,0
S120,uinvite_flat,fox,hippopotamus,0
S120,uinvite_flat,hippopotamus,pig,0
S120,uinvite_flat,cow,hippopotamus,0
S120,uinvite_flat,elk,hippopotamus,0
S120,uinvite_flat,ewe,hippopotamus,0
S120,uinvite_flat,hippopotamus,human,0
S120,uinvite_flat,boar,hippopotamus,0
S120,uinvite_flat,bird,hippopotamus,0
S120,uinvite_flat,hippopotamus,lion,0
S120,uinvite_flat,hippopotamus,tiger,0
S120,uinvite_flat,fawn,hippopotamus,0
S120,uinvite_flat,hippopotamus,mink,0
S120,uinvite_flat,hippopotamus,lynx,0
S120,uinvite_flat,ferret,hippopotamus,0
S120,uinvite_flat,hamster,hippopotamus,0
S120,uinvite_flat,hippopotamus,rat,0
S120,uinvite_flat,hippopotamus,mouse,0
S120,uinvite_flat,goat,hippopotamus,0
S120,uinvite_flat,hippopotamus,sheep,0
S120,uinvite_flat,hippopotamus,ram,0
S120,uinvite_flat,bull,hippopotamus,0
S120,uinvite_flat,hippopotamus,horse,0
S120,uinvite_flat,hippopotamus,pony,0
S120,uinvite_flat,emu,hippopotamus,1
S120,uinvite_flat,elephant,hippopotamus,1
S120,uinvite_flat,hippopotamus,leopard,0
S120,uinvite_flat,hippopotamus,panther,0
S120,uinvite_flat,gerbil,hippopotamus,0
S120,uinvite_flat,hippopotamus,turtle,0
S120,uinvite_flat,dog,ostrich,0
S120,uinvite_flat,cat,ostrich,0
S120,uinvite_flat,bear,ostrich,0
S120,uinvite_flat,giraffe,ostrich,0
S120,uinvite_flat,fox,ostrich,0
S120,uinvite_flat,ostrich,pig,0
S120,uinvite_flat,cow,ostrich,0
S120,uinvite_flat,elk,ostrich,0
S120,uinvite_flat,ewe,ostrich,1
S120,uinvite_flat,human,ostrich,0
S120,uinvite_flat,boar,ostrich,0
S120,uinvite_flat,bird,ostrich,0
S120,uinvite_flat,lion,ostrich,0
S120,uinvite_flat,ostrich,tiger,0
S120,uinvite_flat,fawn,ostrich,0
S120,uinvite_flat,mink,ostrich,0
S120,uinvite_flat,lynx,ostrich,0
S120,uinvite_flat,ferret,ostrich,0
S120,uinvite_flat,hamster,ostrich,0
S120,uinvite_flat,ostrich,rat,0
S120,uinvite_flat,mouse,ostrich,1
S120,uinvite_flat,goat,ostrich,0
S120,uinvite_flat,ostrich,sheep,0
S120,uinvite_flat,ostrich,ram,0
S120,uinvite_flat,bull,ostrich,0
S120,uinvite_flat,horse,ostrich,0
S120,uinvite_flat,ostrich,pony,0
S120,uinvite_flat,emu,ostrich,0
S120,uinvite_flat,elephant,ostrich,0
S120,uinvite_flat,leopard,ostrich,0
S120,uinvite_flat,ostrich,panther,0
S120,uinvite_flat,gerbil,ostrich,0
S120,uinvite_flat,ostrich,turtle,0
S120,uinvite_flat,hippopotamus,ostrich,0
S120,uinvite_flat,dog,monkey,0
S120,uinvite_flat,cat,monkey,0
S120,uinvite_flat,bear,monkey,0
S120,uinvite_flat,giraffe,monkey,0
S120,uinvite_flat,fox,monkey,0
S120,uinvite_flat,monkey,pig,0
S120,uinvite_flat,cow,monkey,0
S120,uinvite_flat,elk,monkey,0
S120,uinvite_flat,ewe,monkey,0
S120,uinvite_flat,human,monkey,0
S120,uinvite_flat,boar,monkey,0
S120,uinvite_flat,bird,monkey,0
S120,uinvite_flat,lion,monkey,0
S120,uinvite_flat,monkey,tiger,0
S120,uinvite_flat,fawn,monkey,0
S120,uinvite_flat,mink,monkey,0
S120,uinvite_flat,lynx,monkey,0
S120,uinvite_flat,ferret,monkey,0
S120,uinvite_flat,hamster,monkey,0
S120,uinvite_flat,monkey,rat,0
S120,uinvite_flat,monkey,mouse,0
S120,uinvite_flat,goat,monkey,0
S120,uinvite_flat,monkey,sheep,1
S120,uinvite_flat,monkey,ram,0
S120,uinvite_flat,bull,monkey,0
S120,uinvite_flat,horse,monkey,0
S120,uinvite_flat,monkey,pony,0
S120,uinvite_flat,emu,monkey,0
S120,uinvite_flat,elephant,monkey,0
S120,uinvite_flat,leopard,monkey,0
S120,uinvite_flat,monkey,panther,0
S120,uinvite_flat,gerbil,monkey,0
S120,uinvite_flat,monkey,turtle,0
S120,uinvite_flat,hippopotamus,monkey,0
S120,uinvite_flat,monkey,ostrich,0
S120,uinvite_flat,dog,gorilla,0
S120,uinvite_flat,cat,gorilla,0
S120,uinvite_flat,bear,gorilla,0
S120,uinvite_flat,giraffe,gorilla,0
S120,uinvite_flat,fox,gorilla,0
S120,uinvite_flat,gorilla,pig,0
S120,uinvite_flat,cow,gorilla,0
S120,uinvite_flat,elk,gorilla,0
S120,uinvite_flat,ewe,gorilla,0
S120,uinvite_flat,gorilla,human,0
S120,uinvite_flat,boar,gorilla,0
S120,uinvite_flat,bird,gorilla,0
S120,uinvite_flat,gorilla,lion,0
S120,uinvite_flat,gorilla,tiger,0
S120,uinvite_flat,fawn,gorilla,0
S120,uinvite_flat,gorilla,mink,0
S120,uinvite_flat,gorilla,lynx,0
S120,uinvite_flat,ferret,gorilla,0
S120,uinvite_flat,gorilla,hamster,0
S120,uinvite_flat,gorilla,rat,0
S120,uinvite_flat,gorilla,mouse,0
S120,uinvite_flat,goat,gorilla,0
S120,uinvite_flat,gorilla,sheep,0
S120,uinvite_flat,gorilla,ram,0
S120,uinvite_flat,bull,gorilla,0
S120,uinvite_flat,gorilla,horse,0
S120,uinvite_flat,gorilla,pony,0
S120,uinvite_flat,emu,gorilla,0
S120,uinvite_flat,elephant,gorilla,0
S120,uinvite_flat,gorilla,leopard,0
S120,uinvite_flat,gorilla,panther,0
S120,uinvite_flat,gerbil,gorilla,0
S120,uinvite_flat,gorilla,turtle,0
S120,uinvite_flat,gorilla,hippopotamus,0
S120,uinvite_flat,gorilla,ostrich,0
S120,uinvite_flat,gorilla,monkey,1
S120,uinvite_flat,antelope,dog,0
S120,uinvite_flat,antelope,cat,0
S120,uinvite_flat,antelope,bear,0
S120,uinvite_flat,antelope,giraffe,0
S120,uinvite_flat,antelope,fox,0
S120,uinvite_flat,antelope,pig,0
S120,uinvite_flat,antelope,cow,0
S120,uinvite_flat,antelope,elk,1
S120,uinvite_flat,antelope,ewe,0
S120,uinvite_flat,antelope,human,0
S120,uinvite_flat,antelope,boar,0
S120,uinvite_flat,antelope,bird,0
S120,uinvite_flat,antelope,lion,0
S120,uinvite_flat,antelope,tiger,0
S120,uinvite_flat,antelope,fawn,0
S120,uinvite_flat,antelope,mink,0
S120,uinvite_flat,antelope,lynx,0
S120,uinvite_flat,antelope,ferret,0
S120,uinvite_flat,antelope,hamster,0
S120,uinvite_flat,antelope,rat,0
S120,uinvite_flat,antelope,mouse,0
S120,uinvite_flat,antelope,goat,0
S120,uinvite_flat,antelope,sheep,0
S120,uinvite_flat,antelope,ram,0
S120,uinvite_flat,antelope,bull,0
S120,uinvite_flat,antelope,horse,0
S120,uinvite_flat,antelope,pony,0
S120,uinvite_flat,antelope,emu,0
S120,uinvite_flat,antelope,elephant,0
S120,uinvite_flat,antelope,leopard,0
S120,uinvite_flat,antelope,panther,0
S120,uinvite_flat,antelope,gerbil,0
S120,uinvite_flat,antelope,turtle,0
S120,uinvite_flat,antelope,hippopotamus,0
S120,uinvite_flat,antelope,ostrich,0
S120,uinvite_flat,antelope,monkey,0
S120,uinvite_flat,antelope,gorilla,1
S120,uinvite_flat,dog,rabbit,0
S120,uinvite_flat,cat,rabbit,0
S120,uinvite_flat,bear,rabbit,0
S120,uinvite_flat,giraffe,rabbit,0
S120,uinvite_flat,fox,rabbit,0
S120,uinvite_flat,pig,rabbit,0
S120,uinvite_flat,cow,rabbit,0
S120,uinvite_flat,elk,rabbit,0
S120,uinvite_flat,ewe,rabbit,0
S120,uinvite_flat,human,rabbit,0
S120,uinvite_flat,boar,rabbit,0
S120,uinvite_flat,bird,rabbit,0
S120,uinvite_flat,lion,rabbit,0
S120,uinvite_flat,rabbit,tiger,0
S120,uinvite_flat,fawn,rabbit,1
S120,uinvite_flat,mink,rabbit,0
S120,uinvite_flat,lynx,rabbit,0
S120,uinvite_flat,ferret,rabbit,1
S120,uinvite_flat,hamster,rabbit,0
S120,uinvite_flat,rabbit,rat,0
S120,uinvite_flat,mouse,rabbit,0
S120,uinvite_flat,goat,rabbit,0
S120,uinvite_flat,rabbit,sheep,0
S120,uinvite_flat,rabbit,ram,0
S120,uinvite_flat,bull,rabbit,0
S120,uinvite_flat,horse,rabbit,0
S120,uinvite_flat,pony,rabbit,0
S120,uinvite_flat,emu,rabbit,0
S120,uinvite_flat,elephant,rabbit,0
S120,uinvite_flat,leopard,rabbit,0
S120,uinvite_flat,panther,rabbit,0
S120,uinvite_flat,gerbil,rabbit,0
S120,uinvite_flat,rabbit,turtle,0
S120,uinvite_flat,hippopotamus,rabbit,0
S120,uinvite_flat,ostrich,rabbit,0
S120,uinvite_flat,monkey,rabbit,0
S120,uinvite_flat,gorilla,rabbit,0
S120,uinvite_flat,antelope,rabbit,0
S121,uinvite_flat,bear,tiger,1
S121,uinvite_flat,bear,lion,0
S121,uinvite_flat,lion,tiger,1
S121,uinvite_flat,bear,zebra,0
S121,uinvite_flat,tiger,zebra,0
S121,uinvite_flat,lion,zebra,1
S121,uinvite_flat,bear,giraffe,1
S121,uinvite_flat,giraffe,tiger,0
S121,uinvite_flat,giraffe,lion,0
S121,uinvite_flat,giraffe,zebra,1
S121,uinvite_flat,bear,ostrich,0
S121,uinvite_flat,ostrich,tiger,0
S121,uinvite_flat,lion,ostrich,0
S121,uinvite_flat,ostrich,zebra,0
S121,uinvite_flat,giraffe,ostrich,1
S121,uinvite_flat,bear,polarbear,0
S121,uinvite_flat,polarbear,tiger,0
S121,uinvite_flat,lion,polarbear,0
S121,uinvite_flat,polarbear,zebra,0
S121,uinvite_flat,giraffe,polarbear,1
S121,uinvite_flat,ostrich,polarbear,1
S121,uinvite_flat,bear,fox,0
S121,uinvite_flat,fox,tiger,0
S121,uinvite_flat,fox,lion,0
S121,uinvite_flat,fox,zebra,0
S121,uinvite_flat,fox,giraffe,0
S121,uinvite_flat,fox,ostrich,0
S121,uinvite_flat,fox,polarbear,1
S121,uinvite_flat,bear,redpanda,0
S121,uinvite_flat,redpanda,tiger,0
S121,uinvite_flat,lion,redpanda,0
S121,uinvite_flat,redpanda,zebra,0
S121,uinvite_flat,giraffe,redpanda,0
S121,uinvite_flat,ostrich,redpanda,0
S121,uinvite_flat,polarbear,redpanda,0
S121,uinvite_flat,fox,redpanda,1
S121,uinvite_flat,bear,turkey,0
S121,uinvite_flat,tiger,turkey,0
S121,uinvite_flat,lion,turkey,0
S121,uinvite_flat,turkey,zebra,0
S121,uinvite_flat,giraffe,turkey,0
S121,uinvite_flat,ostrich,turkey,0
S121,uinvite_flat,polarbear,turkey,0
S121,uinvite_flat,fox,turkey,0
S121,uinvite_flat,redpanda,turkey,1
S121,uinvite_flat,bear,chicken,0
S121,uinvite_flat,chicken,tiger,0
S121,uinvite_flat,chicken,lion,0
S121,uinvite_flat,chicken,zebra,0
S121,uinvite_flat,chicken,giraffe,0
S121,uinvite_flat,chicken,ostrich,0
S121,uinvite_flat,chicken,polarbear,0
S121,uinvite_flat,chicken,fox,0
S121,uinvite_flat,chicken,redpanda,0
S121,uinvite_flat,chicken,turkey,1
S121,uinvite_flat,bear,bull,0
S121,uinvite_flat,bull,tiger,0
S121,uinvite_flat,bull,lion,0
S121,uinvite_flat,bull,zebra,0
S121,uinvite_flat,bull,giraffe,0
S121,uinvite_flat,bull,ostrich,0
S121,uinvite_flat,bull,polarbear,0
S121,uinvite_flat,bull,fox,0
S121,uinvite_flat,bull,redpanda,0
S121,uinvite_flat,bull,turkey,0
S121,uinvite_flat,bull,chicken,1
S121,uinvite_flat,bear,cow,0
S121,uinvite_flat,cow,tiger,0
S121,uinvite_flat,cow,lion,0
S121,uinvite_flat,cow,zebra,0
S121,uinvite_flat,cow,giraffe,0
S121,uinvite_flat,cow,ostrich,0
S121,uinvite_flat,cow,polarbear,0
S121,uinvite_flat,cow,fox,0
S121,uinvite_flat,cow,redpanda,0
S121,uinvite_flat,cow,turkey,0
S121,uinvite_flat,chicken,cow,0
S121,uinvite_flat,bull,cow,1
S121,uinvite_flat,bear,horse,0
S121,uinvite_flat,horse,tiger,0
S121,uinvite_flat,horse,lion,0
S121,uinvite_flat,horse,zebra,1
S121,uinvite_flat,giraffe,horse,0
S121,uinvite_flat,horse,ostrich,0
S121,uinvite_flat,horse,polarbear,0
S121,uinvite_flat,fox,horse,0
S121,uinvite_flat,horse,redpanda,0
S121,uinvite_flat,horse,turkey,0
S121,uinvite_flat,chicken,horse,0
S121,uinvite_flat,bull,horse,0
S121,uinvite_flat,cow,horse,1
S121,uinvite_flat,bear,cat,0
S121,uinvite_flat,cat,tiger,0
S121,uinvite_flat,cat,lion,0
S121,uinvite_flat,cat,zebra,0
S121,uinvite_flat,cat,giraffe,0
S121,uinvite_flat,cat,ostrich,0
S121,uinvite_flat,cat,polarbear,0
S121,uinvite_flat,cat,fox,0
S121,uinvite_flat,cat,redpanda,0
S121,uinvite_flat,cat,turkey,0
S121,uinvite_flat,cat,chicken,0
S121,uinvite_flat,bull,cat,0
S121,uinvite_flat,cat,cow,0
S121,uinvite_flat,cat,horse,1
S121,uinvite_flat,bear,dog,0
S121,uinvite_flat,dog,tiger,0
S121,uinvite_flat,dog,lion,0
S121,uinvite_flat,dog,zebra,0
S121,uinvite_flat,dog,giraffe,0
S121,uinvite_flat,dog,ostrich,0
S121,uinvite_flat,dog,polarbear,0
S121,uinvite_flat,dog,fox,0
S121,uinvite_flat,dog,redpanda,0
S121,uinvite_flat,dog,turkey,0
S121,uinvite_flat,chicken,dog,0
S121,uinvite_flat,bull,dog,0
S121,uinvite_flat,cow,dog,0
S121,uinvite_flat,dog,horse,0
S121,uinvite_flat,cat,dog,1
S121,uinvite_flat,bear,salamander,0
S121,uinvite_flat,salamander,tiger,0
S121,uinvite_flat,lion,salamander,0
S121,uinvite_flat,salamander,zebra,0
S121,uinvite_flat,giraffe,salamander,0
S121,uinvite_flat,ostrich,salamander,0
S121,uinvite_flat,polarbear,salamander,0
S121,uinvite_flat,fox,salamander,0
S121,uinvite_flat,redpanda,salamander,0
S121,uinvite_flat,salamander,turkey,0
S121,uinvite_flat,chicken,salamander,0
S121,uinvite_flat,bull,salamander,0
S121,uinvite_flat,cow,salamander,0
S121,uinvite_flat,horse,salamander,0
S121,uinvite_flat,cat,salamander,0
S121,uinvite_flat,dog,salamander,1
S121,uinvite_flat,bear,gecko,0
S121,uinvite_flat,gecko,tiger,0
S121,uinvite_flat,gecko,lion,0
S121,uinvite_flat,gecko,zebra,0
S121,uinvite_flat,gecko,giraffe,0
S121,uinvite_flat,gecko,ostrich,0
S121,uinvite_flat,gecko,polarbear,0
S121,uinvite_flat,fox,gecko,0
S121,uinvite_flat,gecko,redpanda,0
S121,uinvite_flat,gecko,turkey,0
S121,uinvite_flat,chicken,gecko,0
S121,uinvite_flat,bull,gecko,0
S121,uinvite_flat,cow,gecko,0
S121,uinvite_flat,gecko,horse,0
S121,uinvite_flat,cat,gecko,0
S121,uinvite_flat,dog,gecko,0
S121,uinvite_flat,gecko,salamander,1
S121,uinvite_flat,bear,komododragon,0
S121,uinvite_flat,komododragon,tiger,0
S121,uinvite_flat,komododragon,lion,0
S121,uinvite_flat,komododragon,zebra,0
S121,uinvite_flat,giraffe,komododragon,0
S121,uinvite_flat,komododragon,ostrich,0
S121,uinvite_flat,komododragon,polarbear,0
S121,uinvite_flat,fox,komododragon,0
S121,uinvite_flat,komododragon,redpanda,0
S121,uinvite_flat,komododragon,turkey,0
S121,uinvite_flat,chicken,komododragon,0
S121,uinvite_flat,bull,komododragon,0
S121,uinvite_flat,cow,komododragon,0
S121,uinvite_flat,horse,komododragon,0
S121,uinvite_flat,cat,komododragon,0
S121,uinvite_flat,dog,komododragon,0
S121,uinvite_flat,komododragon,salamander,0
S121,uinvite_flat,gecko,komododragon,1
S121,uinvite_flat,bear,lizard,0
S121,uinvite_flat,lizard,tiger,0
S121,uinvite_flat,lion,lizard,0
S121,uinvite_flat,lizard,zebra,0
S121,uinvite_flat,giraffe,lizard,0
S121,uinvite_flat,lizard,ostrich,0
S121,uinvite_flat,lizard,polarbear,0
S121,uinvite_flat,fox,lizard,0
S121,uinvite_flat,lizard,redpanda,0
S121,uinvite_flat,lizard,turkey,0
S121,uinvite_flat,chicken,lizard,0
S121,uinvite_flat,bull,lizard,0
S121,uinvite_flat,cow,lizard,0
S121,uinvite_flat,horse,lizard,0
S121,uinvite_flat,cat,lizard,0
S121,uinvite_flat,dog,lizard,0
S121,uinvite_flat,lizard,salamander,0
S121,uinvite_flat,gecko,lizard,1
S121,uinvite_flat,komododragon,lizard,1
S121,uinvite_flat,bear,fish,0
S121,uinvite_flat,fish,tiger,0
S121,uinvite_flat,fish,lion,0
S121,uinvite_flat,fish,zebra,0
S121,uinvite_flat,fish,giraffe,0
S121,uinvite_flat,fish,ostrich,0
S121,uinvite_flat,fish,polarbear,0
S121,uinvite_flat,fish,fox,0
S121,uinvite_flat,fish,redpanda,0
S121,uinvite_flat,fish,turkey,0
S121,uinvite_flat,chicken,fish,0
S121,uinvite_flat,bull,fish,0
S121,uinvite_flat,cow,fish,0
S121,uinvite_flat,fish,horse,0
S121,uinvite_flat,cat,fish,0
S121,uinvite_flat,dog,fish,0
S121,uinvite_flat,fish,salamander,0
S121,uinvite_flat,fish,gecko,1
S121,uinvite_flat,fish,komododragon,0
S121,uinvite_flat,fish,lizard,1
S121,uinvite_flat,bear,squirrel,0
S121,uinvite_flat,squirrel,tiger,0
S121,uinvite_flat,lion,squirrel,0
S121,uinvite_flat,squirrel,zebra,0
S121,uinvite_flat,giraffe,squirrel,0
S121,uinvite_flat,ostrich,squirrel,0
S121,uinvite_flat,polarbear,squirrel,0
S121,uinvite_flat,fox,squirrel,0
S121,uinvite_flat,redpanda,squirrel,0
S121,uinvite_flat,squirrel,turkey,0
S121,uinvite_flat,chicken,squirrel,0
S121,uinvite_flat,bull,squirrel,0
S121,uinvite_flat,cow,squirrel,0
S121,uinvite_flat,horse,squirrel,0
S121,uinvite_flat,cat,squirrel,0
S121,uinvite_flat,dog,squirrel,0
S121,uinvite_flat,salamander,squirrel,0
S121,uinvite_flat,gecko,squirrel,0
S121,uinvite_flat,komododragon,squirrel,0
S121,uinvite_flat,lizard,squirrel,0
S121,uinvite_flat,fish,squirrel,1
S121,uinvite_flat,bear,chipmunk,0
S121,uinvite_flat,chipmunk,tiger,0
S121,uinvite_flat,chipmunk,lion,0
S121,uinvite_flat,chipmunk,zebra,0
S121,uinvite_flat,chipmunk,giraffe,0
S121,uinvite_flat,chipmunk,ostrich,0
S121,uinvite_flat,chipmunk,polarbear,0
S121,uinvite_flat,chipmunk,fox,0
S121,uinvite_flat,chipmunk,redpanda,0
S121,uinvite_flat,chipmunk,turkey,0
S121,uinvite_flat,chicken,chipmunk,0
S121,uinvite_flat,bull,chipmunk,0
S121,uinvite_flat,chipmunk,cow,0
S121,uinvite_flat,chipmunk,horse,0
S121,uinvite_flat,cat,chipmunk,0
S121,uinvite_flat,chipmunk,dog,0
S121,uinvite_flat,chipmunk,salamander,0
S121,uinvite_flat,chipmunk,gecko,0
S121,uinvite_flat,chipmunk,komododragon,0
S121,uinvite_flat,chipmunk,lizard,0
S121,uinvite_flat,chipmunk,fish,0
S121,uinvite_flat,chipmunk,squirrel,1
S121,uinvite_flat,bear,possum,0
S121,uinvite_flat,possum,tiger,0
S121,uinvite_flat,lion,possum,0
S121,uinvite_flat,possum,zebra,0
S121,uinvite_flat,giraffe,possum,0
S121,uinvite_flat,ostrich,possum,0
S121,uinvite_flat,polarbear,possum,0
S121,uinvite_flat,fox,possum,0
S121,uinvite_flat,possum,redpanda,0
S121,uinvite_flat,possum,turkey,0
S121,uinvite_flat,chicken,possum,0
S121,uinvite_flat,bull,possum,0
S121,uinvite_flat,cow,possum,0
S121,uinvite_flat,horse,possum,0
S121,uinvite_flat,cat,possum,0
S121,uinvite_flat,dog,possum,0
S121,uinvite_flat,possum,salamander,0
S121,uinvite_flat,gecko,possum,0
S121,uinvite_flat,komododragon,possum,0
S121,uinvite_flat,lizard,possum,0
S121,uinvite_flat,fish,possum,0
S121,uinvite_flat,possum,squirrel,0
S121,uinvite_flat,chipmunk,possum,1
S121,uinvite_flat,bear,bt,0
S121,uinvite_flat,bt,tiger,0
S121,uinvite_flat,bt,lion,0
S121,uinvite_flat,bt,zebra,0
S121,uinvite_flat,bt,giraffe,0
S121,uinvite_flat,bt,ostrich,0
S121,uinvite_flat,bt,polarbear,0
S121,uinvite_flat,bt,fox,0
S121,uinvite_flat,bt,redpanda,0
S121,uinvite_flat,bt,turkey,0
S121,uinvite_flat,bt,chicken,0
S121,uinvite_flat,bt,bull,0
S121,uinvite_flat,bt,cow,0
S121,uinvite_flat,bt,horse,0
S121,uinvite_flat,bt,cat,0
S121,uinvite_flat,bt,dog,0
S121,uinvite_flat,bt,salamander,0
S121,uinvite_flat,bt,gecko,0
S121,uinvite_flat,bt,komododragon,0
S121,uinvite_flat,bt,lizard,0
S121,uinvite_flat,bt,fish,0
S121,uinvite_flat,bt,squirrel,0
S121,uinvite_flat,bt,chipmunk,0
S121,uinvite_flat,bt,possum,1
S121,uinvite_flat,bat,bear,0
S121,uinvite_flat,bat,tiger,0
S121,uinvite_flat,bat,lion,0
S121,uinvite_flat,bat,zebra,0
S121,uinvite_flat,bat,giraffe,0
S121,uinvite_flat,bat,ostrich,0
S121,uinvite_flat,bat,polarbear,0
S121,uinvite_flat,bat,fox,0
S121,uinvite_flat,bat,redpanda,0
S121,uinvite_flat,bat,turkey,0
S121,uinvite_flat,bat,chicken,0
S121,uinvite_flat,bat,bull,0
S121,uinvite_flat,bat,cow,0
S121,uinvite_flat,bat,horse,0
S121,uinvite_flat,bat,cat,0
S121,uinvite_flat,bat,dog,0
S121,uinvite_flat,bat,salamander,0
S121,uinvite_flat,bat,gecko,0
S121,uinvite_flat,bat,komododragon,0
S121,uinvite_flat,bat,lizard,0
S121,uinvite_flat,bat,fish,0
S121,uinvite_flat,bat,squirrel,0
S121,uinvite_flat,bat,chipmunk,0
S121,uinvite_flat,bat,possum,0
S121,uinvite_flat,bat,bt,1
S121,uinvite_flat,bear,frog,0
S121,uinvite_flat,frog,tiger,0
S121,uinvite_flat,frog,lion,0
S121,uinvite_flat,frog,zebra,0
S121,uinvite_flat,frog,giraffe,0
S121,uinvite_flat,frog,ostrich,0
S121,uinvite_flat,frog,polarbear,0
S121,uinvite_flat,fox,frog,0
S121,uinvite_flat,frog,redpanda,0
S121,uinvite_flat,frog,turkey,0
S121,uinvite_flat,chicken,frog,0
S121,uinvite_flat,bull,frog,0
S121,uinvite_flat,cow,frog,0
S121,uinvite_flat,frog,horse,0
S121,uinvite_flat,cat,frog,0
S121,uinvite_flat,dog,frog,0
S121,uinvite_flat,frog,salamander,0
S121,uinvite_flat,frog,gecko,0
S121,uinvite_flat,frog,komododragon,0
S121,uinvite_flat,frog,lizard,1
S121,uinvite_flat,fish,frog,0
S121,uinvite_flat,frog,squirrel,0
S121,uinvite_flat,chipmunk,frog,0
S121,uinvite_flat,frog,possum,0
S121,uinvite_flat,bt,frog,0
S121,uinvite_flat,bat,frog,1
S121,uinvite_flat,bear,turtle,0
S121,uinvite_flat,tiger,turtle,0
S121,uinvite_flat,lion,turtle,0
S121,uinvite_flat,turtle,zebra,0
S121,uinvite_flat,giraffe,turtle,0
S121,uinvite_flat,ostrich,turtle,0
S121,uinvite_flat,polarbear,turtle,0
S121,uinvite_flat,fox,turtle,0
S121,uinvite_flat,redpanda,turtle,0
S121,uinvite_flat,turkey,turtle,0
S121,uinvite_flat,chicken,turtle,0
S121,uinvite_flat,bull,turtle,0
S121,uinvite_flat,cow,turtle,0
S121,uinvite_flat,horse,turtle,0
S121,uinvite_flat,cat,turtle,0
S121,uinvite_flat,dog,turtle,0
S121,uinvite_flat,salamander,turtle,0
S121,uinvite_flat,gecko,turtle,0
S121,uinvite_flat,komododragon,turtle,0
S121,uinvite_flat,lizard,turtle,0
S121,uinvite_flat,fish,turtle,0
S121,uinvite_flat,squirrel,turtle,0
S121,uinvite_flat,chipmunk,turtle,0
S121,uinvite_flat,possum,turtle,0
S121,uinvite_flat,bt,turtle,0
S121,uinvite_flat,bat,turtle,0
S121,uinvite_flat,frog,turtle,1
S121,uinvite_flat,bear,whale,0
S121,uinvite_flat,tiger,whale,0
S121,uinvite_flat,lion,whale,0
S121,uinvite_flat,whale,zebra,0
S121,uinvite_flat,giraffe,whale,0
S121,uinvite_flat,ostrich,whale,0
S121,uinvite_flat,polarbear,whale,0
S121,uinvite_flat,fox,whale,0
S121,uinvite_flat,redpanda,whale,0
S121,uinvite_flat,turkey,whale,0
S121,uinvite_flat,chicken,whale,0
S121,uinvite_flat,bull,whale,0
S121,uinvite_flat,cow,whale,0
S121,uinvite_flat,horse,whale,0
S121,uinvite_flat,cat,whale,0
S121,uinvite_flat,dog,whale,0
