numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,ll_rw,cost_fe,time_fe,bestgraph_fe,hit_fe,miss_fe,fa_fe,cr_fe,ll_fe,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite,cost_windowgraph,time_windowgraph,bestgraph_windowgraph,hit_windowgraph,miss_windowgraph,fa_windowgraph,cr_windowgraph,ll_windowgraph
6,0.3,steyvers,4,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,180,119,119,:q_O?K?AA_?OOM?@@?ocKJ?@?w?CCCAo?GGGG_?OcKIH_@@S?CDCBGo_ULbBgOSWMeBWGGEC_?_gaEGDB@hMACHO__SP??__hQAAA`pkKMGDO__sgUcEgOSWR_?_WWhFDO`?e?BKoO`UABHDBHuOLFBw?Og[__ogcjCHHW?Ge[`@?q@J??a@HhPDQPCIPPIJgcc?q_dDtchWmbgdkOid,-617.356094763,,,,159.0,0:00:00.008757,:q_OGK?CB`?w[M?@_@?gaACbA@KSN?CBHWuLABB@koZ??_qC?CBAo_Wo[OHoOwcfDDBQ`UACA`wO[YSJoow_TCFDAs_WQIdbSSWR`?opOs[baP`WpAA@OpGl?@@Oo[|CDAwGScSKERkc[N_@?och@Ca`h?dUMfck?MKHfGO_aQHdSAQOKSPPYQGGOhCiaILJgg@eOVQJGGgokbfbyHZTMHTF,102,78,81,964,-471.665385122,173.0,0:00:00.000440,:qfAyOMsUm_kPfIHs?n,7,173,0,1045,-inf,150.0,0:00:02.350117,:q_OGK?CB`?w[M?@_@?gaACbA@KSN?CBHWuLABB@koZ??_qC?CBAo_Wo[R_`q[SSLIDWGOIF`@phOnBBa@SO[SJQ@`GiULPP`MCBBDBPqMHEDbCGGDBCas?CDB@rsOSJ_`QPOq\cb`{?GEIOPGgYOHTbhxJ?BbAXqCGGcaXT@GEIGglHCOhCiama_EX@\Gk_abAqM^PJYhpIg,102,78,72,973,-470.450505001,164.0,0:00:00.061731,:q`_XWeaLkDJXiX`AXCM[W[siKcPAcjuYyqSkkgin,20,160,4,1041,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,184,120,120,:q_O?K?AA_?OOM?@@?oc?CBAoOOSL@A@WGGIG_?_W]?AA@`KCECCAWgWT@@@@SGEDBoOO}?@@?p{GOMGCW?CWN_?_g]OJ`@?pUGEDdX@WnBDCwgi?@@@@{G[Oa@b[?CBAB@{KISNPpx?gZ`fhpCd?EFgGG]Qa``Xk|?AdByAOOGcgGoeX_?`xl@DOHgGWYN_`BkGEIKsrKCIGCawOKK\_`PxF,-598.56112984,,,,153.0,0:00:00.008716,:q_Oo?CD?@?wGM?Aa`g_UAG`O_ocT@APOs?GI_`xo}?BBbP{_QKGCWWo`?@?os_VAA@aHUKJEdX?{kVdCzW?ACGRaP_vDCa`hKvCECB[w]ONPpxOv]NraHIEULFgGGcUcarXs|?A`_x[s]OHGW__PHQ``KgXQo?GS]ZOHC{KI^ORAx|Ie_aCaiCBDEWWgeXbaQATUk```Go}c_`Ow{adV~,105,79,74,967,-466.689645048,177.0,0:00:00.000438,:qa?hOIDNBt?T[jXH~,7,177,0,1041,-inf,145.0,0:00:02.965064,:q_Oo?CD?@?wGM?Aa`g_UAG`O_ocT@APOs?GIbr`{KMLFq@`?bBECG?GEEcAwOOKPIp`WsjGFda{gfZ??O`A[QKEwgcSLHew_o_ZfcBs[]SLvb{waQ`dbPyAAHDhGku\NO?gWMYOHGW__PHRAXOqd_?Pxl?cafsCom^QhgG`Gi`abKKrHGHTYqEECbByQADBbqIT^,102,82,63,978,-464.774616494,164.0,0:00:00.064752,:qda@KQ]FhCHd_nIHuoCyZ_Bb{OzIHrcH`Kr?LwLggrIKzMGCJ,25,159,5,1036,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-710.30977293,,,,170.0,0:00:00.009961,:q`?W?CD?@?wGKHA@`WGOJFcO?WWN?@A@SCN??_gwqEIFO?gs^BBOOggWLFCH_uAJ_?OOcVNGDG?wcRbA`kWMLFeGGOWLIdw?CIMHeg?GMN_@`{[OIDba{CGGHO`Ost@Ab`xKu\OO`pWm\NpPhKkXMq`Xs|JFEccKaYOO`?k_QIds[CKFCAqXWw\Op`p?mWPo`GsaYLo?WcSRNHGwcWLHfByLGdTpOow_UKgTSKMVLGg`p@GDbhxOmXU~,112,72,98,943,-573.637660213,176.0,0:00:00.000445,:q`?W_MUAbu?uoMcwe^,8,176,0,1041,-inf,164.0,0:00:06.923941,:q`?W?CD?@?wGKHA@`WGOJFcO?WWN?@A@SCN??_gwqEIFO?gs^BBOOggYMeBWGm?ACrq@Q?MHCwogZEBbPxaACEBQh]?@AbaXi?ABbw?YMGDApp]GGHO`OstDFBqXky_`Bap[y^abQXWq\dArhyUMLHGXCs_`A@X?cTJgwG[UUMFSKW[OJgwOcYPLEw?KQIHfcc[QKEfCYPJDFCApdTBBdrQIG[OQ@Wy]SJeTn,107,77,87,954,-571.569290239,164.0,0:00:00.071581,:qa?xGaUGgBwtO^WBAaLau@n@pOyOQewblMTcoSlOstINZa{OJJk~,26,158,6,1035,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,190,118,118,:q_O?K?AA_?OOM?@@?oc?AAAo?GGH@@?o_SLAA@_{?AF```CCCJ__g_SOHEOOWSXBA@PsGGDBaW_SQO_?___^CBAA[_[PHO?OKKI__q[GHCCcYPUAABaA{GGOGo?Wwh??_`HY?EHdbkCWMaCRcOzAACAKSWMORCcGGQOgwHQMHGeRaEUKFHG?WlA@``hEGEBcqsGECDCqsGGEDba[KOLKGx@TQm`@@yz,-716.610136501,,,,176.0,0:00:00.009916,:q_OG?EAA@ooc?D??_okOLDBo?_[RBBOOomAFaaP_uECAbGWyGHa@PhA?AcAQ[SQQ_?_WWQI___Wg_UcCaccSOGcy@Gj@BaA`]GECCAHWpBAaPpCgU____SUQJEw?WeU_a`lCe[a@`GwbCGDBc?IIDb@gwu\ORAKGGOHFCIMASNpp?ckXMGXWo[ROHCk[k]Ro@?saWNIGOKKFFfsQiACDCQX[}fTO?OOUMHds[CIQJEBkSeTMhT{GYNMgDYz,114,76,100,935,-575.185180614,182.0,0:00:00.000435,:qf`W\KDXGuq}WDlH{OV,8,182,0,1035,-inf,163.0,0:00:04.612079,:q_OG?EAA@ooc?D??_okOLDBo?weEE_awG]IHEBWWOIK`bg_eILGOh?cfHHO?OKKHDOOOKSOJSaccSOGcyPUAGJp?o__PKOpGwaSJOOOOIJJO?pKl@DBYHKxCBAPpEGOIFG?SSJEBbXt@P`@A@Gw`PoQ`}MUKfCKkWMHgCaUMUNHw?_YPKFdCKKFFfsSCGIGcqy\T?@@@WweV_`R@uIRIfSi}CLFfSAl\,109,81,82,953,-572.708770966,173.0,0:00:00.073525,:qb_HWYVMAtQT[BXCsal]yShPhlFEOfX_TQpJQH[|ELm@Cwlv\,24,166,7,1028,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,187,119,119,:q_O?K?AA_?OOM?@@?ocCFA@`GGI?AAoOOaABA@PKGEEDAw?GED__o_kXBAbWOWSM_?P?iAACoOWW[P_bACKGF_`OwkWN_`PGyAA@dXGkYUa`a`aCUabB[KSJEDAsgUKMoOWweVeCA`uULJDrS?CBCo_WdD@GEbk?CJPQrqAGGHGxh[tBPGs{?AHEeGOKGDLgwqDH?@A@QmCBEeWWwk\ROpIuAJV~,-731.601668436,,,,181.0,0:00:00.009869,:q`_goMCBAp?gY?AAoOOY?CA`wOKKFDo?kCEFDbGGKZAAA@S?AGDO?GSR@FOOow`CBaAKCIFFCWGOIECaa@QABBDW?cYSKSA`SpAGDggWOMLq@OoYMIDh?gaQJERkK[PHdy@yGHDfWOKMNJoOOOcZPOA@Gg\_?`XTAaQQrIAECBa@yLJCCBQ{cUQPGsi]GDDBQIDPA@`?w{iWLfc{W_`QO?_[OXSiwWSY[Qoq`WyehIdkKUaQhdq~,106,81,100,938,-566.875293587,179.0,0:00:00.000442,:qb_hOI]BlDIuKDd@Z_^,8,179,0,1038,-inf,169.0,0:00:05.865652,:q`_goMCBa@Os?CD___s?GDBo_WWN?AoOW[UK__pkGGGDO?G_T??`PKC\@BBaCOMGGoOg[\@A@OocSOIOOWWj?CbQ`a_SIeGP?lDBAB[_SKEba`YOIGcapczBFCQX]_]aAPXuCBFdwGGGQLgg@?cSMo?OkiadeSCKGbaA@h]QQPGsi]GDDBQIDPA@`?w{iWLhwp@Ac_@@@dQj``PhpJBIDbiYciUopYHIn,104,83,86,952,-564.915436304,165.0,0:00:00.083777,:qc`X_IJKgaiWEWOjaQCCjYKVQt{f`AAwUJIaoY@?vSClxGCsx\uq~,27,160,5,1033,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,179,120,120,:q_O?K?AA_?OOM?@@?oc?J@A@W?CED_?_WOJABaGGGEH_?oc?CBDO?_qCBA@P?e?ECbgOcVABa@kCCE_@Q[?WM_aqKGECBbw@KhBBBQ@aIQJoa[?IRKOop_r?@?o`EWMGO?g_h?@`Po}ECEBb{CIECAQcw_^PO@Xk|?EO?GOOJ_`ac?ARPhwhKx@@AP{?e\_?SY]GMIgcsc[OQRGO|V,-671.633961811,,,,156.0,0:00:00.009861,:q`_GSCH?Aq?KGGE`@pCCCB`og?OMH____SP?Cb`{SUOba@Os^@@@`CS[R`bHGkbA@b@xQYRIP`WspBHDrKGfDHdAxeEEEeBKOMKGdBco`?Aa@P?aSLFW?KIGEBq@WnCFDRyE?@@?oo[OHGdHp?i^Ogg?CEJEDbXy?KIfG?GOJNORCKGFHdRaMKRKEbXqQOLP?wgy`SpPALMhaDR@k}aRRa@C{^QRA{?CCDbqHlV,109,70,86,960,-551.304873385,173.0,0:00:00.000434,:qc?XoADWHvRMC^,6,173,0,1046,-inf,136.0,0:00:04.202250,:q`_GSCH?Aq?KGHABaGGGFB`O?_[R@@@?ga?HFQqC[SLFoOOWPDFCxccUP`?xhKhEDbRCKcV`CwhKgVKor@eGFECQ`qWO_@P@CgYMo?WSOKFcA{O[TNo?GGEECAQHQ[OIfsS?ABDdbXy?K_?`?k|@KOo_[eTPsr@gu[cegxtRDCHtKOiWLfssw_PNFscon?@BqHlV,104,75,61,985,-546.831134547,164.0,0:00:00.080418,:qa?hGQcIEuA\{WTobykY_^_Aqu[OJtFLqY[OQ[T^,19,160,4,1042,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-801.687678651,,,,177.0,0:00:00.011127,:q`?W?CD?@?wGGEC`?okCGDbqG?CEEBo?O_T@Bo?GIMK``POy?DEbwWYADDB@gw`KEoP[?AACawW{_S_BaPMKIEp_ws]UKOO_kWLIdw?CIMHeg?GMN_@`{?MGDApp]ACCBQPmCIEegGSWMFcrXt@AFDaxs~DEcqpczIDfRsk[YQOphCcYOO_W_UOHDQyMAEBa@GkWRJFBiEKMGDr@lFACbQHgv?@aPPK{cbaP_se[NgsaTVDBBa@Wq`TOo_[mYMGg`?w_Oq@Wy]SJeTjB,119,65,112,929,-670.16667733,175.0,0:00:00.000441,:q`?W_MUAbu?tw\kBhMHf,9,175,0,1041,-inf,169.0,0:00:05.262121,:q`?W?CD?@?wGGEC`?okCGDbqG?CEEBo?O_T@Bo?S[XBAa`s?ILFoosCIIEbaCoZ@Do?GGRBFcAc?[QHp`OuKFEbqpaACDb@hSn??`PpKt?@@p{?L?Ba@OyACCBQSGSLLPP_w]RLfSCG[UJfR{SYRJERkgU\NQpphHBEcQPh@A@a@X?cTJgwG[QJEDb`tBEFCAxlFACbQHgv?@aQXxHFCbQXpEcQpPp?kXTOo_[mYMGg`?w_Oq@Wy]SJeTjB,114,70,99,942,-666.766674796,168.0,0:00:00.086893,:qa?xGa_NbT@|_KPkV?|wSMcChmGzRqhKDJQEtabv?RX,20,164,4,1037,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,181,118,118,:q_O?K?AA_?OOM?@@?ocCJ@AoOgY?@@@w_SR??__oiADCO?OiCL_@p?eCFDBG?CGHFoPHESL_?OWSUMaAPxIACAoOO[QJIOO`YCBAaasGIEDdGXCjHDAq@MQPHDW?CGP__axgxBIewWSUN__`PI?@@aBD?e^aARiAECOgwGOIGDEXHCcdhDRkGMK`@tSKGQIFs}hV?CeRQmSJHgg`l@@G^,-781.644701969,,,,168.0,0:00:00.011531,:q_OWGII@APoGUADBO?GGIFCOog]?@A@Ooi?DBAHo?CDDbW?[OHEo_wyGNaBqKWSL__o_SUKFCx?eACAaGOKKFEdGWOcU`?og_aUKP``QELGdAheIIEbq@KnCCcak?GDCbaHWmXLo?og]QJeB`u?BBdR[KOJFdAhmAACaaPY?@CAap[oZOrQ@g~@HEB`s|BAAaX`AaPoOWSOHDAphCkXNO?Oc]QMFck[cTMgcqaCJEO_wo}d``@GgcSMfs}hVAEeRqLIjdAqXhDCGdRYAWOKf~,123,58,110,934,-669.694533745,172.0,0:00:00.000488,:q`_i?]mAk__[ZGOu?qf,9,172,0,1044,-inf,149.0,0:00:09.851722,:q_OWGII@APoGUADBO?GGIF``O{?ACBAg?SKGf??OSUL_@p?cZABbg_}]PbA`kCECAap`MR@A@WOKKFEdGWQCBAaAHWpEEDGWsaSIpPh?eVaAQPU?CAaQHWqZbA`xGmWMFW?KMTLop?k]TLoOOcSQ_?Qp[oZOrQ@g~@HEBhyECDGSQMABAa@GgULJERs?CHFcbaUMQIfSsGUK`@p`}ECCaaPOy^Ryd[GYXPhT[gURLGiHl@KGER~,118,63,86,958,-663.328666748,167.0,0:00:00.094867,:q_Q?swZPAByWusEEV@hA{CoExSjI\ovklJWBvIwpN@,19,162,5,1039,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,180,119,119,:q_O?K?AA_?OOM?@@?oc?AC`?o_U?@@?wGGGD_?o_aCF`@pC?AACagW_Z?@@@KOOI`APOyAIEbgg[VBCBaKCSLHOp`M?IGO__iGIKO`?olCA`pcGIHEcWGGGFCcw?Sx?AO?W[U[a@pQAEMGdGGgi[_CA{goXaaW@o|ADbAXuCHEfBkSKNOHw?KSXfDBSg[PIFGWoeUaBQQESQVo?Wgqj,-808.687922981,,,,167.0,0:00:00.011390,:q`_OS?AB__oc?ABAOokCCBA@XO?CBAOgSCQIcO?OOQL_?___QI`APOyAGEpP?}OHFCAKCMIDbaS[WMHo@PICCDBq@UCBDBq`aCCEBasSMKGpPGkYP_?Og[YRJO?_S]YMO?WWQOHoowkW[aBQiAEEEbaHOz??`pPSw]NoA@[w`aBqP_qbaa@`_|LLFcAQCFDb@xKzDCARXpAbRIG?KKHLEr`t?f_CRiAIEFcapiQMGcaaXXFDcqyiGIEBQQEOIHDTq}EIHESQdV,119,61,106,939,-660.384973996,171.0,0:00:00.000476,:qa?xwGRW@QgPZCMqD~,9,171,0,1045,-inf,151.0,0:00:05.132566,:q`_OS?AB__oc?ABAOokCCBA@XO?CBAOgSCQIcO?OOR?@@@?cTACa`sCPDFq@GwbFDAppIMKFCw?gdAAA`xUCIFdBCGGKFDgg[WPaaPWsb??`OwseU_@RPq?BCcA[KMJEFG_si_bBPpCh??`pPSw^_CAxpBNHEBIMIGEEHhg{_QO_wkWNHfWgcw`PhdC?EELEr`t?f_CRiAIEFdbSwaQIHdc[URJig_gWLHGXPH[n`aaPdChT~,116,64,87,958,-656.636536163,164.0,0:00:00.092915,:qd?I?AgMhSw@AqWeV@KE}HdwId}nNrfcEsakvbQQEYQVot^,23,157,7,1038,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,179,120,120,:q_O?K?AA_?OOM?@@?oc?CBAoO_YAAA@W?CECAoO__R??`PS?CDBAwgq?BAAWGOIG_?p?}?AAAp_uKGCbP{?EEFCAKS[P_?ppAEMGo?XKj?@aA@MCCGcww{aX_?QK[r?CdQssbBCbaSGKGGeY@KpMGdIHu?KIez[waVKGWoofFHhwGWWXOOOOSWX_aYHyADEEY`l?ehecAiu_VOQIP`,-791.951829361,,,,161.0,0:00:00.011571,:q`?WKM?@@?wSGHAAoO_aACCAW?CIGDO_gm?E_?OWcUK`@?o[OHEO?W_^CDp`?cYM_@_ww_Paa@pCdBA@pp?hMFdW?KWMHCqk?ABBCA[KGPIOOO[YPHCrK?MKa`qHWr?CappWtLLoohGiUKO____PKr@hKo^_@POwgTJFsDCy`_@ah[vZaBaHKo`PO?gWWNGCrYIMKHfC{CK_QOOoor@Ccb{WOLGeRsGIGJERP}UQIEBYDLFEBqXgw\OgtSOgZOHTsKa]OHEF,121,58,103,943,-659.80280891,170.0,0:00:00.000461,:qa_gTSFWGPAM?DeKZcv,9,170,0,1046,-inf,145.0,0:00:08.246948,:q`?WKM?@@?wSGHAAoO_aGGCo?GSTAAaw?Y?@@aPcGGEBa@GqEGdp`?cYM_@_x?bDCBaHIECFCAcw]T`b@pKj??_op?fBACQcCCFEcrK?MKbcQpe?HDdbSsvBAcahaCGGCRKoeW_@PpOi_gfSK?KTJez[O[PHeCK?INGCr[[WRMHwGX?c_```eAHNp`?saXNO_hWrJHDB@lLFECrPpAiaDBY@ImgfcAP`,112,67,78,968,-654.83474767,162.0,0:00:00.088866,:qa_xGQB@ibaCyqPm@zov?XpekpOo`sBL_s|DiHlTl\o,21,158,4,1042,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-883.461375829,,,,178.0,0:00:00.012378,:q`?W?CD?@?wGGEC`?okCGDbp@C?ABB@w?GOHDO?GON??_gwqEDBA`s?ILFoosCIIEBPpAWL_aw?CCHDopx?h?FCa[WSLb@pg{kW_`@WoYTJo?GS[RLO?O[]Q_@`{?MGDApp]ACCBPpGv?@A`hiADBb@o{eYLfSCGIIFDaxs~DEcqpczIDfRsk[YQOogs]PHEcCGEGDcAPSmb___o[OHDbAXWw\Op`p?mWKes[GQLGeb[?EHDCrqQMHEBQXo}bQHT[SKMGDbIDTBA@qxgu[PPA@p?`cAps{gVKjUF,127,57,121,920,-764.87370443,174.0,0:00:00.000471,:q`?W_MUAbu?tw\g@Z?yRaX,10,174,0,1041,-inf,158.0,0:00:06.067939,:q`?W?CD?@?wGGEC`?okCGDbp@C?ABB@w?GOHDO?GON??_gwqEDDBg?SYN``gGSSLFR@kCV?@AXx?h?FCa[WSLb@pxWp@AAp_siV_?OgweY_?_w{d?BO?w_SM_`@?wd?@A`hiIKFBqXky_`Bap[y^abQXWq\dArhyUMLHGXCcYOO`?k_QIds[CCFCAPWok\Op`p?mXLgwOcYPLEw?KQRNHGwcYbQHWgw_UKigWOMVLEraIGOMGX?k\NIDrIt`,120,64,94,947,-758.14738431,163.0,0:00:00.097928,:qa??[cPOFpi_}oEkUoLwMIFQASvC\hxSeAdGbUjv?OHk~,24,160,3,1038,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,180,118,119,:q_O?K?AA_?OOM?@@?oc?CC_`g?GGE_`w?GGG_?_c?EDBo?GGEDaA@SSN?AA@[?EIDbgWkWL_?__mCBEbw?KZBAb@{?FAAA@hQMNJO?WOZBEDG`SkZ_@@S{k[_?a@a?BAbRPmGGEDR{Ou[NOOWOWL_@?waAEBaWGK]__`@_tFA@`@huGKEgw?SMQ_?aAEGfacRQMIUJgCsCqcTRC{DGd,-902.009138712,,,,187.0,0:00:00.012406,:q`??KIAAb@GGSL?Bq_?CCCBA@K?KG_?OWU?BA@POmCCAaG?SN?CapcKOIDoOWOIIDbAK?AAAA`[GGEDbPo{b?@a@kKIKIO?WShMHDGw{l?ABBCoeUKO@XSkZ`@@?gVLFeRXozAGEG?CECAa`hgu[No?g_SMHdR{ggTLEr`yEKEcQPOs]OOOWOMGGEBcWMGPoOWs]TJewGSWLFHgOKGDCAp_sp@AA@WoYOIgC[WMQIDc{k_QNgWW_[PIesY\P@BcbQiIUJeCAYAAIeSaXTBEFcy`Sk_`BIPIk,118,62,125,920,-756.434670706,170.0,0:00:00.000464,:q`?W_IeAi_zG}wZnB{@j[ewh^,10,170,0,1045,-inf,159.0,0:00:06.435046,:q`??KIAAb@GGSL?d??GGGECAW?WP??_ok?ECAa`[GGDCO?g]?HDopOmABA@PWob??___mCCDbP{?EGEoogoh?@`QcwhNJO?_opKHdbC?iZ`@@?gVLFfBkGp??_o_SYYLfG?_[RIfy`SsZMFgWsaQIGGGKGFCCB@qKFCOOWs]TLoOgtLA@`@?oYW_`@?kWLGDSAMKFHDc|?c^Oop@TEfSOOxikVKGCsCCXQHdSo{fSJGGOqcQjN,112,68,91,954,-749.29013886,152.0,0:00:00.104308,:qb`hoacJEO?TS?Lkbz`m{NMW@kau[NXOo^QKPyqAFMglPQp]]Xe^,30,150,2,1043,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,186,120,122,:q_O?K?AA_?OOM?@@?oc?AB_?OOM?@@?w?CCCCOO_UCBBagWe?@@`@GiADCAP[CUL_AHOk[N_`PXEGDBAAC?AB___gs^?AaQCGIFCdWGKQIEq`pCdIFCbKg\?DBqkMARIdhO{aQ_CaXYEHGO@?onA@aCS?MJKGWiA?AFCakCYPKfG@LJ??`Qp]edSPp@OiW_CaY@JEBa@Osh?HdhWwaXNtS{Gce,-900.162263199,,,,176.0,0:00:00.012479,:q_O?K?B@@OOOQ?@@`WC?AA@`w?CCCCPOoaEE``@KKGEBaPSOIGCa`[CCCCapc?ECdApgw^@A`pXEKMGCWWWT?@@PW{d@AaQ@MCCA`pGqABBaPO{cSJoOwgUPHOPOk[QKp@OwgY_?POs_T`eGGSOHFcqp]KIFcRS?QMHdAs?QNGFH?o_XaA@Gsga_?owgUWMFwhCe_`@_wk_TNgWWOOLFCR@dCc_?PhL@DJDrPxJCA``XLIg`A@XSocRo@?kcROHW?SKFDAp_sgfToopKkZNHdauIJFBqH_qZifC{GURKebYZ,133,53,123,916,-772.880820472,176.0,0:00:00.000464,:q`_WKcDL@sPsUkOkAkpVQU,10,176,0,1039,-inf,158.0,0:00:05.334585,:q_O?K?B@@OOOQ?@@`WC?AA@`w?CCCCPPCMEH``?o[QIa@P?cSJ____cV?@q`Ws[N_`OwkbEFCAKKKI_?_g{d@CcA[GGDBaPcCEFCa`x]AJGchOk[QKp@Owh??a`hUEW_`PG{eUJp`O{aY_BaXOl?CbqC_WOKp@Gsga_?owko[NpQHL@AB@pX?i```@?s[PKEW?CYROPQp[s]QpOokedSO`?kiWQHw?_UQHhWgWMIDb@hPMj``aXWu]RJDkSUMGeR\Swf`AqXcsZ,128,58,100,939,-767.087183398,173.0,0:00:00.106429,:qfAiwONNlBj`U}NocKW`DFoYA\ZPkHTLxfN,16,170,3,1036,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,182,123,123,:q_O?K?AA_?OOM?@@?ocGECAo?OQADBo?GSN??__kCIF_AWOKGHDO?OOIE_@PsCVDDp?kGEGCcGGOR@A@ppGh??_gGkfBBA@[CMHFq@GmGGGcg?yAJGCw?wb@A@OwyCL_Daxc~?BFB{OKJGp?guGHOO@ppDFEBaqIABCdrH}?A@b@qE?@EoPHWmg_asIaMKLHW?GKWSoAHyCBABb[?ECEdn,-886.800121625,,,,179.0,0:00:00.012536,:q_O?K?AA_?W?GEC_`?kCDBBo?GQAAAOOWSMH_?ocOQK``?{SOIErGgWMJa@OoeKGCb@hAARa@p?wcS_?OSCSJHo_WWOJ__owcSJFdww_QJHeWg[OLGca[?GDCbasC_R_@Po}ECAbPpQ?AB@pWoYMJO@x?gVKfwOKKVKFCKGUPMgW?SKLFppGkWLOGw@pDFCbAhXDBCdrH}CBAAPOw]UPhCsOYecdAp[}eSOPX?gXOiH`KoXLGCITV?BA@PKofSp`YLL?@?o_WMGEBa`lLBBaPgw_PJFsA`V,124,58,121,922,-765.142392297,173.0,0:00:00.000478,:q`_XOEcClAZ_zAVNytF?D,9,173,0,1043,-inf,157.0,0:00:05.423728,:q_O?K?AA_?W?GEC_`?kCDBBo?GQAAAOOWSN?AP@GqECBpP?gZKa`_wmGDBAWo_QKEcGHMGFCBaPQ?@@OPOkfABA@[CMHDbww_QJHpOw_YPHCw?OIHFDgH?f?Ab`{KGDEbg?GMKEbg?{_VKfwOKKVKFCKGUPMgW?SKLFppGkWLOGw@pDFEDcSKQVKfwOKGMFgsaYGLRQQ`Wm^RIGGk_SKgTCoeYOGSim?ECAbA\REDgss?CBA@_w_[SLhgWcYMGCQq`V,123,59,98,945,-759.751529109,167.0,0:00:00.111263,:qf`YXAiMIU?oanGcChtAJCoe[_uWLHgKUlPlEElN,20,162,5,1038,-inf
