subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5,rating,numratings,gtom
S100,chicken,rooster,1,1,0,1,1,0,1,1,99.75,4,0.644444444444
S100,parrot,sloth,0,1,1,0,0,0,1,0,11.25,4,0.744680851064
S100,shark,cow,0,1,0,0,0,0,1,0,6.25,4,0.888888888889
S100,hog,cat,0,0,0,0,0,1,0,0,41.5,4,0.916666666667
S100,moose,vulture,0,0,0,1,0,0,0,0,9.75,4,0.892857142857
S100,labradorretriever,mockingbird,0,0,0,0,0,1,0,0,6.0,4,1.0
S100,leopard,bull,0,0,0,0,0,0,0,0,37.0,4,0.853658536585
S100,cat,camel,0,1,0,0,0,0,1,0,14.25,4,0.916666666667
S100,orangutan,chimpanzee,0,1,0,1,0,0,1,1,94.75,4,0.604651162791
S100,crow,woodpecker,1,1,0,0,0,0,1,1,87.75,4,0.606060606061
S100,snake,koala,0,1,0,1,0,0,1,0,12.25,4,0.96875
S100,coyote,wolf,1,1,0,1,1,0,1,1,98.25,4,0.56
S100,iguana,kangaroo,0,1,0,0,0,0,1,0,13.0,4,0.8125
S100,spider,beetle,0,1,0,1,0,0,1,0,40.75,4,0.707317073171
S100,cheetah,rabbit,0,1,0,0,0,0,1,0,25.0,4,0.863636363636
S100,quahog,rabbit,1,1,0,0,1,0,1,1,23.6666666667,3,0.923076923077
S100,bluewhale,ladybug,0,0,0,0,0,1,0,0,1.75,4,0.958333333333
S100,crocodile,ape,0,1,0,0,0,0,1,0,11.75,4,0.724137931034
S100,lemur,skunk,1,1,0,0,0,0,1,1,68.25,4,0.679245283019
S100,pigeon,bluejay,0,1,0,0,0,0,1,0,71.75,4,0.739130434783
S100,horse,panther,0,1,0,0,0,0,0,0,34.25,4,0.844444444444
S100,whale,chimpanzee,0,1,0,0,0,0,1,0,7.5,4,0.823529411765
S100,spidermonkey,gorilla,0,1,0,1,1,0,1,1,72.5,4,0.75
S100,anaconda,spermwhale,0,0,0,0,0,0,0,1,23.25,4,0.75
S100,butterfly,koi,1,1,0,0,1,0,1,1,3.75,4,0.8
S100,platypus,bat,0,1,0,0,0,0,1,0,26.0,4,0.780487804878
S100,bass,gopher,0,0,0,0,0,0,0,0,4.0,4,0.894736842105
S100,toad,tabby,0,0,0,0,0,0,0,0,12.5,4,NA
S100,hamster,raptor,0,0,0,0,0,1,0,0,8.0,4,0.925925925926
S100,giraffe,redpanda,0,1,0,0,0,0,1,1,35.5,4,0.774193548387
S100,lizard,deer,0,1,0,0,0,0,1,0,11.25,4,0.65
S100,shark,starfish,1,1,0,1,0,0,1,1,36.75,4,0.603174603175
S100,otter,alligator,0,1,0,0,0,0,1,0,23.0,4,0.913043478261
S100,cheetah,lynx,0,1,0,1,0,0,1,0,89.5,4,0.421052631579
S100,bird,slug,0,0,0,0,0,1,0,0,3.75,4,0.755102040816
S100,seahorse,starfish,1,1,0,1,1,0,1,1,62.75,4,0.520833333333
S100,lizard,alligator,0,1,0,1,0,0,1,0,75.0,4,0.739130434783
S100,baboon,meerkat,1,1,0,1,1,0,1,1,53.75,4,0.717391304348
S100,emu,ox,0,1,0,0,0,0,1,0,29.0,4,0.857142857143
S100,panda,polarbear,0,1,0,1,0,0,1,1,63.75,4,0.75
S100,budgie,rattlesnake,1,1,0,0,1,0,1,1,1.5,2,0.846153846154
S100,pony,alligator,0,1,0,0,0,0,1,0,3.5,4,1.0
S100,wildebeest,zebu,1,1,0,0,1,0,1,1,57.3333333333,3,0.727272727273
S100,parrot,bluebird,0,1,0,1,0,0,1,1,61.5,4,0.818181818182
S100,platypus,otter,0,1,0,1,0,0,1,1,72.5,4,0.756097560976
S100,pheasant,oxen,0,0,0,0,0,1,0,0,24.75,4,0.952380952381
S100,goldfish,salamander,1,1,0,0,0,0,1,1,16.5,4,0.913043478261
S100,mink,marlin,0,0,0,0,0,1,0,0,4.0,2,0.794117647059
S100,swallow,flamingo,0,1,0,0,0,0,1,0,71.0,4,1.0
S100,tasmaniandevil,dinosaur,0,0,0,0,0,1,0,0,21.5,4,0.866666666667
S100,chameleon,oxen,0,0,0,0,0,0,0,0,10.0,4,0.8
S100,goby,whale,1,1,0,0,1,0,1,1,31.5,2,0.714285714286
S100,canary,orca,0,0,0,0,0,1,0,0,4.0,3,0.913043478261
S100,hare,zebra,0,1,0,0,0,0,1,0,11.0,4,0.962962962963
S100,ox,assassinbug,0,0,0,0,0,1,0,0,3.5,2,1.0
S100,chameleon,turtle,0,1,0,1,0,0,1,0,34.75,4,0.85
S100,komododragon,dodo,0,1,0,0,0,0,1,1,14.0,4,0.966666666667
S100,dolphin,elephant,0,1,0,0,0,0,0,0,7.5,4,0.72
S100,elephant,gorilla,0,1,0,0,0,1,1,0,31.75,4,0.84
S100,oyster,manx,0,0,0,0,0,1,0,0,1.5,2,1.0
S100,cassowary,bengaltiger,0,0,0,0,0,1,0,0,3.5,2,1.0
S100,turtle,lizard,0,1,0,1,0,0,1,0,52.0,4,0.607843137255
S100,bluejay,rooster,0,1,0,1,0,0,1,0,67.75,4,0.594594594595
S100,seal,squirrel,0,1,0,0,0,0,1,0,10.0,4,0.884615384615
S100,snake,ostrich,0,0,0,0,0,1,0,0,9.25,4,0.878787878788
S100,panda,tapir,0,0,0,1,0,0,0,0,10.0,2,0.707317073171
S100,raven,turkey,0,0,0,0,0,0,0,0,32.75,4,0.731707317073
S100,crocodile,bulldog,0,0,0,0,0,1,0,0,10.5,4,0.823529411765
S100,eagle,tiger,0,1,0,0,0,0,1,0,14.75,4,0.925925925926
S100,raccoon,chihuahua,0,0,0,0,0,0,0,0,43.25,4,0.869565217391
S100,boaconstrictor,owl,0,0,0,0,0,1,0,0,15.25,4,0.78125
S100,mule,alpaca,0,1,0,0,0,0,1,1,55.5,4,0.885714285714
S100,zebra,buffalo,0,1,0,0,0,0,1,0,42.5,4,0.592592592593
S100,komododragon,iguana,0,1,0,0,0,0,1,0,90.0,4,0.774193548387
S100,salamander,moth,0,1,0,0,0,0,1,1,12.75,4,0.823529411765
S100,budgie,parakeet,1,1,0,0,1,0,1,1,82.0,3,1.0
S100,dingo,wallaby,1,1,0,1,0,0,1,1,72.5,4,0.647058823529
S100,lark,finch,1,1,0,0,1,0,1,0,85.75,4,0.875
S100,cow,moose,0,1,0,0,0,0,1,0,56.3333333333,3,0.857142857143
S100,pheasant,quail,1,1,0,0,0,0,1,1,81.5,4,1.0
S100,ibis,grizzlybear,0,0,0,0,0,1,0,0,27.0,4,0.807692307692
S100,pigeon,squid,0,1,0,0,0,0,1,0,6.75,4,0.826086956522
S100,shark,axolotl,1,1,0,0,0,0,1,1,21.6666666667,3,0.771428571429
S100,shark,polarbear,0,0,0,0,0,1,0,0,22.5,4,0.777777777778
S100,llama,cow,0,1,0,0,0,0,1,0,45.25,4,0.96
S100,mantaray,pigeon,0,0,0,0,0,1,0,0,16.75,4,0.95652173913
S100,nakedmolerat,butterfly,0,0,0,0,0,1,0,0,9.75,4,1.0
S100,lion,whale,0,1,0,0,0,0,0,0,11.75,4,0.846153846154
S100,duckling,zebu,0,0,0,0,0,1,0,0,24.0,3,1.0
S100,magpie,capybara,0,0,0,0,0,1,0,0,17.75,4,1.0
S100,monkey,bull,0,1,0,0,0,0,1,0,26.75,4,0.818181818182
S100,wasp,bee,1,1,0,1,1,0,1,1,94.6666666667,3,0.870967741935
S100,panda,cougar,0,1,0,0,0,0,1,0,37.75,4,0.647058823529
S100,panther,wolf,0,1,0,1,0,0,1,0,68.5,4,0.777777777778
S100,panda,ape,0,1,0,0,0,0,1,0,42.0,4,0.933333333333
S100,parrot,germanshepherd,0,0,0,0,0,1,0,0,8.25,4,0.833333333333
S100,shrew,hornet,0,0,0,0,0,1,0,0,9.25,4,0.909090909091
S100,parrot,viper,0,0,0,0,0,1,0,0,8.0,3,1.0
S100,seagull,frog,0,1,0,0,0,1,1,0,9.0,4,0.658536585366
S100,dragon,ray,0,0,0,0,0,1,0,0,14.0,4,0.875
S100,bull,swan,0,1,0,0,0,0,1,0,23.75,4,0.882352941176
S100,cobra,badger,0,0,0,0,0,1,0,0,22.75,4,0.882352941176
S100,coyote,hamster,0,1,0,0,0,0,1,0,23.75,4,0.783783783784
S100,cobra,rattlesnake,0,1,0,1,1,0,1,1,92.5,4,0.666666666667
S100,brownbear,polarbear,0,0,0,1,0,0,0,0,91.5,4,0.648648648649
S100,sealion,penguin,1,1,0,1,0,0,1,1,53.75,4,0.678571428571
S100,bluejay,oriole,1,1,0,0,0,0,1,1,91.75,4,0.444444444444
S100,iguana,beardeddragon,1,1,0,1,0,0,1,1,96.0,4,0.5
S100,rat,bird,0,1,0,0,0,0,1,0,27.25,4,0.916666666667
S100,macaw,yak,0,0,0,0,0,1,0,0,6.66666666667,3,0.878048780488
S100,rhinoceros,alpaca,0,0,0,0,0,1,0,0,14.0,3,0.896551724138
S100,koala,sloth,0,1,0,1,1,0,1,0,61.0,4,0.59375
S100,earthworm,zebu,0,0,0,0,0,1,0,0,11.6666666667,3,1.0
S100,deer,buffalo,0,1,0,1,0,0,1,1,58.25,4,0.625
S100,cockroach,ant,1,1,0,1,0,0,1,1,47.5,4,0.535714285714
S100,whaleshark,zebra,0,0,0,0,0,1,0,0,6.5,4,0.863636363636
S100,hippopotamus,puma,0,1,0,0,0,0,1,0,13.75,4,0.875
S100,bulldog,redfox,0,0,0,0,0,1,0,0,43.75,4,1.0
S100,hippopotamus,ox,0,1,0,0,0,0,1,0,57.25,4,0.875
S100,scottishshetland,germanshepherd,1,1,0,0,1,0,1,1,55.0,3,1.0
S100,deer,pig,0,1,0,0,0,0,1,0,35.75,4,0.857142857143
S100,dolphin,rabbit,0,1,0,0,0,0,1,0,7.75,4,0.818181818182
S100,beetle,bee,0,1,0,0,0,0,1,0,47.75,4,0.731707317073
S100,brownbear,baldeagle,0,0,0,0,0,1,0,0,12.75,4,0.882352941176
S100,kinkajou,ram,0,0,0,0,0,1,0,0,30.3333333333,3,0.892857142857
S100,rooster,rabbit,0,1,0,0,0,0,1,0,27.75,4,0.772727272727
S100,raccoon,serval,1,1,0,0,0,0,1,1,44.0,3,1.0
S100,goose,tiger,0,1,1,0,0,0,1,0,16.0,3,1.0
S100,kitten,lion,0,1,0,0,0,0,1,0,68.0,4,0.923076923077
S100,chipmunk,badger,0,1,0,0,0,0,1,0,74.25,4,0.941176470588
S100,dove,weevil,0,0,0,0,0,1,0,0,5.33333333333,3,0.588235294118
S100,gazelle,dog,0,1,0,0,0,0,1,0,33.25,4,1.0
S100,chameleon,budgie,0,0,0,0,0,1,0,0,6.66666666667,3,0.923076923077
S100,dingo,spider,0,0,0,0,0,1,0,0,8.0,4,0.744186046512
S100,swordfish,nutria,0,0,0,0,0,1,0,0,7.0,4,0.764705882353
S100,kitten,mongoose,1,0,0,0,0,0,1,1,34.3333333333,3,0.483870967742
S100,bluebird,falcon,1,1,0,0,0,0,1,1,76.5,4,0.454545454545
S100,alligator,penguin,0,1,0,0,0,0,1,0,17.3333333333,3,0.913043478261
S100,parrot,mole,0,1,0,0,0,0,1,0,11.25,4,0.837837837838
S100,spider,slug,0,1,0,0,0,0,1,1,28.5,4,0.821428571429
S100,elephant,hippopotamus,0,1,0,1,0,0,1,0,50.25,4,0.375
S100,cassowary,alpaca,0,1,0,0,0,0,1,1,15.0,2,0.818181818182
S100,boaconstrictor,grasshopper,0,0,0,0,0,1,0,0,12.25,4,0.875
S100,elephant,koala,0,1,0,0,0,0,1,0,15.5,4,0.88
S100,horse,yak,0,1,0,0,0,0,1,1,65.25,4,0.682926829268
S100,guineapig,boar,0,1,0,0,0,0,1,1,31.6666666667,3,0.72972972973
S100,flea,woodpecker,0,0,0,0,0,0,0,0,12.25,4,1.0
S100,cardinal,centipede,0,0,0,0,0,1,0,0,9.75,4,0.913043478261
S100,stingray,shrimp,0,1,0,1,0,0,1,0,31.0,3,0.705882352941
S100,sloth,hummingbird,0,1,0,0,0,0,1,0,14.0,4,0.679245283019
S100,dog,wolf,0,1,1,1,0,0,1,0,91.25,4,0.769230769231
S100,daddylonglegs,rhinoceros,0,0,0,0,0,1,0,0,11.25,4,1.0
S100,crow,pigeon,1,1,0,1,1,0,1,1,79.6666666667,3,0.782608695652
S100,groundhog,beaver,1,1,0,1,1,0,1,1,71.25,4,0.666666666667
S100,shark,tuna,0,1,0,1,0,0,1,0,57.0,4,0.588235294118
S100,ibex,gorilla,0,1,0,0,0,0,1,1,24.3333333333,3,0.727272727273
S100,echidna,platypus,1,1,0,1,1,0,1,1,55.5,4,0.684210526316
S100,cockroach,porcupine,0,0,0,0,0,1,0,0,5.66666666667,3,0.857142857143
S100,goby,grizzlybear,0,0,0,0,0,1,0,0,6.33333333333,3,0.928571428571
S100,jaguar,lion,0,1,0,1,0,0,1,0,67.5,4,0.692307692308
S100,puma,mouse,0,1,0,0,0,0,1,0,16.5,4,0.851851851852
S100,skunk,porcupine,0,1,0,1,1,0,1,1,59.5,4,0.509433962264
S100,bat,owl,0,1,0,0,0,0,1,0,55.25,4,0.487804878049
S100,fly,crane,1,1,0,0,1,0,1,1,10.5,4,0.928571428571
S100,hyena,meerkat,0,1,0,1,1,0,1,1,72.75,4,0.566666666667
S100,monkey,baboon,1,1,0,1,0,0,1,1,90.3333333333,3,0.625
S100,polarbear,marmoset,0,0,0,0,0,1,0,0,13.0,3,0.833333333333
S100,pufferfish,goldenretriever,0,0,0,0,0,0,0,0,4.25,4,1.0
S100,zebra,gorilla,0,1,0,0,0,0,1,0,24.5,4,0.851851851852
S100,kinkajou,gorilla,0,0,0,1,0,0,0,0,33.0,3,0.607142857143
S100,piranha,tiger,0,0,0,0,0,1,0,0,2.75,4,0.962962962963
S100,bronco,woodchuck,0,0,0,0,0,0,0,0,34.25,4,0.888888888889
S100,spider,frog,0,1,0,0,0,0,1,0,10.0,4,0.853658536585
S100,terrier,tiger,0,0,0,0,0,1,0,0,36.25,4,1.0
S100,giraffe,koala,0,1,0,0,0,0,1,0,31.0,4,0.806451612903
S100,condor,rabbit,0,1,0,0,0,0,1,0,15.25,4,0.863636363636
S100,shark,bass,0,1,0,0,0,0,1,1,50.25,4,0.6
S100,manx,hummingbird,0,0,0,0,0,1,0,0,25.5,4,0.833333333333
S100,otter,wallaby,0,1,0,0,0,0,1,0,45.5,4,0.852941176471
S100,peacock,bat,0,1,0,0,0,0,1,0,16.25,4,0.783783783784
S100,opossum,mole,1,1,0,0,0,0,1,1,64.25,4,0.702702702703
S100,otter,penguin,0,1,0,0,0,0,0,0,43.0,4,0.785714285714
S100,anteater,elephant,0,0,0,0,0,1,0,0,24.0,4,0.88
S100,horse,tiger,0,1,0,0,0,0,1,0,37.5,4,0.62962962963
S100,dolphin,whale,1,1,0,1,1,0,1,1,81.0,4,0.603773584906
S100,coyote,tiger,0,1,0,0,0,1,1,0,40.75,4,0.740740740741
S100,graywolf,toad,0,0,0,0,0,1,0,0,7.75,4,1.0
S100,bat,alligator,0,1,0,0,0,0,1,0,14.5,4,0.869565217391
S100,ferret,flamingo,0,1,0,0,0,0,1,0,23.25,4,0.827586206897
S100,stinkbug,goose,0,0,0,0,0,1,0,0,10.25,4,0.846153846154
S100,cassowary,jackrabbit,0,0,0,0,0,1,0,0,26.3333333333,3,0.9
S100,groundhog,mongoose,1,1,0,0,0,0,1,1,69.75,4,0.727272727273
S100,sabertoothedtiger,hornet,0,0,0,0,0,1,0,0,9.75,4,0.466666666667
S100,platypus,tortoise,0,0,0,0,0,1,0,0,41.0,3,0.884615384615
S100,steer,pig,0,1,0,0,0,0,1,1,28.5,4,0.904761904762
S100,salmon,raven,0,0,0,0,0,1,0,0,8.0,3,0.80487804878
S100,owl,chimpanzee,0,1,0,0,0,0,1,0,14.0,4,0.725490196078
S100,beetle,human,1,1,0,0,0,0,1,1,1.66666666667,3,0.756097560976
S100,bison,weevil,0,0,0,0,0,1,0,0,4.0,4,0.882352941176
S100,whale,buffalo,0,0,0,0,0,1,0,0,12.0,4,0.867924528302
S100,crow,toad,0,1,0,0,0,0,1,0,11.5,4,0.964285714286
S100,possum,otter,0,1,0,0,0,0,1,0,61.3333333333,3,0.666666666667
S100,bullfrog,elk,0,0,0,0,0,1,0,0,8.75,4,0.952380952381
S100,rhinoceros,oriole,1,0,0,0,0,0,0,1,9.5,4,0.703703703704
S100,sealion,starfish,1,1,0,0,0,0,1,1,13.6666666667,3,0.535714285714
S100,dinosaur,monitor,0,0,0,0,0,1,0,0,15.0,4,0.739130434783
S100,lemur,panda,0,1,0,1,0,0,1,0,29.0,4,0.846153846154
S100,weasel,squirrel,0,1,0,0,0,0,1,0,74.6666666667,3,0.730769230769
S100,shark,ox,0,1,0,0,0,0,1,1,7.5,4,0.777777777778
S100,scottishshetland,maltese,1,1,0,0,1,0,1,1,96.0,2,1.0
S100,weasel,beaver,0,1,0,1,0,0,1,0,68.0,3,0.5
S100,egret,heron,1,1,0,0,1,0,1,1,96.0,3,0.8
S100,dragonfly,butterfly,1,1,0,0,1,0,1,1,74.75,4,0.692307692308
S100,emu,crane,0,0,0,0,0,1,0,0,69.25,4,1.0
S100,llama,turkey,0,0,0,0,0,1,0,0,25.0,4,0.92
S100,bison,cow,0,1,0,0,0,0,1,0,85.25,4,0.807692307692
S100,otter,nightingale,0,0,0,0,0,1,0,0,14.25,4,0.95652173913
S100,dinosaur,horse,0,1,0,0,0,0,1,1,10.5,4,0.808510638298
S100,boar,ewe,1,0,0,0,0,0,0,0,22.75,4,0.648648648649
S100,crocodile,snake,0,1,0,1,0,0,1,0,62.75,4,0.896551724138
S100,gnat,orangutan,0,0,0,0,0,1,0,0,1.0,3,0.84
S100,worm,rabbit,0,1,0,0,0,0,1,0,3.5,4,0.909090909091
S100,hyena,wolf,0,1,0,1,0,0,1,0,71.25,4,0.533333333333
S100,seal,manatee,1,1,0,1,0,0,1,1,70.25,4,0.685714285714
S100,cow,elk,0,1,0,0,0,0,1,0,51.5,4,0.913043478261
S100,honeybadger,gerbil,0,0,0,0,0,0,0,0,37.75,4,0.942857142857
S100,spermwhale,lynx,0,0,0,0,0,0,0,0,17.0,4,0.75
S100,mouse,worm,0,1,0,0,0,0,1,0,10.0,4,0.954545454545
S100,cardinal,parakeet,0,0,0,0,0,1,0,0,80.0,4,0.828571428571
S100,pony,bird,0,1,0,0,0,0,1,1,10.75,4,0.90625
S100,pig,armadillo,0,1,0,0,0,0,1,0,28.0,4,0.952380952381
S100,python,cobra,1,1,0,1,1,0,1,1,98.3333333333,3,0.592592592593
S100,goat,elk,0,1,0,0,0,0,1,0,63.75,4,0.869565217391
S100,mouse,gerbil,0,1,0,0,0,0,1,0,80.0,4,0.740740740741
S100,seahorse,bobcat,0,0,0,0,0,1,0,0,10.25,4,0.895833333333
S100,orca,swan,0,0,0,0,0,1,0,0,3.25,4,0.913043478261
S100,bass,bee,0,0,0,0,0,1,0,0,22.0,4,0.833333333333
S100,llama,emu,0,1,0,0,0,0,1,0,68.25,4,0.84
S100,monkey,octopus,0,1,0,0,0,0,1,0,4.25,4,0.68
S100,blackbear,beaver,0,0,0,0,0,1,0,0,39.3333333333,3,0.931818181818
S100,seagull,bear,0,1,0,0,0,0,1,0,13.5,4,0.857142857143
S100,chicken,turkey,1,1,0,1,1,0,1,1,80.0,4,0.586956521739
S100,dog,buffalo,0,0,0,0,0,1,0,0,29.25,4,0.846153846154
S100,anteater,bobcat,0,1,0,0,0,0,1,1,43.75,4,0.833333333333
S100,horse,bird,0,1,0,0,0,0,1,0,11.5,4,0.787234042553
S100,ostrich,baldeagle,1,1,0,0,1,0,1,1,55.25,4,1.0
S100,cat,greatwhiteshark,0,1,0,0,0,0,1,0,5.5,4,1.0
S100,rhinoceros,cheetah,0,1,0,0,0,0,1,0,34.5,4,0.896551724138
S100,capuchin,raptor,0,0,0,0,0,1,0,0,10.3333333333,3,0.952380952381
S100,seagull,gazelle,0,0,0,0,0,1,0,0,11.75,4,0.823529411765
S100,nutria,deer,1,1,0,0,0,0,1,1,33.5,2,0.825
S100,sugarglider,nightingale,0,0,0,0,0,1,0,0,20.0,4,0.909090909091
S100,treefrog,polarbear,0,0,0,0,0,1,0,0,9.5,4,0.885714285714
S100,hummingbird,mongoose,0,1,0,0,0,0,1,1,13.0,4,0.679245283019
S100,lizard,vulture,0,1,0,0,0,0,1,0,30.5,4,0.860465116279
S100,egret,duck,0,0,0,0,0,1,0,0,76.6666666667,3,0.75
S100,ostrich,orangutan,0,1,0,0,0,0,1,0,23.25,4,0.771428571429
S100,spider,tick,1,1,0,1,0,0,1,1,48.25,4,0.783783783784
S100,warthog,vulture,1,1,0,0,0,0,1,1,14.25,4,0.714285714286
S100,marlin,parrot,0,0,0,0,0,0,0,0,10.75,4,0.705882352941
S100,lemur,panther,0,1,0,0,0,0,1,0,33.0,4,0.822222222222
S100,stinkbug,swordfish,0,0,0,0,0,1,0,0,12.75,4,1.0
S100,prairiedog,cougar,0,1,0,0,0,0,1,0,61.0,4,0.352941176471
S100,cheetah,arcticfox,0,0,0,0,0,1,0,0,59.25,4,0.8
S100,llama,alligator,0,1,1,0,0,0,1,0,15.5,4,0.913043478261
S100,horse,monkey,0,1,0,0,0,0,1,0,26.3333333333,3,0.851063829787
S100,giraffe,bear,0,1,0,0,0,0,1,0,29.5,4,0.857142857143
S100,snake,hyena,0,1,0,0,0,0,1,0,6.5,4,0.9
S100,pigeon,duck,0,1,0,0,0,0,1,0,81.0,4,0.913043478261
S100,bluewhale,trout,0,0,0,0,0,0,0,0,51.25,4,1.0
S100,spider,hornet,1,1,0,0,0,0,1,1,51.75,4,0.888888888889
S100,panda,cow,0,1,0,0,0,0,0,0,19.75,4,0.777777777778
S100,rat,dog,0,1,0,0,0,0,1,0,25.75,4,1.0
S100,kangaroo,penguin,0,1,0,0,0,0,1,0,11.5,4,0.916666666667
S100,goat,horse,0,1,0,1,0,0,1,0,53.0,3,0.775
S100,bull,deer,0,1,0,0,0,0,1,0,46.25,4,0.625
S100,goat,frog,0,1,0,0,0,0,0,0,17.75,4,0.925
S100,goldfish,shark,0,1,0,0,0,0,1,0,43.25,4,0.652173913043
S100,kangaroo,lizard,0,1,0,0,0,0,1,0,3.33333333333,3,0.854166666667
S100,fox,gorilla,0,1,0,0,0,0,1,0,19.75,4,0.860465116279
S100,anteater,spider,0,0,0,0,0,1,0,0,18.25,4,0.666666666667
S100,baboon,hamster,0,1,0,0,0,0,1,1,22.5,4,0.621621621622
S100,iguana,cat,0,1,0,0,0,0,1,0,24.0,4,0.833333333333
S100,minnow,jaguar,1,1,0,0,1,0,1,1,14.5,4,0.823529411765
S100,chihuahua,sloth,0,0,0,0,0,1,0,0,35.0,4,0.8
S100,ostrich,seal,0,1,0,0,0,0,1,0,18.75,4,0.8
S100,giraffe,lion,0,1,0,1,1,0,1,0,29.25,4,0.884615384615
S100,axolotl,frog,0,0,0,0,0,1,0,0,38,1,0.885714285714
S100,whale,toad,0,1,0,0,0,0,1,0,30.75,4,0.892857142857
S100,camel,alpaca,1,1,0,1,1,0,1,1,81.5,4,0.846153846154
S100,spider,raptor,0,0,0,0,0,1,0,0,16.75,4,0.888888888889
S100,kinkajou,dog,0,0,0,0,0,1,0,0,32,1,0.923076923077
S100,polarbear,rooster,0,0,0,0,0,1,0,0,18.25,4,0.777777777778
S100,vulture,ox,0,0,0,0,0,1,0,0,29.5,4,0.93023255814
S100,snake,deer,0,1,0,0,0,0,1,0,23.75,4,0.909090909091
S100,swordfish,pig,0,1,0,0,0,0,1,0,21.5,4,0.941176470588
S100,ray,buzzard,0,0,0,0,0,1,0,0,15.75,4,0.941176470588
S100,firefly,centipede,0,1,0,0,1,0,1,0,61.25,4,0.869565217391
S100,raccoon,bug,0,0,0,0,0,1,0,0,14.75,4,0.95652173913
S100,lizard,human,0,1,0,0,0,0,1,1,18.25,4,0.714285714286
S100,wasp,cattle,0,0,0,0,0,1,0,0,10.0,4,1.0
S100,shark,alligator,0,1,0,0,0,0,1,0,55.75,4,0.869565217391
S100,wolverine,raccoon,0,1,0,0,0,0,1,0,59.5,4,0.478260869565
S100,rhinoceros,toad,0,1,0,0,0,0,1,0,15.5,4,1.0
S100,swan,penguin,0,1,0,0,0,0,1,0,30.75,4,0.794117647059
S100,beetle,hummingbird,0,1,0,0,0,0,1,1,20.0,4,0.731707317073
S100,grasshopper,crab,0,0,0,1,0,0,0,0,35.0,4,0.741935483871
S100,shrimp,octopus,0,1,0,1,0,0,1,0,52.5,4,0.588235294118
S100,chihuahua,panda,0,0,0,0,0,1,0,0,29.0,4,0.857142857143
S100,aardvark,armadillo,1,1,0,1,1,0,1,1,70.3333333333,3,1.0
S100,bear,fish,0,1,0,0,0,0,1,0,14.25,4,0.857142857143
S100,tyrannosaurusrex,owl,0,0,0,0,0,1,0,0,6.5,4,1.0
S100,rhinoceros,snake,0,1,0,0,0,0,1,0,16.0,4,1.0
S100,rhinoceros,swordfish,0,1,0,0,0,0,1,0,14.75,4,0.941176470588
S100,pheasant,duck,0,1,0,1,1,0,1,1,92.6666666667,3,0.809523809524
S100,snake,horse,0,1,0,0,0,0,1,0,11.25,4,0.909090909091
S100,turtle,dog,0,1,0,0,0,0,1,0,20.5,4,0.615384615385
S100,shark,possum,0,1,0,0,0,0,1,0,15.25,4,0.814814814815
S100,flamingo,mole,0,1,0,0,0,0,1,0,24.25,4,0.862068965517
S100,ram,bull,1,1,0,0,0,0,1,1,83.75,4,0.8
S100,rhinoceros,panda,0,1,0,0,0,0,1,0,29.75,4,0.931034482759
S100,chipmunk,marmot,0,0,0,1,0,0,0,0,69.0,2,0.703703703704
S100,aardvark,quail,0,0,0,0,0,1,0,0,24.6666666667,3,1.0
S100,tortoise,cicada,0,0,0,0,0,1,0,0,12.3333333333,3,1.0
S100,hamster,gecko,0,1,0,0,0,0,1,0,41.0,4,0.675675675676
S100,chicken,deer,0,1,0,0,0,0,1,0,14.75,4,0.825
S100,snake,orangutan,0,1,0,0,0,0,1,0,18.75,4,0.848484848485
S100,elephant,elk,0,1,0,0,0,0,0,0,21.75,4,0.95652173913
S100,hippopotamus,parakeet,0,1,0,0,0,0,1,0,10.75,4,0.9375
S100,bear,lion,0,1,0,1,1,0,1,0,55.5,4,0.730769230769
S100,terrier,blackbear,0,0,0,0,0,1,0,0,37.6666666667,3,0.8
S100,shrimp,fish,0,1,0,0,0,0,1,0,73.0,4,0.735294117647
S100,chicken,owl,0,1,0,0,0,0,1,0,81.75,4,0.711538461538
S100,orangutan,panther,0,1,0,0,0,0,1,0,22.75,4,0.837209302326
S100,guineapig,gerbil,0,1,0,1,0,0,1,0,87.75,4,0.72972972973
S100,adder,cobra,1,1,0,1,1,0,1,1,33.5,2,0.555555555556
S100,prairiedog,ferret,0,1,0,0,0,0,1,0,67.25,4,0.628571428571
S100,iguana,ferret,0,1,0,0,0,0,1,0,40.3333333333,3,0.8
S100,falcon,owl,0,1,0,0,0,0,1,0,91.5,4,0.315789473684
S100,moose,fox,0,1,0,0,0,0,1,0,35.25,4,0.821428571429
S100,sparrow,cat,0,1,0,0,0,0,1,0,20.25,4,0.75
S100,dolphin,swordfish,0,0,0,0,0,1,0,0,73.25,4,0.764705882353
S100,guineapig,chimpanzee,0,0,0,0,0,1,0,0,31.5,4,0.810810810811
S100,sheep,deer,0,1,0,0,0,0,1,0,33.5,4,0.793103448276
S100,otter,octopus,0,1,0,0,0,0,1,0,39.25,4,0.714285714286
S100,marmoset,puppy,0,0,0,0,0,1,0,0,54,1,0.769230769231
S100,wildebeest,zebra,0,1,0,0,0,0,1,0,76.0,3,0.703703703704
S100,capuchin,falcon,0,0,0,0,0,0,0,0,44,1,1.0
