numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_windowgraph,time_windowgraph,bestgraph_windowgraph,hit_windowgraph,miss_windowgraph,fa_windowgraph,cr_windowgraph,ll_windowgraph
6,0.3,steyvers,4,50,0.7,0,stationary,26,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,189,119,119,:q_O?K?AA_?OOM?@@?oc?AAAoOOOJAA@w?CL?@@@CCCDBO?OWNBCbGOSQJ`@?{GGFDO?o[\@@?p[?KFGCgOOMOHoo_SKM_``Gs\ABoPHY?FFP?{KMQIO_gWMMa``KC_SLOOgWUM`AqpeAABFGGWQUKO__iIJIdbKCUUMGgw__SPpSIUGDKfGGkkafBqPPFBBGdK?KFa@RIqEECcbCOKJSosQdV@BDbF,-2331.599219,,,,95,00:01.3,:q`??K?AA___[CCB`OgO]?E_?__aCD_?_{cXAAaP[GGF`@Owi?@`Aw?WWOHP?ws_R``Oo]LABqQs?NCIpqPQ?ABba{SKHgDBSSLCDdbKCCBBFGGcl@@@@SS[TKqraIOHDCAaMs`eDbHp@JJGho|EcbGdAeKFFcRkOqfUOopGo^QPAXXChVOsQdVUKFSN,126,63,32,1004,-2558.068505
6,0.3,steyvers,4,50,0.7,0,stationary,26,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,187,120,120,:q_O?K?AA_?OOM?@@?oc?ACAo?GGGD_?OOM?AAOOOSL?@`@CGIEDOOOONEDBHOq?J___WaEDCAQK?RAA@OxIGFDBAcSQJIoOOKIHaa`_wjAFBwOKSKEpOoo[NKPPo{pDBcgHCnBCCQTYABCfg_[cSbBB@kxFHDCSooZ_`_w`BDBcbkCGGDBBSCCEEdW?G{`b@qAiWW_arQE?@JEwG_aV`?rsWoZP~,-2284.962775,,,,92,00:01.5,:q`?WGI?A`@G?OJ@Ao?GGED`OOOU?B`?ogYAAA@woiCIFO@[CKGaa@K?R?@@?kOMIddWGOIGCpPOwiU_a`o}CBDB@kS[WabrC[cV__qH]EGGcis?EECfg`Gg\NP``_xAIGgGov@BACK[OQIFWg_SKLO_WsjRJerqEMOTRB@pJ@DbSIXR??db[_SPJfcSGE]NpbYN,130,57,35,1003,-2380.909617
6,0.3,steyvers,4,50,0.7,0,stationary,27,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2373.540234,,,,106,00:01.6,:q_O?KI?A@oocGF@A@W_]P??`_{?CGDOOO]?@@pp?qEDDO@gw^BBAg?[SOa``ckdACaxxA?MbA`h]KNJEHWsgT_?Ohi?DBca{?KFFo@?g\GHO_WsaY_`PqACCMfxhKnIDfhYQE_aAq@IAACAP[W[XPrRS?ERNHGO[QQHdscw_UaebXpPCAcbaA?GDbd[OgUJeTjB,122,62,44,997,-2606.313961
6,0.3,steyvers,4,50,0.7,0,stationary,27,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,179,118,118,:q_O?K?AA_?OOM?@@?ocCEC_?OWQ?@AoOOOJ@`@?g_R?@`P[?ECAooweAAA@PC?ADCBwGGGD_`PKCEKEo`XI?@FcGPQ?FCDW_YGEKO?Gu?ABCwOSdHECQS?IYeO_gcVDFcA{SUK_bAhgv?@?ogofAAaw?Sc[OHWhpLHECbkKcTa@bC__QQHwG[_VLhGGSQJHFW__^AABW@CcR___gt@,-2479.846309,,,,102,00:01.5,:q`??KO?@@oOcCEC_?w?CF@@@?kGIHaaG?m?BAOpGkXAAO?g_WN_awgeABEBWO[QJHOOO{`AIO?x?j?BCW_WpFEcw?GaQ`?ohGhJECQSStK`AP\?nDCCWGosZ`bAX[|AAaqC?w\OHWgcw`RQRiIEQIp?o[oXgCcIPN@BdrYQADDfW__]TKPp_saTPOAHK{i___gg{_Q^,122,57,45,1001,-2725.876234
6,0.3,steyvers,4,50,0.7,0,stationary,27,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,171,119,119,:q_O?K?AA_?OOM?@@?ocCGD_?_kCCCAo__]CBBo_ga?H_?OOKLBA@w_[R@@@?{GSL_?o{GPBBaaK[[NGO?GuGDBBgG_VCA`a{CYU_?`hE?LJPPha?CCEW__rDBCAs?CGEcGwyAGEcBCCCCApRIAAAEeBSKMGGHg`[q]jErqEGVKfg`?mXNOOWOJBAFwhc}dTohhpR?Acdn,-2404.749903,,,,85,00:01.5,:q_O?K?AA_?w?CCC_`W?CJ@`O_[YR?@`gOKGFa@pKG^IEo?OKVGCooo[SLGppo{`??aG_SKT_`PCSKV_bQ@Y?AEo@hGkYdbRC?GGJeX@czGGDgO_YObbakCOJEcBC?CCAcWhL@CDBQH`HBCGSt[q]_BA`Wu]OpAxc|OJeRq\P@@`?kKG\NpRH|IjgfWosk[Sscyv,126,45,40,1014,-2549.431889
6,0.3,steyvers,4,50,0.7,0,stationary,27,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,165,120,120,:q_O?K?AA_?OOM?@@?ocCJA@`G?GIE_?_[?CBAOO_[TBA@PC?EJ___W]AL`@POyMJFRaK?IGGRaHIIGGO_WmCCDDgO[WU``?{KIIEo`XeEGebwgg\BA@PckvLFo_Wy?@@`A@U?BACGwk[PfPQYQACCEhqY_TPo?whPJEew?GECFGgWSWLJFw?KGT_?OWcfA@bdn,-2277.286617,,,,93,00:01.2,:q_OGGI?@_?_cCJBAO?GGIE`?oc?EC_`?wiHEDoO{?ADEo`Gg\FfCW?C`MGch?o`AIq`pYWV``BCKSLdbbKKOTebxX?nBAB@p?|JKewWs^HEBPs?ECGDWGOeUbappCdIFPQYQOPHehqY_TPhG?[__eeriECBABcSSWLJFwWsiX__pHMCBFCayv,113,52,41,1019,-2489.657291
6,0.3,steyvers,4,50,0.7,0,stationary,28,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2464.81181,,,,108,00:01.7,:q_O?KI?A@oocGF@A@W_]P??`_{?CI___{?ABba@cKII_BPo}EEDO?wg`DBBG_kdACaxxA?MbA`h]KNJEHWsgT_?Oxi?DBca{?KFFcw?_SMcCgOKYPLOOgs\AAFR{seVdArslHBOQ@X?c[__`?cVEFES[st?@crqQCFCcaX\HMGDbKSsZMIG_Sc[OO@?k[jaDAp[qo,122,62,46,995,-2724.5061
6,0.3,steyvers,4,50,0.7,0,stationary,28,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,181,118,118,:q_O?K?AA_?OOM?@@?ocCCBAOOWQAA@`O{?AC``gGKGECAWOSKJdo_oeEDBOOOSMGa``[GT@@AGOOIEGOO_WQJ``@?cULa@P`?bCECWGGIGHq@hYGV_aA[Op??___UWWMooxWqY``A@M?AA@rYEECCGGOO|@@aW`Ok`PObqQGEBessKIE`@?hSw]gfR{GH?@@@?orAFgS[KKNa`aqAGJJ^,-2480.479909,,,,97,00:01.7,:q_Oo?CD??_w?MAAAPGOKN?bOOo_REDqpcGKHEOwGaCDDqgKSKJGP`Gk\CCAPWuGDECAKoaQ___g[OHHrQXYGDJqA[Op??__hCxKGeBk[]ULOo`Ce[_@BYEGGOGZ@yAA@aP{OIFIGSSGSMNHGOWMZOhgg[OIFo__Si[NUBh}CC_?`?o{a_?_g{cb`apyeEDBBqph@JJHDF,127,54,43,1001,-2670.807789
6,0.3,steyvers,4,50,0.7,0,stationary,28,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,178,119,119,:q_O?K?AA_?OOM?@@?oc?CD_?_WU?B_?_cCCBAO__aADCawGSUKdbXWs\?@?pOuCBA@_{OMHDcGwm?ADCGOKcS``p@ACDGQpgw^?@?q[?COIppGkjA@`W?cbAAAp_wdDCapcSUKccbX}GKHO?gki]baqlKo]NhHXTGd`dR[?G^ihSs?GFEdxWoYNgfW@CwfgfTcCYj_@phpFBA@_yr,-2427.491979,,,,86,00:01.4,:q`?G?ED??_oc?HA@o?{OJA@`GOQGHaapckZJFO?GGEFDO__]GFDcGwmMIEcASGhBBa@h?bAAbQ@ICMFo?OKf?GDWweCBAo@HECJEBaSSQJEQp`}QQLfwwkWQOo@XS|JHDQ|KoZNFsclGd`dRXo|?HFyiPIeaBQ{kWLFp_xCz@GeRa]IEGfTcCYjlFCYmECB@qPWuiV^,130,48,38,1009,-2621.173664
6,0.3,steyvers,4,50,0.7,0,stationary,28,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,171,120,120,:q_O?K?AA_?OOM?@@?oc?ABAo?GOJ?A`gGKIF_?OgaABBAGOKV@A``[CMHaa@[SMM`?pc?EIcAwOOTDFpQCGKGIdg?KIS_O?GGGDJoOWWP??_osOIGCbQCOIHDfG?{eZ_?O{GEFKEgWSUPOo_XhB?IGWo[YW_Aq[hHCBgCkCKGFfgo}MMOpqADIgiegWSy]bgd[SY\aBCN,-2470.750271,,,,100,00:01.6,:q_OG?EAA___WQABAo?WOJD_`w?SP@CO_WmADBQPSSV?@@_wyCKFP@S_VAAP@TACECDQs?IJ_@gGwiVKoOW_QR_?OsOIHEcGWSQ[_BqXmADBagW[tBDcQqEs]OpOwghEBbRC_YQHp`PGgcbfckWONMFggW]Z``pqE?FDcCIUiVLO?gsi\NQPqmIFEdbkOMKO~,117,54,46,1008,-2731.313827
6,0.3,steyvers,4,50,0.7,0,stationary,29,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2562.452619,,,,99,00:01.7,:q_O?KI?A@oocGF@A@W_]P??`_{?CI___{?ABba@cKII_@@gw^BBAg?[SOa``_yGJHO`Gm]O_P`OsnEFdaxaULIDW?CMMLO?g[cV_@_w{f?CA`s_dA@bQHiADFGGOOy^ecq{gU]dhGYAOJGCbcCCGCawowqbeeg?Ke]QO_wccRJhI@eIYLfDCOIQMGG?_UMTpA`WqeW^,127,57,42,999,-2807.767319
6,0.3,steyvers,4,50,0.7,0,stationary,29,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,182,118,118,:q_O?K?AA_?OOM?@@?oc?CBA@W_SLA@`g_SL?A@_w_R?AAW?WRA@`PKcSJEBW?OUMdb@gw^CCA`s?GECP`HAIJECxXKhKEcw?w_SeBPo{eV_?OOWP@@`@[OMJFeg`i?CGo_W_TLFcG?SSJLfIXOkW_?OWOtHFCA`aKOIOo_Ws]_@HOorRKO?wg\HPyHH?kWRpPPKrBDESQeeWSPBPl@CAe^,-2535.497296,,,,87,00:01.3,:q_O?K?AA`o?SGJCA`gOYL?Cp@K?KH`?ogeAEaAxOkWLFp@?yGECPOpAKJHqqXQAOHo@p?hLFcq{?CD`eW_[UMFeg`i?AAO_W_TLFcG?CSZMSq`WpBLQPgw_WbCBkOUYNRrKoxRKGW?SMIFQPqMogcAQ@WofaaaYMEaSjYX`AgToOxgu_a@RN,124,58,29,1014,-2772.35904
6,0.3,steyvers,4,50,0.7,0,stationary,29,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,175,119,119,:q_O?K?AA_?OOM?@@?oc?ECAoOOOJ@@?osGEE``?gYABAag?KOJ_?pcKKGbA@GyCBBOOcOOIDo?`EEDCCGGWOS_a@OmIIFcAk?WL``PPU?CDEWGGN?BaA@mGIHDaxeCBA`wX?hGGDG?_iZ_CQ[CEDOsap]ECHfCKgrHFpPO|HTLP@hLAaadAiAACAbQ[OKKFOOgY?dUOp?mEDC^,-2489.916704,,,,70,00:01.4,:q`_?GIF?@O?WQAAA@WGGEEBo_s?H@@ag?KVBEOooaKGCbgOOXCAp@?iHBAaACCPGDAphESNIo@_uEJIp@SCCFEdW?[iZaAap[rA@`OwyEOIQAc?CTLo?`CfBA`byESQJDwWO_RMGXPeQNJpPO|HTLP@hLAaiDSC?ALHCw_WWMQoOgY?dUOp?klDFCbaF,132,43,27,1023,-2682.722229
6,0.3,steyvers,4,50,0.7,0,stationary,29,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,181,120,120,:q_O?K?AA_?OOM?@@?ocCCCAo?WU?@@`GWQ?BA@W?CIE_?o{?GDDo_WOMI___WUCFDO?GWVDBa@GiADCbW?CV?A``WshDBOOxUIHDBgGGEN_@`OuCDBAPkCb@DcQ`UEDCbg?WUP_aqhk~?Aar[GIX`@?o_TQHeBXyAGFgGOKGF_?P?mAJ_@aKWUhbAsYdT@IfskGEedfwOLJPIfsIaSLL^,-2602.096635,,,,101,00:01.6,:q`?WC?F??_ocCEC_?wGQEC_?_k?AD`@?{?GD`?o_WMI`BGwi?@BPP?eALFcG?mIEDDGgYAFEdW?SSQ`B@x?n?BA`kGKH_cWGkaSIpPGwp@BCGGGQJIfw?kgZabrKGKGDSr@k|@CBrKGEI_A@XqAJRo?`qU^Sp`YLQi_dAh|JA@`CQYyjUOOPdAdUJg@Ci`SQaXhX,123,58,43,1001,-2838.71042
6,0.3,steyvers,4,50,0.7,0,stationary,30,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2643.58634,,,,97,00:01.6,:q_O?KI?A@oocGF@A@W_]P??`_{?CI___{?ABba@cKII_@@gw^BBAg?[SOa``_yGJ`AP[{`?bA`h]KNJDrCkYT_?Owwt?A`qP]?EBbq[?OIFQASGELGegGS[_`@Bh}YRJfHOk|JQOsC_UOHFGGGOHDp`pdFLLO?XK{c`@pHGeVQSBKSsZMIG_Sc[OO@?k[jaCApdL,127,57,40,1001,-2903.581427
6,0.3,steyvers,4,50,0.7,0,stationary,30,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,191,118,118,:q_O?K?AA_?OOM?@@?oc?AAAo?GGJ??__sKGEBo_waCCA`w?CCB_`OwaAABA@KOIF__`C?AAEP`Os`?ECWOY?@A``[?KGDCG?CKMa@_w}AA@`psGKS_BAKGMUJew_oaR_?Oo[YO`BB[CWX_?O`e?BBDBSCULKrAHM?ADeGOOKFEoasSw^Qp?g\FAHDXXCg[QihXdEh`@_woZ?A``YiW^SO`?k[e_`?gWn,-2670.940176,,,,79,00:01.8,:q`?G?CD?@OO[GJ?`@?s]MG`@?g]?@@?wG[P@BA@KOJ@@?pCCCKbA`hA?KGpg?CIEDp`?g`??bg_WMJFoOW[QMbAacotABdb[cWPHoOos]OIo``?u[_bBHu?\NO?OKKSLOPWsrKGcw?CMJKFgo[YW`@a@Ww]a`r@o}da@OwdAb`CakkaSLFCiiUXPiW?GKKEeR{?KJOidkou^SO`?xLCAba~,147,44,35,999,-2837.590515
6,0.3,steyvers,4,50,0.7,0,stationary,30,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,187,119,119,:q_O?K?AA_?OOM?@@?oc?ECAoo_YAAAo?GKGG_?OO]?@AAGOSOH`?oc?OK__`?yAA@`W?SL@@A@XAGDCAPxIAACBq[?AGDo?G[ZB_`phYCBABW?SKP`AQPQCGDbaPMGGCchG{e[aCrcGOKFFHX?h?@dwW[_VKo`S?AJ``@iMAA@cw?MAGHDRaECGHfgW_Q\aaQX}OQOhWOSkYSO`_x@?A@PkSKGG^,-2670.705372,,,,94,00:01.5,:q_OoSSH?AP?sIAB_?O{CGGaaW_i?GEOPsCCBAo?sCCJEo?g_QNHO?O_WN_AG?CML``gGKMIJO_WOZ?A`aKGQQIO`?k\?Cap{CQIHpA[_WLIFHX?cSbDwws_VKgg?GS[_?PXIEFEgwGGEEHo?[CcTMGWOgWQNOp?cc\aAQX}c`QjHpWsaSIgOo[_a@PiIIECCB^,128,59,35,1003,-2874.526583
6,0.3,steyvers,4,50,0.7,0,stationary,30,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,176,120,120,:q_O?K?AA_?OOM?@@?ocOJ@@@?kGGF_?_k?AA@o?OYCCBaGw_X@A@wOOMLa``[OIEGOOW[XFCB@g}MGEbwO[eS``_{WMHbdGGGGQ`@p_wp?@?pSOIRIOOxAIFHO?Wgv??__XmQIOO?_SKFNPqXQ?HJgW_sg]Powo\H??`?ocbCGCWg]f??`PSSKOSO__SeTa`a@DPACBDs?GDPJN,-2600.647141,,,,89,00:01.6,:q_Oo?EF@@p?kUCC_OOOMCE`@?w_RFCOO_]CCEo_gmECA`aCMOKEbww_]Q`@OxQEEBp_weAFIDgGGGQ`BbC?AA@ag_SeS_`qCSMQdBr[?CDLqPQAIEKSqc?QVOrQPO{b`er{WMKOhG?OKHGgg_S_P_EcTKx??`PPI_aSIg_SWRa`aHWy]NiTkCCGEEdskg]PIDaz,126,50,39,1010,-2836.957605
6,0.3,steyvers,4,50,0.7,0,stationary,31,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2742.657531,,,,104,00:01.8,:q_O?KI?A@oocGF@A@W_]P??`_{?CFDOOO]?@@pp?qEDDO?_s[N```S?MIGPOoo\CDcgOcVNGO@sWSLJp`xWpJEdAk?AFLO?g[cV_@_w{f?CA`s_dA@bQHiADFGGOOy^ecqxqSJNQscL@GDcAPqAACAP[W[XPrRS?ERNHGO[QQHdscw_XaebXpPCAcbaA?GDbd[O_SJDrIZ,126,58,46,995,-3029.630306
6,0.3,steyvers,4,50,0.7,0,stationary,31,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,177,118,118,:q_O?K?AA_?OOM?@@?ocCCBA@WGGL?@`?gYAAA``C?CCAo?OOKF`@gOUCBA@WGGHBA@`CGEGFOOO}CCAcW__`DBAaK?AABAwogaT`@h@CeV__`XYECGo?g_hAAewOSbABAwgWOH_`_{CCBApA@QCBPQPhMKFDgWo_QdbGWOqKKSp?p?kebAwPKo]PHGOWM`kGcauCEBgTsCGEGesV,-2812.183095,,,,100,00:01.6,:q_OoGIAA@oOOKHA@`?kE?B`@PC?J?@@_wiD?Aoo_UGK`o_WWP@@BwhEOOHO?_[T??_`WuQIGdWO{fGDCQX]GMJOpxEGGIDggwvAAaaKGKJGp`?cb@B@q{CEDBo?_o_S`eHGuMJEgS[WOHIhWqECJEP```REDcAsoge`Cr@xCcUOOOWMISRrAHGl`@sIXOmaCRYHOj,122,55,45,1003,-3069.666653
6,0.3,steyvers,4,50,0.7,0,stationary,31,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,159,119,119,:q_O?K?AA_?OOM?@@?oc?F@@?os?ABAo?OKJ?@`?g]J?@agGGF@@?pkKN?@o?XACGGCW?GHA@aWOOP?DCqk?GLedwO[\@FBqKCECEegGwbNGegGKYVKOpgw|CDO?W[WUkFgWs[^`dcKKOMLfgW[iXaAAhYqepOpp|FLKGgWPJIIhxpxEi__ogtTBJgk~,-2608.680594,,,,66,00:01.2,:q_OoGID@@?oc?FA@oG?KJ?@`Wgi?BDOOOMCBAbWW[P?BaG@ACGGCWOQCBCo__a?IGCqk?ZLJo_weABFBqKwt@FCXxCt@EeGWOYMFfhPMEEBbAqAo]ebb{Kk`cAppk|BBdRKOiUkhjqI}bedrAIABAEsAUSTJHxpxEi_`?g_u[TOq@[uaTTsyv,123,36,30,1036,-2849.691666
6,0.3,steyvers,4,50,0.7,0,stationary,31,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,192,120,120,:q_O?K?AA_?OOM?@@?oc?CCAoOOKH@@`O{CEG_?__YCBBo?O[T?@`?{OKK`@OsCCBAO?_i?CA`aCCEFCAwGGIGFo?GGSO``Oosd@CcqsSdABBwWOIFIopC?GKHDWWOIFfcbKGEDBBPsKKLJo?OOaT_A`X?i^abq`yAILFGhGp@A@p`u?AADb{?GLOO?p|@AJhgH?x?EcQPuKJFdCKg]OOigOW^DHEIPWo],-2783.561732,,,,82,00:01.7,:q`_?K?AA@ogOUAA@oOWSNBCO?SWN?@@pS?ABBp?sIAA@`G?OT?EcGGKV@Aa@{?AAGOogWVACdghI]S``OwwjBCAQ[?GDECahiECAcXxGrA@`OsGELHdwOO_PIq`X?f?Abq`s|@IebaIIQKGWGOMJEO__wl?ABQy@N?BFsD[}ecCBcsaQbApxdBIFcCIiCEEBr{ScWhDb@xJ,141,51,31,1002,-2978.538225
6,0.3,steyvers,4,50,0.7,0,stationary,32,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2836.232117,,,,98,00:01.8,:q_O?KI?A@oocGF@A@W_]P??`_{?CG___{?ABba@cKII_@@gw^BBAg?[SOa``_s\CDcgOcVNGO@sWSLJp`xWpJEdAk?AFLO?g[cV_@_w{f?CA`s_[Q`?phCt@AbcCGGEMrQX[xIDqscKY_aAq@IAACAP[W[XPrRS?EJNHGO[QQHdscw_XaebXpPCAcbaA?GDbd[O_SJDrIZ,129,55,43,998,-3109.93763
6,0.3,steyvers,4,50,0.7,0,stationary,32,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,191,118,118,:q_O?K?AA_?OOM?@@?oc?JA@`Os?ACA`wGKGFa@PCCGDBO_g]?@AP?o[V?A@wOKIL_@X?yGDCo?GcV@ACG?CSQ_?Og]?EDBAKKKMFpAk?AQ_cb[OOLFeB[CGOIeh?si]_`Owc_X_cAhyOLIfb{SQRbBb@eGHHgC[CGTMOog[QV_bPo{tEDFScOy^PP?yTNBABbQUCGEdaxmYMLIG?O]gedAhk|BBa@G|N,-2790.780789,,,,84,00:01.6,:q`??K?AA_?OS?CBb_OOKIE_`?kOKFaAGkGIF_p?o[OJ_@GOKIL_@WOg\CAo@WyACGO?Ggd@A@w?OKIECWWW[N``AkCcU_?QPmOLFeB[OQOIp@?uAEBaQ`eADIfh?si]Nq@KW[WKq@Hh?b_`AhqIFDdA{s[NLP`P_ycaA@xs}abaSi]CBAEbqMCLJDr[s[YSJGGc]OHiGGsgTPJgW[QNR~,143,48,36,998,-3009.564575
6,0.3,steyvers,4,50,0.7,0,stationary,32,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,171,119,119,:q_O?K?AA_?OOM?@@?oc?AC_?O_UACA`wOU?BCO?GKH?Bo?O[TA@`PCOQL__oogZ?@AaC?ACDq`kCSLGOOWSKGIQaXQEGEcq`Y?A@bQLOnIIrQ\KkZ_AAXiCQIDWWmCFDcg_[WL``@X}OLHdG?OIMedAxdF?@BbDKx?BgWWlDLFo?WOI^Sqq@_~[_DWOc[]_aahYCLHdC^,-2741.064406,,,,73,00:01.6,:q_OGGICB_?OOM?AAO?GOJ@BpW?M?@@`@SA?ABagWSPCCbWGWTA@cGGOVIEoPGg_Q_`hPKhBCDAsGEFEcAKCgUJqaksfRJEw?_eY`CacKVAA@OxIMKEqqh}OLHdG?yYSJeS[?CKFECdCeZMO?x`BBDfsSs^?@`byPRJGCrDKu[Rp``UOHFBqsCEGCaahX\AEcq`dAb,133,38,35,1019,-2952.599986
6,0.3,steyvers,4,50,0.7,0,stationary,32,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,152,120,120,:q_O?K?AA_?OOM?@@?oc?B??`W?UCCA``CCIH_AWOOJ?@`w_U?A@o?cCEGFOOgcT@BpPGiABCO?GKbCA``?m?DGq@HEAIHDG@ClCFDwWOl?AO`{?QJJork?ENNo?`yY\_?PK?GVMTBSCQddCQ[CILaaAxqIECCbIUGVRIw@Wv??dBAin@Aa^,-2733.881613,,,,74,00:01.4,:q`?W?CD??o?GGF@_@W?UACBAG_UKH`@?geEFao?SKV@FQPSCNHDOos?ALFcWgWOJ_Q@GkaSdCac?aUaBaH]ECEdg?O\AFo?gcUVKOr@u?AFdR{?G]efW?E?CEdraUSSLOPHhJFDCQ[CIFEiG_SOVMHggWOOHDBIUGVMHd\ky]POQ``SkaBAxqADCcQf,118,34,40,1033,-2942.891835
6,0.3,steyvers,4,50,0.7,0,stationary,33,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2918.771735,,,,96,00:01.7,:q_O?KI?@@?wWQCB_`?kONG_?Oo]?ACOOO]?@@pp?qII_@@gw^BBAg?[SOa``_s\CDcgOcVNGDG?yKIEdwo{kWdbQk?AFLO?g[cV_@`xM?GDBh?wdA@bQHiADEbgOOK\ecqxqSJdhGWt@CDbq@IAACAP[SKMPrRPm?BNHGO[QQHdscw_XaebXpPCAcbaA?GDbd[O]OJDrIZ,130,54,42,999,-3205.709865
