subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5
S100,antelope,lion,0,0,0,0,0,1,0,0
S100,cow,penguin,0,1,0,0,0,0,1,0
S100,crocodile,eagle,0,1,0,0,0,0,1,0
S100,stinkbug,ostrich,0,0,0,0,0,1,0,0
S100,flamingo,toad,0,1,0,0,0,0,1,0
S100,seagull,swan,0,0,0,1,0,0,0,0
S100,pteordactyl,guineapig,0,0,0,0,0,1,0,0
S100,ostrich,lion,0,0,0,0,1,0,0,0
S100,koala,panda,0,1,0,1,0,0,1,1
S100,hippopotamus,wolf,0,1,0,0,0,0,1,0
S100,swan,pig,0,1,0,0,0,0,1,0
S100,pheasant,conure,0,0,0,0,0,1,0,0
S100,pitbull,toad,0,0,0,0,0,1,0,0
S100,panda,tiger,0,1,0,0,0,0,1,0
S100,dog,ram,0,0,0,0,0,1,0,0
S100,lion,duck,0,1,0,0,0,0,0,0
S100,macaw,gopher,0,0,0,0,0,1,0,0
S100,rooster,duck,0,1,0,0,0,0,1,0
S100,iguana,lion,0,1,0,0,0,0,0,0
S100,poodle,tarantula,0,0,0,0,0,1,0,0
S100,ostrich,sheep,0,1,0,0,0,0,1,0
S100,tasmaniandevil,dinosaur,0,0,0,0,0,1,0,0
S100,duckling,warthog,0,0,0,0,0,1,0,0
S100,salamander,toad,0,0,0,1,0,0,0,0
S100,lion,capybara,0,1,0,0,0,0,0,0
S100,wallaby,ladybug,0,0,0,0,0,1,0,0
S100,sparrow,bat,0,1,0,1,0,0,1,1
S100,bull,oxen,1,1,0,0,0,0,1,1
S100,hyena,cow,0,1,0,0,0,0,0,0
S100,hippopotamus,mole,0,1,0,0,0,0,1,0
S100,koala,leopard,0,1,0,0,0,0,1,0
S100,peccary,chihuahua,0,0,0,0,0,1,0,0
S100,iguana,frog,0,1,0,0,0,0,1,0
S100,komododragon,parakeet,0,0,0,0,0,1,0,0
S100,bengaltiger,bruin,1,1,0,0,1,0,1,1
S100,horse,elk,0,1,0,0,0,0,0,0
S100,crocodile,ape,0,1,0,0,0,0,1,0
S100,squirrel,rabbit,0,1,0,0,0,0,1,0
S100,spider,mouse,0,1,0,0,0,0,1,0
S100,sugarglider,bat,1,1,0,0,1,0,1,1
S100,goose,ostrich,0,1,0,0,0,0,1,0
S100,polarbear,quail,0,0,0,0,0,1,0,0
S100,dragonfly,butterfly,1,1,0,0,1,0,1,1
S100,spider,fish,0,1,0,0,0,0,1,0
S100,oriole,cow,0,0,0,0,0,1,0,0
S100,beardeddragon,pika,0,0,0,0,0,1,0,0
S100,iguana,gecko,0,1,0,1,0,0,1,1
S100,giraffe,rat,0,1,0,0,0,0,1,0
S100,peacock,anteater,0,0,0,0,0,1,0,0
S100,eagle,salmon,0,1,0,0,0,0,1,1
S100,poodle,mountainlion,0,0,0,0,0,1,0,0
S100,tyrannosaurusrex,lamb,0,0,0,0,0,1,0,0
S100,bee,hornet,1,1,0,1,1,0,1,1
S100,moth,deer,0,0,0,0,0,1,0,0
S100,rooster,raven,0,1,0,0,0,0,1,1
S100,hyena,gecko,0,1,0,0,0,0,1,0
S100,sabertoothedtiger,rat,1,1,0,0,1,0,1,1
S100,newt,fish,0,1,0,0,0,0,1,0
S100,nightingale,owl,1,1,0,0,1,0,1,1
S100,ant,raptor,0,0,0,0,0,1,0,0
S100,hawk,condor,1,1,0,1,1,0,1,1
S100,cow,elk,0,1,0,0,0,0,1,0
S100,eagle,bat,0,1,0,1,0,0,1,0
S100,hawk,mongoose,0,0,0,0,0,1,0,0
S100,bat,bunny,0,1,0,0,0,0,1,1
S100,wildebeest,hog,1,1,0,0,0,0,1,1
S100,crow,toucan,0,0,0,1,0,0,0,0
S100,falcon,penguin,0,1,0,0,0,0,1,0
S100,opossum,hammerheadshark,0,0,0,0,0,1,0,0
S100,cockatoo,conure,1,1,0,0,1,0,1,1
S100,piranha,ferret,1,1,0,0,0,0,1,1
S100,elephant,duck,0,1,0,0,0,0,1,0
S100,bird,mockingbird,0,0,0,0,0,1,0,0
S100,spider,starfish,0,0,0,0,0,1,0,0
S100,sloth,chimpanzee,0,1,0,0,0,0,1,1
S100,skunk,marmot,1,1,0,1,1,0,1,1
S100,lion,rabbit,0,1,0,0,1,0,1,0
S100,shark,horse,0,1,0,0,0,0,1,0
S100,pony,warthog,0,0,0,0,0,1,0,0
S100,mink,fox,0,1,0,0,0,0,1,0
S100,rooster,marmoset,0,0,0,0,0,1,0,0
S100,shark,lobster,0,0,0,0,0,1,0,0
S100,cheetah,lynx,0,1,0,1,0,0,1,0
S100,sloth,hamster,0,1,0,0,0,0,1,0
S100,redpanda,panda,1,1,0,1,1,0,1,1
S100,wolverine,gerbil,0,1,0,0,1,0,1,1
S100,snake,bat,0,1,0,0,0,0,1,0
S100,dolphin,horse,0,1,0,0,0,0,1,0
S100,shrew,wolf,0,0,0,0,0,1,0,0
S100,pigeon,falcon,0,0,0,0,0,1,0,0
S100,bonobo,orangutan,0,1,0,0,0,0,1,1
S100,bat,fish,0,1,0,0,0,0,1,0
S100,chicken,bull,0,1,0,1,0,0,1,0
S100,turtle,ram,0,1,0,0,0,0,1,0
S100,sabertoothedtiger,hornet,0,0,0,0,0,1,0,0
S100,giraffe,mongoose,0,1,0,1,0,0,1,0
S100,swordfish,seal,0,1,0,0,0,0,1,1
S100,maltese,whaleshark,0,0,0,0,0,1,0,0
S100,lemur,ferret,0,1,0,1,0,0,1,0
S100,eel,oxen,0,0,0,0,0,1,0,0
S100,turkey,mouse,0,1,0,0,0,0,1,0
S100,mussel,fish,1,1,0,1,1,0,1,1
S100,pufferfish,rabbit,1,0,0,0,0,0,0,0
S100,hyena,swan,0,1,0,0,0,0,1,0
S100,elephant,squirrel,0,1,0,0,0,0,0,0
S100,reindeer,deer,0,1,0,1,0,0,1,0
S100,horse,tiger,0,1,0,0,0,0,1,0
S100,iguana,giraffe,0,1,0,0,0,0,1,0
S100,puma,lobster,0,0,0,0,0,1,0,0
S100,lion,rattlesnake,0,1,1,0,0,0,1,0
S100,shark,fish,0,1,0,1,0,0,1,0
S100,donkey,ox,0,1,0,0,0,0,1,0
S100,buzzard,rabbit,0,0,0,0,0,1,0,0
S100,bear,elk,0,1,0,1,0,0,1,0
S100,shrew,emu,1,1,0,0,0,0,1,1
S100,spider,centipede,0,1,0,0,0,0,1,1
S100,giraffe,flamingo,0,1,0,0,0,0,1,0
S100,poodle,xerus,0,0,0,0,0,1,0,0
S100,blackbear,penguin,0,0,0,0,0,1,0,0
S100,panda,grizzlybear,1,1,0,1,1,0,1,1
S100,nakedmolerat,lemur,1,1,0,0,1,0,1,1
S100,goby,whale,1,1,0,0,1,0,1,1
S100,chameleon,frog,0,0,0,1,0,0,0,0
S100,lemur,starfish,0,1,0,0,0,0,1,1
S100,snake,parakeet,0,1,0,0,0,0,1,0
S100,peacock,tiger,0,1,0,0,0,0,1,0
S100,hedgehog,pika,0,0,0,0,0,1,0,0
S100,stallion,ape,0,0,0,0,0,1,0,0
S100,rhinoceros,cattle,1,1,0,0,1,0,1,1
S100,panda,sloth,0,1,0,0,0,1,1,1
S100,cat,bird,0,1,1,1,1,0,1,0
S100,snake,wolverine,0,1,0,0,0,0,1,0
S100,parrot,orangutan,0,1,0,0,0,0,1,0
S100,piranha,clam,1,1,0,0,0,0,1,1
S100,anteater,sloth,1,1,0,1,1,0,1,1
S100,monkey,bull,0,1,0,0,0,0,1,0
S100,bat,pig,0,1,0,0,0,0,1,0
S100,elk,gecko,0,1,0,0,0,0,1,0
S100,salamander,tortoise,0,1,0,0,0,0,1,0
S100,llama,baldeagle,0,0,0,0,0,1,0,0
S100,clownfish,owl,1,1,0,0,0,0,1,1
S100,giraffe,frog,0,1,0,0,0,0,1,0
S100,ant,mouse,0,1,0,0,0,0,1,0
S100,horse,bull,0,1,0,1,0,0,0,0
S100,grasshopper,honeybadger,1,1,0,0,0,0,1,1
S100,fox,toucan,0,1,0,0,0,0,1,0
S100,nakedmolerat,hyena,0,0,0,0,0,1,0,0
S100,bronco,pika,0,0,0,0,0,1,0,0
S100,chameleon,egret,0,0,0,0,0,1,0,0
S100,chipmunk,raccoon,0,1,0,0,0,0,1,0
S100,puma,gorilla,0,1,0,0,0,0,1,0
S100,turtle,bird,0,1,0,0,0,0,1,0
S100,stingray,alligator,0,1,0,0,0,0,1,0
S100,yak,cottonmouth,0,0,0,0,0,1,0,0
S100,turtle,mouse,0,1,0,0,0,0,1,0
S100,dinosaur,lizard,1,1,0,1,1,0,1,1
S100,wolf,millipede,1,1,0,0,0,0,0,1
S100,anteater,llama,0,1,0,1,0,0,1,1
S100,waterbear,koala,1,1,0,1,1,0,1,1
S100,velociraptor,camel,0,0,0,0,0,1,0,0
S100,fly,deer,0,1,0,0,0,0,1,0
S100,crow,squid,0,0,0,0,0,1,0,0
S100,monkey,chicken,0,1,1,0,0,0,1,0
S100,lamb,fish,0,1,0,0,0,0,1,0
S100,stingray,shrimp,0,1,0,1,0,0,1,0
S100,seal,fox,0,1,0,0,0,0,0,0
S100,catfish,aardvark,0,0,0,0,0,1,0,0
S100,panther,pika,0,0,0,0,0,1,0,0
S100,tuna,salmon,1,1,0,1,1,0,1,1
S100,salamander,emu,1,1,0,0,0,1,1,1
S100,dingo,sloth,0,1,0,1,0,0,1,0
S100,bear,bandicoot,0,0,0,0,0,0,1,0
S100,sparrow,falcon,0,1,0,1,0,0,1,1
S100,anteater,giraffe,0,1,0,0,0,0,1,0
S100,giraffe,moose,0,1,0,0,0,0,1,0
S100,sabertoothedtiger,wolf,0,0,0,0,0,1,0,0
S100,giraffe,fox,0,1,0,0,0,0,1,0
S100,bear,rabbit,0,1,0,0,0,0,1,0
S100,dolphin,shrimp,0,1,0,0,0,0,1,0
S100,snake,spider,0,1,0,0,0,0,1,0
S100,hare,capuchin,0,0,0,0,0,0,1,0
S100,koala,tortoise,0,1,0,0,0,0,1,1
S100,donkey,chicken,0,1,0,0,0,0,1,0
S100,weasel,beaver,0,1,0,1,0,0,1,0
S100,dragon,rabbit,0,1,0,0,1,0,1,1
S100,bass,redpanda,0,1,0,0,0,0,1,1
S100,iguana,sparrow,0,1,0,0,0,0,1,1
S100,ostrich,horse,0,1,0,0,0,0,1,0
S100,shark,orca,0,0,0,1,0,0,0,0
S100,pony,pelican,0,0,0,0,0,1,0,0
S100,monitor,gnu,0,0,0,0,0,1,0,0
S100,crocodile,lark,0,0,0,0,0,0,0,1
S100,ibis,donkey,1,1,0,0,0,0,1,1
S100,hawk,hare,1,0,0,0,0,0,0,0
S100,ewe,whale,0,1,0,0,0,0,1,1
S100,eagle,cow,0,1,0,0,0,1,1,0
S100,spidermonkey,seagull,0,0,0,0,0,1,0,0
S100,rhinoceros,salamander,0,1,0,0,0,0,1,0
S100,jellyfish,penguin,0,1,0,0,0,0,1,0
S100,snake,gerbil,0,1,0,0,0,0,0,0
S100,cheetah,hyena,0,1,0,1,1,0,1,0
S100,gnu,greatwhiteshark,0,0,0,0,0,1,0,0
S100,elephant,mouse,0,1,0,0,0,0,1,0
S100,redpanda,opossum,1,1,0,0,0,0,1,1
S100,pigeon,bluejay,0,1,0,0,0,0,1,0
S100,shark,carp,0,1,0,1,1,0,1,1
S100,hare,zebra,0,1,0,0,0,0,1,0
S100,lemur,chimpanzee,0,1,0,1,0,0,1,0
S100,lamb,ape,0,1,0,0,0,0,1,0
S100,jellyfish,mussel,1,1,0,0,0,0,1,1
S100,puma,tiger,0,1,0,0,0,0,1,0
S100,nakedmolerat,lobster,0,0,0,0,0,1,0,0
S100,cheetah,puma,0,1,0,1,0,0,1,1
S100,leopard,lynx,0,1,0,1,1,0,1,1
S100,coyote,mouse,0,1,0,0,0,0,0,0
S100,rhinoceros,pigeon,0,1,0,0,0,0,1,0
S100,ocelot,elephant,1,1,0,0,0,0,1,1
S100,muskrat,ermine,1,1,0,0,0,0,1,1
S100,cobra,manx,1,1,0,0,1,0,1,1
S100,dog,pig,0,1,0,0,0,0,1,0
S100,dog,whale,0,1,1,0,0,0,1,0
S100,wolf,hornet,0,0,0,0,0,1,0,0
S100,heron,pufferfish,0,0,0,0,0,1,0,0
S100,goat,seal,0,1,0,0,0,0,1,0
S100,turtle,monkey,0,1,0,0,0,0,1,0
S100,labradorretriever,jaguar,0,0,0,0,0,1,0,0
S100,lizard,toad,0,1,0,0,0,0,1,0
S100,boar,swan,1,1,0,0,0,0,1,1
S100,egret,budgie,0,0,0,0,0,1,0,0
S100,mountainlion,jaguar,0,1,0,1,0,0,1,1
S100,elephant,camel,0,1,0,0,0,0,1,0
S100,kitten,lion,0,1,0,0,0,0,1,0
S100,orca,swan,0,0,0,0,0,1,0,0
S100,leopard,deer,0,1,0,0,0,0,1,0
S100,beetle,ant,1,1,0,1,1,0,1,1
S100,waterbear,emu,0,0,0,0,0,1,0,0
S100,python,mongoose,0,0,0,0,0,1,0,0
S100,scottishshetland,oxen,0,0,0,0,0,1,0,0
S100,parakeet,caribou,1,1,0,0,1,0,1,1
S100,iguana,beardeddragon,1,1,0,1,0,0,1,1
S100,lemur,monkey,0,1,0,1,0,0,1,1
S100,boaconstrictor,iguana,1,1,0,0,0,0,1,1
S100,starfish,raptor,0,0,0,0,0,1,0,0
S100,chipmunk,marmot,0,0,0,1,0,0,0,0
S100,zebra,cow,0,1,0,0,0,0,1,0
S100,cheetah,turtle,0,1,0,0,0,0,1,0
S100,cardinal,lion,0,1,0,0,0,0,1,0
S100,moose,wolf,0,1,0,0,0,0,1,0
S100,giraffe,monkey,0,1,0,0,0,0,1,0
S100,bluejay,rabbit,0,1,0,0,0,0,1,0
S100,koala,frog,0,1,0,0,0,0,1,0
S100,camel,alpaca,1,1,0,1,1,0,1,1
S100,stork,blowfish,0,0,0,0,0,1,0,0
S100,otter,ermine,0,1,0,1,0,0,1,1
S100,elephant,gorilla,0,1,0,0,0,1,1,0
S100,emu,crane,0,0,0,0,0,1,0,0
S100,zebra,buffalo,0,1,0,0,0,0,1,0
S100,hare,beaver,0,0,0,1,0,0,0,0
S100,hare,cat,0,1,0,0,0,0,1,0
S100,weasel,fish,1,1,0,0,0,0,1,1
S100,goose,mule,0,1,0,1,0,0,1,1
S100,antelope,moose,0,1,0,0,0,0,1,0
S100,horse,cat,0,1,0,0,0,0,1,0
S100,cockatoo,scorpion,0,0,0,0,0,1,0,0
S100,otter,penguin,0,1,0,0,0,0,0,0
S100,wolverine,deer,0,1,0,0,0,0,1,0
S100,lizard,mongoose,0,1,0,0,0,0,1,1
S100,goat,walrus,0,1,0,0,0,0,1,1
S100,pheasant,parrot,1,0,0,0,0,0,0,0
S100,dolphin,mantaray,1,1,0,0,0,0,1,1
S100,rhinoceros,tapir,0,0,0,1,0,0,0,0
S100,parrot,viper,0,0,0,0,0,1,0,0
S100,lemur,isopod,0,0,0,0,0,1,0,0
S100,lemur,ostrich,0,1,0,0,0,0,1,0
S100,chihuahua,penguin,0,1,0,0,0,0,1,1
S100,mouse,owl,0,1,0,0,0,0,1,0
S100,earthworm,zebu,0,0,0,0,0,1,0,0
S100,boar,human,0,1,0,0,0,0,1,1
S100,bengaltiger,dodo,0,0,0,0,0,1,0,0
S100,anteater,aardvark,1,1,0,1,0,0,1,1
S100,spider,weasel,0,0,0,0,0,1,0,0
S100,otter,marmot,0,0,0,0,0,1,0,0
S100,sheep,elk,0,1,0,0,0,0,1,0
S100,bison,stallion,0,0,0,0,0,1,0,0
S100,woodchuck,beaver,0,1,0,1,1,0,1,1
S100,tasmaniandevil,bee,0,0,0,0,0,1,0,0
S100,xerus,yak,1,1,0,0,1,0,1,1
S100,mantaray,rattlesnake,0,0,0,0,0,1,0,0
S100,snake,mole,0,1,0,0,0,0,1,0
S100,velociraptor,groundhog,0,0,0,0,0,1,0,0
S100,parrot,ant,0,1,0,0,0,0,1,0
S100,echidna,ostrich,1,1,0,0,0,0,1,1
S100,peacock,parrot,0,1,0,0,0,0,1,0
S100,shark,piranha,0,1,0,0,0,0,1,0
S100,bobcat,lynx,1,1,0,1,1,0,1,1
S100,crow,tuna,1,1,0,0,0,0,1,1
S100,vole,owl,0,0,0,0,0,1,0,0
S100,chameleon,salamander,0,1,0,0,0,0,1,1
S100,woodchuck,capybara,0,0,0,0,0,1,0,0
S100,crow,magpie,1,1,0,1,1,0,1,1
S100,beetle,groundhog,1,1,0,0,0,0,1,1
S100,bear,conure,0,0,0,0,0,0,0,1
S100,dolphin,clam,0,1,0,0,0,0,1,1
S100,butterfly,koi,1,1,0,0,1,0,1,1
S100,dog,cougar,0,1,0,0,0,0,1,0
S100,whaleshark,octopus,1,1,0,0,1,0,1,1
S100,lizard,hen,0,0,0,0,0,1,0,0
S100,lion,mouse,0,1,0,0,0,0,1,0
S100,giraffe,turtle,0,1,0,0,0,0,1,0
S100,dingo,fox,0,1,0,0,0,0,1,0
S100,guineapig,piranha,0,1,0,0,1,0,1,1
S100,coyote,bird,0,1,0,0,0,0,1,0
S100,chimpanzee,gorilla,1,1,0,1,1,0,1,1
S100,crow,woodpecker,1,1,0,0,0,0,1,1
S100,fly,shrimp,0,0,0,0,0,1,0,0
S100,nakedmolerat,puma,0,0,0,0,0,1,0,0
S100,emu,flamingo,1,1,0,1,1,0,1,0
S100,antelope,bison,0,1,0,1,0,0,1,0
S100,ray,eel,1,1,0,1,1,0,1,1
S100,tortoise,ewe,0,0,0,0,0,1,0,0
S100,panda,boar,0,1,0,0,0,0,1,0
S100,skunk,alligator,0,1,0,0,0,0,1,0
S100,snail,fox,0,1,0,0,0,0,1,0
S100,peacock,polarbear,1,1,0,1,0,0,1,1
S100,crocodile,salamander,0,1,0,0,0,0,1,0
S100,mantis,millipede,1,1,0,0,1,0,1,1
S100,polarbear,mouse,0,1,0,0,0,0,0,0
S100,turtle,rabbit,0,1,0,0,0,0,1,0
S100,llama,horse,0,1,0,0,0,0,0,0
S100,crab,finch,0,0,0,0,0,1,0,0
S100,lobster,rabbit,0,1,0,0,0,1,1,0
S100,hamster,rabbit,0,1,0,1,0,0,1,0
S100,peacock,bear,0,1,0,0,0,0,1,0
S100,flamingo,meerkat,0,1,0,0,0,0,1,0
S100,horse,pig,0,1,1,1,0,0,1,0
S100,tiger,walrus,0,1,0,0,0,0,0,0
S100,bass,mouse,1,1,0,0,0,0,1,1
S100,rat,owl,0,1,0,0,0,0,1,0
S100,prairiedog,hornet,0,0,0,0,0,1,0,0
S100,otter,nightingale,0,0,0,0,0,1,0,0
S100,llama,moose,0,1,0,0,0,0,1,1
S100,carpetbeetle,gopher,0,0,0,0,0,1,0,0
S100,hare,tiger,0,1,0,0,0,0,1,0
S100,platypus,germanshepherd,0,0,0,0,0,1,0,0
S100,eagle,chimpanzee,0,1,0,0,0,0,1,0
S100,goat,snake,0,1,0,0,0,0,1,0
S100,goldfish,cat,0,1,0,0,0,0,1,0
S100,bobcat,panther,0,1,0,0,0,0,1,0
S100,mongoose,wolf,0,1,0,0,0,0,1,1
S100,snake,badger,0,1,0,0,0,0,1,0
S100,zebra,kangaroo,0,1,0,0,0,0,1,0
S100,frog,parakeet,0,0,0,0,0,1,0,0
S100,panda,bear,0,1,0,1,0,0,1,0
S100,steer,ferret,1,0,0,0,0,0,0,0
S100,tapir,oxen,1,1,0,0,0,0,1,1
S100,pigeon,manx,0,0,0,0,0,1,0,0
S100,seahorse,mussel,0,0,0,1,0,0,0,0
S100,sheep,boar,0,1,0,0,0,0,1,1
S100,zebra,chicken,0,1,0,0,0,0,1,0
S100,hamster,chinchilla,1,1,0,1,0,0,1,1
S100,tyrannosaurusrex,owl,0,0,0,0,0,1,0,0
S100,polarbear,tiger,0,1,0,0,0,0,1,0
S100,coyote,dingo,0,1,0,1,0,0,1,0
S100,shark,ox,0,1,0,0,0,0,1,1
S100,marmoset,puppy,0,0,0,0,0,1,0,0
S100,elephant,frog,0,1,0,0,0,0,1,0
S100,bengaltiger,polarbear,0,1,0,0,1,0,1,1
S100,cougar,leopard,0,1,0,1,0,0,1,1
S100,terrier,nutria,0,0,0,0,0,1,0,0
S100,kangaroo,lizard,0,1,0,0,0,0,1,0
S100,horse,squirrel,0,1,0,0,0,0,1,0
S100,cow,moose,0,1,0,0,0,0,1,0
S100,otter,sloth,0,1,0,0,0,0,1,0
S100,zebra,beaver,0,1,0,0,0,0,1,0
S100,sunbear,nutria,0,0,0,0,0,1,0,0
S100,ostrich,owl,0,1,0,1,0,0,1,1
S100,ferret,cat,0,1,0,0,0,0,1,0
S100,tasmaniandevil,manatee,0,0,0,0,0,1,0,0
S100,nakedmolerat,sandshark,0,0,0,0,0,1,0,0
S100,koala,marlin,0,0,0,0,0,1,0,0
S100,minnow,salmon,0,0,0,0,0,1,0,0
S100,dolphin,eagle,0,1,0,0,0,0,1,0
S100,komododragon,dove,1,1,0,0,0,0,1,1
S100,rhinoceros,cheetah,0,1,0,0,0,0,1,0
S100,gnat,stallion,0,0,0,0,0,1,0,0
S100,pika,bandicoot,1,1,0,0,1,0,1,1
S100,sealion,otter,0,1,0,0,0,0,1,0
S100,walrus,octopus,0,1,0,0,0,0,1,0
S100,emu,squirrel,0,1,0,0,0,0,1,0
S100,horse,mouse,0,1,0,0,0,0,1,0
S100,fawn,magpie,0,0,0,0,0,1,0,0
S100,carpetbeetle,assassinbug,1,1,0,0,1,0,1,1
S100,komododragon,eagle,0,1,0,0,0,0,1,0
S100,warthog,pig,0,1,0,0,0,0,1,0
S100,hummingbird,owl,0,0,0,0,0,0,0,1
S100,kinkajou,baldeagle,0,0,0,0,0,1,0,0
S100,ostrich,polarbear,0,1,0,0,0,0,1,0
S100,spider,squirrel,0,1,0,0,0,0,1,0
S100,wolf,robin,0,0,0,0,0,1,0,0
S100,beetle,mosquito,0,1,0,0,0,0,1,0
S100,sealion,rat,0,0,0,0,0,1,0,0
S100,crow,lion,0,1,0,0,0,0,0,0
S100,cardinal,orangutan,0,0,0,0,0,1,0,0
S100,worm,rabbit,0,1,0,0,0,0,1,0
S100,komododragon,flamingo,0,0,0,0,0,1,0,0
S100,sheep,cat,0,1,0,0,0,1,1,0
S100,horse,rat,0,1,0,0,0,0,1,0
S100,pony,mule,0,1,0,1,0,0,1,0
S100,giraffe,bird,0,1,0,0,0,0,1,0
S100,horse,lizard,0,0,0,0,0,1,0,0
S100,chameleon,lizard,1,1,0,1,1,0,1,1
S100,elk,pig,0,1,0,0,0,0,0,0
S100,sheep,eel,0,1,0,0,0,0,1,0
S100,skunk,gnu,0,0,0,0,0,1,0,0
S100,coyote,porcupine,0,1,0,0,0,0,1,0
S100,goose,turkey,1,1,0,0,0,0,1,1
S100,pony,cheetah,0,1,0,0,0,0,1,0
S100,blackbear,anchovy,0,0,0,0,0,1,0,0
S100,beetle,fox,0,0,0,0,0,1,0,0
S100,dolphin,clownfish,0,0,0,0,0,1,0,0
S100,rat,redfox,1,0,0,0,0,0,0,0
S100,snake,wolf,0,1,1,0,0,0,1,0
S100,redpanda,bunny,0,0,0,0,0,1,0,0
S100,canary,orca,0,0,0,0,0,1,0,0
S100,sparrow,cat,0,1,0,0,0,0,1,0
S100,parrot,bluebird,0,1,0,1,0,0,1,1
S100,sheep,monkey,0,1,0,0,0,0,0,0
S100,cougar,lynx,0,1,0,1,0,0,1,1
S100,bessbug,finch,0,0,0,0,0,1,0,0
S100,crocodile,iguana,0,1,0,0,0,0,1,0
S100,panda,orangutan,0,0,0,1,0,0,0,0
S100,ant,moth,0,0,0,1,0,0,0,0
S100,otter,seal,0,1,0,1,0,0,1,1
S100,tiger,raccoon,0,1,0,0,0,0,0,0
S100,beetle,worm,0,1,0,0,0,0,1,0
S100,frog,fish,0,1,0,0,0,0,1,0
S100,turtle,orangutan,0,0,0,0,0,1,0,0
S100,lion,leopard,0,1,0,1,1,0,1,0
S100,chicken,owl,0,1,0,0,0,0,1,0
S100,oyster,clam,1,1,0,0,1,0,1,1
S100,mink,lynx,0,1,0,1,0,0,1,0
S100,dingo,lemur,0,1,0,1,1,0,1,1
S100,lemur,fox,0,1,0,0,0,0,1,0
S100,giraffe,raccoon,0,1,0,0,0,0,1,0
S100,giraffe,bat,0,1,0,0,0,0,1,0
S100,zebra,hyena,0,1,0,0,0,0,1,0
S100,anteater,weevil,1,1,0,0,1,0,1,1
S100,spider,wasp,0,1,0,0,0,0,1,0
S100,jellyfish,panda,0,1,0,0,0,0,1,0
S100,dog,chimpanzee,0,1,0,0,0,0,0,0
S100,treefrog,quail,1,1,0,0,0,0,1,1
S100,crocodile,hummingbird,0,1,0,0,0,0,1,1
S100,grasshopper,firefly,1,1,0,0,1,0,1,1
S100,tasmaniandevil,monitor,0,0,0,0,0,1,0,0
S100,ox,pig,0,1,0,0,0,0,1,0
S100,macaw,flamingo,1,1,0,0,0,0,1,1
S100,shark,muskrat,1,1,0,1,0,0,1,1
S100,cheetah,donkey,0,1,0,0,0,0,1,0
S100,flamingo,deer,0,0,0,0,0,1,0,0
S100,grasshopper,tarantula,1,1,0,0,0,0,1,1
S100,cheetah,rabbit,0,1,0,0,0,0,1,0
S100,kangaroo,jackal,1,1,0,1,0,0,1,1
S100,kangaroo,pig,0,1,0,0,0,0,1,0
S100,donkey,bear,0,1,0,0,0,0,1,0
S100,crocodile,redfox,0,0,0,0,0,1,0,0
S100,seal,squid,0,1,0,1,0,0,1,0
S100,aardvark,caribou,0,0,0,0,0,1,0,0
S100,wildebeest,carpetbeetle,0,0,0,0,0,1,0,0
S100,warthog,vulture,1,1,0,0,0,0,1,1
S100,anteater,goose,0,1,0,0,0,0,1,0
S100,clownfish,pufferfish,1,1,0,1,1,0,1,1
S100,eagle,lion,0,0,0,0,1,0,0,0
S100,koala,gecko,0,1,0,0,0,0,1,0
S100,komododragon,lizard,0,1,0,1,1,0,1,0
S100,parrot,octopus,0,0,0,0,0,1,0,0
S100,ferret,hamster,0,1,0,1,1,0,1,0
S100,cattle,nightingale,0,0,0,0,0,1,0,0
S100,llama,sheep,0,1,0,0,0,0,1,0
S100,bear,barracuda,0,1,1,0,0,0,1,1
S100,blackbear,rattlesnake,1,1,0,1,1,0,1,1
S100,dog,seal,0,1,0,0,0,0,1,0
S100,crocodile,dingo,0,1,0,0,0,0,1,0
S100,chihuahua,dog,0,0,0,0,0,1,0,0
S100,tuna,seal,0,0,0,1,0,0,0,0
S100,sunbear,clownfish,0,0,0,0,0,1,0,0
S100,cheetah,starfish,0,1,0,0,0,0,1,0
S100,kangaroo,groundhog,0,0,0,0,0,1,0,0
S100,rhinoceros,lynx,0,0,0,0,0,1,0,0
S100,crow,fish,0,1,0,0,0,0,1,0
S100,skunk,sparrow,0,1,0,0,0,0,1,0
S100,goat,deer,0,1,0,0,0,0,1,0
S100,antelope,leopard,0,1,0,0,0,0,1,0
S100,tiger,wolf,0,1,0,0,0,0,1,0
S100,zebra,fox,0,1,0,0,0,0,0,0
S100,ferret,parakeet,0,1,0,0,0,0,1,0
S100,turtle,whale,0,1,0,0,0,0,1,0
S100,antelope,gazelle,1,1,0,1,1,0,1,1
S100,boaconstrictor,clam,0,0,0,0,0,1,0,0
S100,cod,shrimp,1,1,0,0,0,0,1,1
S100,kangaroo,eel,0,1,0,0,0,0,1,1
S100,mouse,fox,0,1,0,0,0,0,1,0
S100,puma,duck,0,1,0,0,0,0,1,0
S100,pelican,tiger,0,1,0,0,0,0,1,0
S100,raven,gerbil,0,1,0,0,0,0,1,1
S100,hammerheadshark,bug,0,0,0,0,0,1,0,0
S100,mink,otter,0,1,0,0,0,0,1,0
S100,kinkajou,ram,0,0,0,0,0,1,0,0
S100,jellyfish,spider,0,1,0,0,0,0,1,0
S100,squid,tick,1,1,0,0,0,0,1,1
