#word,val
sensitive,22.53
edge,23.51
helps,21.25
cutting,22.08
Washington,42
bread,28.33
candy,35.78
gate,32.04
beating,22.75
button,28.25
reports,25.41
bloody,38.47
facts,27.31
alarm,29.84
cooking,25.63
joint,27.55
Paris,69.24
suffer,22.51
intend,23.2
nasty,22.57
hundreds,21.73
investigation,29.24
understanding,21.9
guts,23.75
leader,31.16
mistakes,21.88
stopping,20.9
shoe,30.39
crash,28.65
Twenty,27.02
members,24
gorgeous,24.06
manage,21.47
walls,24.73
chocolate,29.39
claim,25.39
closet,27.08
Lieutenant,104.04
lover,26.63
moments,21.59
mountain,35.39
rude,22.06
guests,25.71
lousy,23.73
silence,25.37
spell,36.65
cleaning,22.69
talent,26.12
row,26.33
stops,21.8
attractive,24.63
grave,26.27
parties,23.18
silver,31.75
thrown,20.53
guarantee,22.02
toward,22.92
busted,22.9
G,42.53
stands,21.43
directly,21.25
highly,21.2
awesome,31.37
counting,21.47
dollar,27.65
divorce,32.73
falls,25.51
miracle,26.65
mirror,24.18
path,24.55
scream,26.41
fate,26.96
fucked,44.92
rare,21.31
wore,21.2
signs,22.02
sweat,21.86
terms,22.31
ocean,30.29
value,21.51
attacked,23.9
behavior,22.39
giant,27.06
minds,21.02
presence,20.86
cigarette,26.61
horses,40.92
planet,38.73
capable,20.82
illegal,23.51
magazine,33.2
naturally,24.51
nightmare,22.39
spoken,19.84
swing,25.98
Previously,18.1
bone,26.06
delicious,21.53
miserable,21.49
protection,23.47
Grandma,45.59
garbage,26.1
media,22.29
sports,27.59
hearts,22.98
wheel,27.06
owner,23.24
secrets,23.86
convinced,20.8
equipment,25.45
F,50.57
interrupt,18.73
jumped,21.14
kissed,28.51
popular,23.08
refuse,20.98
policy,27.02
successful,20.33
appears,21.06
champagne,31.29
Mm,31.1
stairs,23.76
carried,20.12
created,23.43
officers,28.27
swim,31.8
negative,25.65
expert,22.12
frankly,19.45
happiness,24.49
secure,24.33
garden,26.55
pizza,33.51
served,19.75
stays,19.16
winter,26.22
belt,24.35
considering,19.08
contract,32.35
outfit,25.1
disappear,20.96
mystery,22.96
courage,23.67
hidden,21.27
pity,23.51
affair,29.45
embarrassed,21.43
nerve,22.96
progress,21.25
defense,32.65
plain,21.82
plant,27.61
Rose,53.02
windows,23.33
juice,26.88
soldier,38.92
mixed,21.37
kills,19.9
storm,30.86
FALSE,21.14
material,22.14
possibility,20.29
families,22.33
settled,19.43
impressed,19.06
leading,20.86
location,24.76
object,25.76
Al,104.04
tail,23.9
disease,26.18
assure,20.02
Chicago,41.22
latest,18.73
wire,27.51
downtown,21.92
image,22.63
Junior,35.78
millions,22.49
remove,21.25
results,22.71
leads,19.78
precious,23.35
tears,22.35
garage,27.22
hits,20
pen,24.73
sounded,18.86
interview,29.51
learning,20.31
winning,23.37
argue,19.75
dirt,25.69
Professor,69.57
reminds,18.37
pink,28.47
source,28.18
dust,23.84
piss,23.59
rings,29.88
entirely,20.12
bones,30.61
breaks,18.82
director,35.96
uniform,24.82
armed,22.82
engine,31.88
football,37.53
pleasant,21.02
trap,23.84
convince,18.73
map,31.82
approach,20.98
trash,22.47
thin,20.18
gang,30.14
lake,36
pushing,19.18
Sergeant,62.94
super,26.2
cast,23.14
conference,25.41
hurting,19.1
coast,26.69
effort,19.35
per,22.37
explanation,20.06
frightened,23.25
pushed,20.49
services,20.65
shift,22.82
sisters,27.35
couch,23.47
flesh,22.06
panic,21.84
authority,21.22
collect,20
engaged,26.02
percent,25.75
pie,28.75
Central,24.75
friendship,22.82
Angeles,30.41
impression,18.55
recall,19.67
seats,21.76
notes,24.61
bored,20.18
mercy,25.31
mighty,26.57
particularly,18.55
Peter,90.12
silent,23
monkey,33.51
secretary,33.22
solid,19.57
terribly,23.63
awfully,20.29
Johnny,86.43
mile,21
Richard,73.82
students,30.67
Thursday,24.16
result,19.76
rocks,22.88
tests,23.47
cleaned,17.78
yard,25.06
artist,28.63
chose,18.67
enjoying,17.02
lifetime,18.22
stock,25.49
photo,22.84
senior,26.25
village,33.57
deny,21.39
London,46.02
snow,31.35
enjoyed,18.16
ignore,18.65
owns,19.14
trapped,20.2
Europe,26.82
chasing,18.29
surgery,32.37
emotional,21.2
eaten,18.18
rescue,25.41
screen,23.39
useless,19.94
violence,23
yelling,21.31
rip,20.16
Tuesday,23.65
figures,18.61
ghost,36.59
memories,22.2
Whoo,35.08
pot,22.53
soup,25.2
Jeez,20.92
lack,17.75
stronger,19.1
loaded,18.59
bothering,17.98
walks,18.35
audience,25.37
bury,20.67
golden,23.27
threat,20.76
partners,24.16
receive,19.45
suffering,19.43
bills,21.49
exchange,20.22
grandmother,27.78
provide,17.41
solve,19.49
underwear,21.67
wood,27
rolling,21.55
attempt,19.12
newspaper,23.69
confidence,19.47
insist,17.84
route,21.35
vision,23.88
foreign,22.29
joking,18.61
blowing,18.06
fifth,19.2
Grace,42.29
potential,18.82
Ray,97.37
routine,19.84
sandwich,21.92
asks,16.71
packed,17.73
ripped,19.06
failure,20.02
specific,17.8
coincidence,18.59
spit,19.35
steady,22.71
trained,18.86
crossed,17.14
woods,29.06
chain,21.22
chick,26.16
fully,17.25
Robert,63.18
ancient,21.67
bound,18.43
houses,19.12
birds,25.88
detail,19.39
sneak,16.88
quality,18.57
range,22.76
wrap,17.8
prize,22.39
teaching,19.8
reputation,19.27
scratch,18.84
cheer,18.69
desire,20.27
England,35.22
Henry,76.55
vote,34.33
march,24.02
touching,17.41
farm,30.04
yell,18.41
desert,27.98
therefore,20.75
tricks,19
Jim,64.25
murderer,26.57
slipped,16.63
cow,25.51
standard,18.43
ambulance,22.41
cancel,18.29
century,20.84
channel,24.41
egg,26.04
kissing,23.31
arrive,18.69
wipe,16.88
climb,19.75
commit,19.29
passion,19.76
Jimmy,80.22
proceed,20.9
wasted,16.75
starving,16.96
former,18.27
performance,21.82
ease,19.1
fallen,16.92
escaped,19.43
begins,16.55
fruit,21.73
hunt,25.86
Cheers,22.71
impressive,16.96
series,20.16
hoped,16.27
nail,18.65
smooth,18.27
tries,15.82
aboard,26.63
believes,17.35
odds,19.02
ordinary,19.08
sec,17.2
sentence,20.53
mental,19.65
suits,17.55
actual,17.33
Grant,32.55
managed,16.59
studying,19.35
package,22.78
normally,16.04
thief,24.27
delivery,19.94
duck,24.76
noon,18.12
trusted,16.78
universe,25.27
argument,17
challenge,19.86
deserves,15.84
generous,16.71
joined,16.49
jokes,20.39
supply,18.67
files,26.63
trace,19.39
ill,21.27
Buck,33.75
poison,24.55
finest,16.47
hug,19.33
clue,17.61
shy,18.37
describe,16.98
term,17.45
University,23.59
warned,15.84
comfort,17.22
dawn,25.51
issues,18.71
occasion,16.55
offense,16.47
underneath,16.25
arranged,16.16
Sue,29.37
Charles,51.1
cruel,18.35
apple,23.67
circle,21.51
patients,29.63
Prince,45.08
skip,21.1
wallet,22.8
messages,18.59
worrying,16.22
Billy,69.12
cleared,16.51
demand,17.12
estate,21.1
hers,15.73
ho,41.98
hunting,21.2
library,22.94
Mexico,30.98
threatened,16.57
Amen,25.98
K,34.18
dropping,16.2
foolish,17.51
incident,17.31
disaster,17.27
enemies,19.31
island,39.57
meantime,15.08
orange,22.31
sides,16.22
connected,17.27
defend,18.8
education,19.53
bowl,21.45
delivered,16.14
designed,17.53
plastic,18.76
speaks,20.94
continues,21.35
express,17.92
Roger,49.8
wave,21.25
ability,19.22
basement,21.06
fabulous,20.51
violent,16.67
blown,15.9
mix,16.35
transfer,20.55
elevator,24.41
modern,18.24
princess,39.59
smiling,17.2
Ben,97.92
humor,16.65
offering,15.24
powers,35.8
visiting,15.43
gather,15.67
madam,44
tank,25.61
bars,17.96
butter,20.43
cents,21.84
customers,19.06
federal,23
instance,16.78
purse,19.76
Alright,79.29
current,17.04
remains,17.45
victims,23.45
bastards,18.49
dumped,17.94
journey,19.94
collection,18.16
messed,16.73
background,17.63
dreaming,18.41
events,16.86
forces,20.86
reasonable,18.55
vehicle,22.61
soda,19.84
valuable,15.59
pills,24.82
shine,20.65
stake,16.61
taxi,25.84
bull,27.51
searching,16.78
sport,19.9
struck,16.2
Americans,25.35
chosen,18.18
protecting,16.02
fishing,23.61
metal,19.45
wishes,18.43
classic,16.16
Ed,75.65
Sheriff,61.08
fed,15.88
V,27.33
wins,19.37
costs,15.78
uses,15.25
sticking,14.53
accepted,15.71
alert,20.61
dates,18.25
answered,15.2
arrange,15.51
creature,21.41
guide,17.84
officially,15.2
released,17.29
witnesses,19.71
judgment,16.45
snap,17.39
advance,15.98
rope,22.71
reaction,16.27
role,18.22
behave,16.24
concentrate,15.65
hop,19.16
soldiers,27.63
marks,21.9
zero,21.45
imagination,17.35
mate,29.24
opposite,15.2
rotten,17.47
begging,15.02
perform,16.1
pretending,15.59
revenge,19.04
Twelve,18.82
beats,15.04
doll,24.76
intelligence,19.27
opens,16.63
sacrifice,17.9
lawyers,19.12
political,21.86
sink,16.92
uncomfortable,15.65
chat,16.27
treatment,19.31
wondered,14.9
beef,19.71
Harry,82.22
pipe,19.39
punk,21.98
Colonel,96.25
forth,15.76
laundry,19.06
listened,14.65
painful,15.16
H,27.73
Santa,46.69
timing,14.98
baseball,25.25
exercise,17.73
fashion,18.76
fifty,18.82
kicking,15.59
satisfied,15.51
shown,14.18
strangers,15.45
tone,16.86
anger,19.43
damned,17.61
painting,29.2
suspicious,15.98
swimming,19.98
bride,24.22
apology,15.76
glory,21.49
solution,15.82
victory,21.45
blows,15.55
guards,24.25
neighbors,17.02
print,19.96
wings,19.67
Aah,52.71
cared,14.18
greater,16.06
homework,20.14
trigger,16.88
seek,18.31
union,21.78
China,24.86
prisoner,23.14
gentle,16.55
motion,18.96
deck,23.76
dreamed,15.37
flower,22.76
hopes,15.1
cure,20.84
pays,14.02
France,27.06
occurred,14.45
crush,16.8
entered,14.65
habit,14.47
selfish,15.9
shadow,21.18
trail,19.2
clients,21
earn,15.35
neighbor,16.94
pet,20.18
iron,17.94
unhappy,16.53
zone,20.12
mass,17.25
nation,20.49
cap,18.75
identify,16.18
Fifteen,17.55
privacy,15.18
sand,20.29
fascinating,15.08
holiday,21.29
cheat,17.67
whore,21.1
motherfucker,51.29
photos,19.92
presents,19.08
songs,22.2
sons,18.06
Transcript,13.82
answering,14.02
basic,15.57
decisions,15.31
dressing,15.76
maid,22.82
firing,18.37
reported,15.12
warrant,20.78
Bay,24.24
Meanwhile,15.92
mysterious,15
salt,19.51
beside,15.18
crisis,16.65
technically,14.49
degrees,18
lets,18
bow,20.27
competition,20.9
entrance,15.69
hills,20.14
sets,14.92
Wednesday,18.27
afterwards,14
blocks,15
district,20.94
heck,18.14
laughs,24.27
league,18.63
relief,14.59
squeeze,15.08
assignment,17.88
grandfather,24.33
Spanish,22.16
anxious,14.1
balance,14.98
golf,25.53
pour,15.12
agreement,17.49
cheating,18.59
custody,19.25
favour,18.59
merely,15.59
recommend,14
gross,15.27
Lee,48.02
drives,14.27
site,19.22
flew,15.39
Valley,25
youth,16.82
coach,47.63
influence,14.78
blast,16.18
boots,19.16
brief,14.35
response,16.1
reward,18.02
admire,14.16
charm,15.57
holds,14.27
instructions,15.65
penny,24.29
piano,24.86
bout,19.1
data,25.61
deeply,14.43
ending,15.92
invented,15.75
strip,15.69
units,20.24
washed,14.08
Tony,68.69
filthy,16.43
theater,24.04
wounded,19.45
counts,13.55
laws,17.02
polite,13.94
assault,17.57
attend,14.02
cancer,22.33
skills,14.57
supper,19.37
average,16.65
Thirty,17.18
liquor,17.29
rub,15.45
unknown,15.18
agency,19.43
alcohol,16.57
bang,19.98
bullets,17.67
charged,14.45
daily,15.63
destiny,23.04
title,18.57
Vegas,40.27
extraordinary,15.12
gain,13.73
invitation,14.88
sucker,16.35
bro,24.9
divorced,16.1
Hollywood,27.98
horn,21.08
salad,17.02
boom,21.8
degree,14.88
halfway,13.29
jumping,14.27
jury,42.76
mountains,18.65
removed,14.45
brush,14.16
agents,21.06
bug,20.94
depressed,16.27
recent,13.12
stress,15.61
tracks,16.75
belly,15.57
granted,13.67
version,16.24
cameras,17.94
procedure,16.14
wing,20.24
loan,19.86
surrounded,13.27
Bobby,69.55
customer,15.2
flash,15.35
moron,14.78
appropriate,12.88
backup,16.9
highway,17.86
properly,12.9
stepped,12.86
therapy,18.51
replace,13.35
similar,13.63
actor,26.33
bike,25.88
catching,12.71
guilt,14.9
packing,13.69
ringing,17.63
suffered,12.86
adult,14.29
determined,13.16
patience,15.37
represent,15.16
writer,23.53
respond,14.1
Steve,69.41
testing,15.12
turkey,22.61
civil,15.94
Papa,42.59
romance,15.53
awkward,14.31
fever,19.94
Jerry,62.22
junk,15.37
rob,23.29
swell,20.8
Drew,25.04
exit,15.57
grabbed,13.33
handled,12.78
slide,17.82
sore,15
wears,12.76
wives,15.43
Lt,27.37
robbery,23.04
urgent,14.86
cigarettes,17.75
darkness,17.49
Er,37.88
pilot,26.67
German,31.84
knocking,14.88
studio,23.33
tragedy,14.18
traveling,14.2
Burns,23.14
legend,17.16
literally,14.49
option,14.43
useful,13.12
X,20.61
Avenue,16.88
cage,20.27
drawing,16.02
personality,15.9
prayer,15.78
sticks,13.61
thick,13.98
device,18.16
squad,21.49
alley,16.29
bend,15.06
confess,15.84
messing,13.04
toy,16.84
bat,20.63
limit,13.02
trunk,19.8
benefit,14.35
earned,12.67
exhausted,12.84
Martin,42.55
childhood,14.18
freaking,14.78
gear,16
Grandpa,32.57
torture,15.92
anyhow,15.16
design,16.2
flies,14.06
stretch,14.67
angle,14.92
boxes,15.69
diet,15.37
fantasy,16.24
Boston,24.02
holes,15.27
classes,15.92
financial,15.24
frozen,15.33
Johnson,30.31
despite,13
escort,14.69
shaking,12.88
article,19.57
movement,14.84
surveillance,18.67
beast,24.55
fence,16.06
smaller,13.33
tune,15.61
hooked,13.12
lessons,15.14
nut,15.63
refused,12.94
checks,14.88
claims,13.92
grass,16.78
marrying,15.92
spin,14.63
expression,12.76
mistaken,12.82
Russian,29.43
Synchro,11.63
painted,13.92
forgetting,12.29
pee,18.14
aim,14.86
confession,16.49
covering,12.43
Ld,17.55
prime,18.29
socks,18.27
virgin,18.84
Gimme,19.25
options,14.02
pin,16.37
pussy,25.67
steel,18.45
survived,12.94
prevent,13.06
discussion,12.14
helpful,12.14
intelligent,13.51
surface,18.24
tend,12.27
headache,14.1
net,15.55
Pete,38.31
quarters,16.16
attached,12.22
chill,16.24
counter,13.9
Francisco,25.27
goal,16.75
struggle,13.37
tower,22.84
cats,19.73
division,18.55
gray,21.12
homes,14.16
incredibly,13.1
liberty,16.65
shove,13.22
abandoned,13.29
charity,16.49
furniture,15.08
joining,12.04
Thomas,32.08
electric,17.14
behalf,12.16
drank,12.86
insult,12.53
cable,21.73
eats,12.65
equal,13.37
wheels,13.29
authorities,12.78
freezing,13.33
personnel,16.37
placed,12.22
self,14.16
chips,16.24
happier,12.49
highest,12.67
knee,14.69
operate,13.37
temporary,13.04
dessert,14.02
discover,12.04
informed,12.41
affairs,14.65
British,25.16
minor,12.82
review,14.8
commercial,16.25
fits,12.82
gym,18.18
Nick,60.04
pulse,23.53
developed,12.65
maintain,12.96
pile,13.18
politics,16.57
resist,12.88
sharing,12.22
treating,11.86
unique,13.65
committee,22.02
muscle,13.61
acts,12.47
Bravo,19.02
broad,14.73
Bud,35.45
darn,13.9
frame,14.1
intended,11.78
sends,11.47
moral,13.51
snake,22.35
apply,12.51
Jane,42.98
religious,13.86
status,14.71
towel,14.16
tradition,13.67
excitement,12.31
returning,11.57
bail,17.35
Jackson,32.67
passes,12.61
pattern,14.47
possession,13.33
powder,16.04
priest,26.2
quietly,12.33
session,13.29
territory,14.67
patch,17.41
related,12.61
backwards,13.08
Bible,18.33
confirm,14.43
explained,11.73
landed,12.8
steak,16.24
activity,12.88
lap,13.47
makeup,15.49
suggestion,12.2
choices,12.47
complain,12.55
conscience,13.9
coward,14.39
Japanese,25.73
matches,12.92
toss,12.39
wreck,13.67
curse,18.22
dragged,11.55
magnificent,13.22
permanent,12.14
William,32.41
citizen,13.33
feeding,11.75
interests,13.27
remarkable,12.57
robbed,15.33
soap,15.2
spy,20.06
voices,15.55
ceremony,15.82
cried,12.98
punishment,13.43
supplies,14.06
wrapped,11.76
Lane,33.41
reporter,20.39
sakes,11.9
stink,13.2
description,12.65
dope,16.08
Hopefully,11.71
inform,12.63
manners,12.76
champion,20.92
host,15.02
safer,11.37
tastes,11.98
toes,12.51
fools,13.35
tragic,12.24
fooling,12.27
math,16.39
mayor,31.27
rats,16.63
Texas,28.02
Bond,31.27
Florida,18.39
thirsty,12.29
mud,14.82
neat,12.45
noble,14.59
propose,13
royal,23.24
serving,11.69
unfortunate,11.84
complaining,11.2
hip,15.41
Lf,15.86
necessarily,11.27
string,12.67
vice,18.63
basis,11.94
delighted,12.94
sack,12.92
Saint,17.92
shocked,11.73
superior,13
wounds,14.06
idiots,11.9
skull,14.71
souls,14.78
typical,12.59
spoil,11.63
cookies,17.9
handling,11.35
introduced,11.63
manner,11.53
patrol,15.53
contest,18.78
forest,18.88
headquarters,16.45
phones,13.02
remote,13.98
surgeon,16.43
advise,12.2
assumed,11.35
assuming,11.1
brand,13.96
dancer,16.29
gifts,14.35
inch,12.37
appearance,11.59
conditions,12.69
Max,70.98
pages,13.63
slave,18.43
threatening,11.75
W,21.55
complex,13.12
flag,17.49
landing,16.04
owned,11.75
sacred,14.02
shave,13.76
temperature,13.76
yards,14.9
aid,13.9
include,11.14
approaching,12.8
dealer,16.29
tax,14.55
confirmed,13.51
fond,12.33
shoulders,11.76
sin,15.94
understands,10.76
compared,10.53
digging,13.25
pound,13.88
beaten,11.98
laying,11.14
sauce,15.59
absolute,11.31
capital,12.71
effects,12.73
locker,15.98
chip,20.61
pro,14.16
assigned,12.12
comment,12.82
debt,14.22
Eve,28.18
international,14.22
leather,13.59
studied,11.31
flip,14.27
heavens,13.27
immediate,11.2
Joey,73.08
stable,13.2
task,12.73
actions,12.16
nap,12.65
raising,11.25
appeal,13
entering,11.53
individual,11.69
jungle,22.57
troubles,11.63
honeymoon,16.2
safely,11.1
Smith,36.39
beloved,12.76
Commander,37
flow,13.75
lend,11.67
prick,14.12
thrilled,11.06
upper,12.08
factory,16.8
precisely,11.98
slap,12.47
stinks,12.29
affect,11.14
alike,11.35
cowboy,18.98
deaf,14.53
Coke,18.59
disturb,11.1
tag,13.88
blanket,12.98
