max_converge,theta,numgraphs,edgestotweak,numkeep,maxlen,jeff,numperseed,beta,offset,numnodes,numlinks,probrewire,numedges,graph_seed,numx,trim,x_seed,cost_orig,cost_irt,cost_noirt,time_irt,time_noirt,bestgraph_irt,bestgraph_noirt,disconnected_graph,hit_orig,miss_orig,fa_orig,cr_orig,hit_irt,miss_irt,fa_irt,cr_irt,hit_noirt,miss_noirt,fa_noirt,cr_noirt
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,27,5,1,27,24,18,18,03:59.7,01:34.3,20zpojlvor5523yezzqmsbdgikrkehvkpjw5vt00vneg,20zpojlvorfmd0j9okogpd0onprk9xizzlxa623ux7w8,0,25,5,19,56,19,11,7,68,19,11,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,28,5,1,28,30,24,23,02:45.8,01:29.7,1u86ro7ls7csl4pz35wfn54p4on1l6hxlhh70w0kfd76,1u86ro7ls7csl4pz35wfn54j26zpboo4g9r7uaqi1zma,0,23,7,23,52,19,11,13,62,19,11,12,63
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,29,5,1,29,28,14,14,02:50.4,01:08.3,1mgks3cdit3qsrjhlff3k7dxzb2fkceuluuoncn86aw2,1mgks3cdit3qstershkqwtspoxq499guclcmi710bhcy,0,22,8,20,55,21,9,5,70,21,9,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,30,5,1,30,24,15,16,03:17.1,01:46.4,1tjd9g6kxlxvfqtb6kji6st6ar398ssnelpexgww0kkw,1ticcsyo6bw690vm7vsq7qbjlyuhj4v88v0ibq874qvk,0,26,4,20,55,23,7,8,67,20,10,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,31,5,1,31,30,19,20,05:16.7,02:24.3,wsslme59ayl5hhhkqr6dyixkibnqf5fvkenczcen41s,2j0f03p9xooknubz5wgkvo8pitl4lcv9cds3irqanvpc,0,23,7,23,52,20,10,9,66,19,11,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,32,5,1,32,18,16,17,03:11.2,01:37.8,i9fjtr2ojoiy11714fs5s7bpiekt749gfcetyck8xvo,i9fjtr2ojoiy116zvj5ta9eg055iygc6sd2elpeu0sk,0,26,4,14,61,18,12,4,71,17,13,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,33,5,1,33,20,10,10,02:53.3,02:05.7,2frzvltz3g2x9lb6h1ped73ciigyy6002pcm5jf12ww6,2frzvltzzljfka8zyllqhxcezb7e5fm4rod4oxwlcm4m,0,27,3,17,58,23,7,3,72,22,8,2,73
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,34,5,1,34,22,10,10,03:09.8,01:39.2,2fbf2bog9kosgrorgc2vwh0z3sdh09k65oonsvlt91qc,2fbf2bog9kosgrorgc2vwh0z3sdh09k65oonsvlt91qc,0,27,3,19,56,24,6,4,71,24,6,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,35,5,1,35,20,11,10,03:04.6,01:50.6,ekf5yn5hd9tu73wk6yuxe47vmq194qhge1kcxlm3x1s,jkiqjvin8sn6khh46p8i00z0cec9hv87elmeleivk,0,25,5,15,60,22,8,3,72,21,9,1,74
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,36,5,1,36,25,11,12,03:59.9,01:47.7,4w4g2226oie2srgkuxszokb5j7ndu20v8c40w1ggea,t8n0tmtxeisjcvducmeok8f64q7w8k48ngsjl499dza,0,26,4,21,54,22,8,3,72,23,7,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,37,5,1,37,19,8,9,02:26.3,01:16.1,1uz0tpxdovkwuqgc4uewrjt4347q4z97kebkfys2562u,1uz0tpxdovkwuqgc4uewrjt4347q4z981wztklju1ypy,0,28,2,17,58,27,3,5,70,27,3,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,38,5,1,38,26,19,20,03:16.3,01:52.0,u11gyu2iia7nkyj4lqhz1guuvbm81koy70kxfh8stfu,u0iu64o7yraqybpi42s0o02ga64aej7mq1s9gntyz9k,0,25,5,21,54,19,11,8,67,18,12,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,39,5,1,39,19,14,13,02:48.4,01:16.6,2278zcpcii04aj3v18yt9w5syjeazy446onun8dtc9g,2278zcpcicr3js7hzbawkq6twtjf5v84ni27ojup1zo,0,27,3,16,59,23,7,7,68,23,7,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,40,5,1,40,25,15,13,02:52.6,02:01.1,96iz4zx0c2z9jvoecdfvxwem9q6t5evslmvtfrhzrpi,93f6co99fkgrywallh6gnwaot0ii4r1arcy5duaudxg,0,25,5,20,55,22,8,7,68,21,9,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,41,5,1,41,23,15,13,02:58.7,01:00.5,emfokhtyzp8b6cc94c62eqaoek56u42fybwhxj6r8xu,emow2znyx4bd4lsrcnmoflfv377go2cd7nov7vm2ubm,0,26,4,19,56,22,8,7,68,24,6,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,42,5,1,42,32,20,19,03:00.6,01:36.4,2h5odii46rctyvnbzh2rhy000jpi4nti7fbws5yuodts,2h5odii46rctyvnbzh2plqr9dspkp7gakn4m59tsfwg0,0,22,8,24,51,20,10,10,65,20,10,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,43,5,1,43,29,11,15,03:14.8,01:25.5,t843esu85nch82e9b3fi93mmj065h5nghdzsy3694bk,t840uahhxo4y6dxtm65gditgzryd34jql2oh29z78yo,0,22,8,21,54,21,9,2,73,19,11,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,44,5,1,44,20,10,11,03:21.6,01:39.4,281qj5ziwc9b6ggpwcv4grse09g34xc3l82fu7zmhtl2,281qj5ziwc9b6ggpwcv4iwijc81gio08remnhxigtgxy,0,27,3,17,58,23,7,3,72,23,7,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,45,5,1,45,27,14,15,03:33.7,01:51.0,eqkqvop801ptfzhpexrcuooz0kbez9x6yl8s5raewau,eqkqvohuho59nx62n9xph26kv7909q2wmbjld1h5rt2,0,22,8,19,56,20,10,4,71,18,12,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,46,5,1,46,33,25,27,04:04.2,01:22.0,f8h544roe2424tkmkv3o71iiyqilmjxs7ed13gsatqs,mievj19cs6f8s718sr1qtiz8jhyzhvzxyryntgxivbo,0,21,9,24,51,15,15,10,65,16,14,13,62
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,47,5,1,47,26,14,14,04:39.2,01:54.4,gdnyk41nbw7fjwdd87t6u4ib1kvejlcg3mo71t5hyww,gdnyk41nbw7fjwdd87t6u4ib1kvejlcg3mo71t5hyww,0,24,6,20,55,22,8,6,69,22,8,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,48,5,1,48,29,22,22,03:24.4,01:48.9,18skd6g18h3uaf30o40p6crv4t2jsgasjylwf6tx59fo,18skd6g1902ez07y5x0iddc4p0uh5rv9tjojq1hs9xxg,0,25,5,24,51,19,11,11,64,19,11,11,64
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,49,5,1,49,32,21,21,02:54.7,01:43.6,j440tqjzdr7m258x74prxuwr2tarr2j4qk7bnc3dvk2,j440tqjv8emh8wiavhlfn11s09616y39saotkydq8sg,0,24,6,26,49,21,9,12,63,20,10,11,64
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,50,5,1,50,30,14,14,03:52.5,01:43.1,2fg9f28513nbdf8p1vfimziye8u9n8wnhxtthq5179qe,2fg9f28513nbdejgq84eds0s8z8hwdma3tnkc2awa5fq,0,25,5,25,50,22,8,6,69,22,8,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,51,5,1,51,22,14,14,03:15.6,01:39.4,7bq72xgtdqdzizkzpijool73skvtnm19yp2fk1kjwo0,7bq72xgtdqdzizkzpijool73skvtnm19yp2fk1kjwo0,0,26,4,18,57,22,8,6,69,22,8,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,52,5,1,52,23,20,19,02:46.2,01:45.9,1o2f13tl4pa0pm6quk02xwwtq6mwi8p3nvaog5k6vklw,1o1e71u94zluecqg283gr2xn3futp0qtrazsh3jqyal0,0,25,5,18,57,18,12,8,67,17,13,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,53,5,1,53,15,6,8,02:04.7,01:08.6,2fcx4qc569ehqt9tilpg3xchu6k4msgyo9ats5b4ts74,2fcx4qcjxa5mxp0bvcp7dk84drvwkacstt66uyj1q77k,0,28,2,13,62,26,4,2,73,25,5,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,54,5,1,54,20,10,10,02:50.4,01:45.8,2mltodt0sk8fbey56z97rjsb2lgeqbk1ytkxisvmud7q,2q8sfjksmhug7i8rf79q9nwusf3d0czdtzp6alqopab2,0,26,4,16,59,24,6,4,71,24,6,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,55,5,1,55,26,18,18,03:17.8,01:38.4,emoqvttcdi9cugop6q5ehjo10bkwlxigfd94ypa68si,emoqvttbc642n6jqror1mwcwlhteqrelabtb35o7x8i,0,25,5,21,54,20,10,8,67,19,11,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,56,5,1,56,19,12,11,02:32.9,01:16.8,1m7w8cdvudk0hoomuiiafg6oyf9m4btme5a66ctzvqpw,1m7w8cdvtuvxul1kfysdq3ql7near6b9x2hc2r6gwpac,0,26,4,15,60,23,7,5,70,23,7,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,57,5,1,57,28,17,17,03:28.2,01:42.7,ignnhf22m47tpkzaez4vy1gidux6xa265tra9c5k6,ignnhf22m47tpkzaez4vy1gidux6xa265tra9c5k6,0,22,8,20,55,18,12,5,70,18,12,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,58,5,1,58,22,17,14,03:03.9,01:30.9,17s88i0j6brstm5ejvwb26201ec1tgfe5lzsbrlu6u5e,17s87j1tdzop4k3j41cxr64ndkxmh2r9sqpkj7m7qluq,0,26,4,18,57,20,10,7,68,22,8,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,59,5,1,59,21,15,11,02:36.9,01:18.6,1mp217w1mqpxcp0708bw4l3uog1hpmfuozriwmpc291i,1n5fe3ldi5gqb8fxljkw77e4cy8maji57zfj40d8o4ee,0,25,5,16,59,22,8,7,68,23,7,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,60,5,1,60,26,20,18,03:20.9,02:19.0,tkdnvu9rnvxsmjy8uwkaj0xtdgl65vb0nlogt4pvtoy,tkdipd48jfe2zu3vlfl1oxqv2b90gsb3q7idbhd59fm,0,24,6,20,55,20,10,10,65,20,10,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,61,5,1,61,26,13,18,03:06.2,02:01.1,1pypr6sfiz1wp5h2x0o4fxpin0to9f2xws4bs05ppe0k,1pypr6sfiywkq336rqv4z9151v9t9omofjwqykznsmr4,0,25,5,21,54,21,9,4,71,18,12,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,62,5,1,62,21,17,16,02:04.2,01:37.8,2fijj04bwj1lh2c1gobx0cqfxk11bml3uvgtiq6p6akk,2fijj04bwj1lh2c1goc0sr7x7so0pvu1aqk00ppe13wk,0,24,6,15,60,22,8,9,66,22,8,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,63,5,1,63,23,11,13,03:24.6,01:26.2,2fbdgf8kvpl1hdp32ogedkt2b6hl5w9q1llveivn7z5y,2fbdgf8j1bzncfojawgexp6v1ml5cdzkjyx9z7o168jq,0,27,3,20,55,24,6,5,70,21,9,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,64,5,1,64,21,11,17,03:03.5,01:43.8,96hnw23q84xs5cntofd74ccjjsscqcevkb7z9x7bnd0,96hnw0vhm7kpd22gtsc1qykr3nsdxx8rj8ji5oerp5a,0,28,2,19,56,22,8,3,72,20,10,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,65,5,1,65,19,6,10,03:39.8,01:38.3,1pweb1m9wngbtqv56bdvsjm110xokpe89eanz0q5mr8m,1m9eva30sqzon3o1pnlaigy459v20cysb41eig2fj0iu,0,29,1,18,57,27,3,3,72,24,6,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,66,5,1,66,23,12,10,03:36.1,01:30.9,2g9kz67in4s437mc1h9rw7y2nm6r3de52ln9cmhz8qu,1ycz0hvnnvpot7ag0kdt7mi8o5wuvcinyib9ql989om,0,26,4,19,56,21,9,3,72,23,7,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,67,5,1,67,25,19,20,03:33.2,01:39.1,w4r42ahlnrnd8ssxd6uer0cwhh2yh66o5ehswn57dak,w0nrud5mt2y4lxvcitkg4sj5tuyf64bmoyc66okmw5o,0,24,6,19,56,19,11,8,67,18,12,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,68,5,1,68,22,15,14,04:08.2,02:08.3,ekflrwmkz0bnmvje3sg6nfqbr5mi6h21qgqr5famj9g,ekflrwmkz0bnmvje3s92vopqo83g73nmpnl3pvo11c4,0,26,4,18,57,20,10,5,70,20,10,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,69,5,1,69,21,13,14,02:14.0,01:46.9,2gcqcwszbg2f672qpcxpdlu1ht6at8yikwh0dnzucutg,2kwfxpudqanxsasy5955apczu4bvcpr4azw5io4g0phg,0,27,3,18,57,24,6,7,68,23,7,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,70,5,1,70,26,15,18,03:34.3,01:24.7,20uczoyistd6e1swdy75mvlcb13sey55ozp1nn8ay6qi,20uczoyistd6e01tq5js962j6baayx7k8d94mr1uniqg,0,27,3,23,52,23,7,8,67,21,9,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,71,5,1,71,23,17,16,03:58.8,01:06.3,88zwep93by9nzjjjuibpw8ukh7v9gmz141ioxwatj42,msvcl7t17s4bwzj9naluwqqujqyzys6zilsi1ssxgy2,0,24,6,17,58,19,11,6,69,22,8,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,72,5,1,72,24,16,18,03:15.8,01:18.8,q4fzj3gppep8k4zrh8nqx53zepkc0ytxc2cpeaa478,q4fzj3gptcgdo0ijedh1qsu35xg3i4gwexkr3xx8sk,0,25,5,19,56,22,8,8,67,21,9,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,73,5,1,73,18,18,21,03:52.3,01:58.6,51nzoyu9hatfhey7k2eafqi978lw8u2xcj4dwkurosi,515knm28yc73t5mofojkq45k6ynffjuo4coikotbfiq,0,30,0,18,57,22,8,10,65,19,11,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,74,5,1,74,29,15,13,03:45.0,02:00.3,1oyx3zc3ocqi9b84ufa8felvje3a2ep8x3dxwfcbgu9y,1o2flqerhopzpo3hlkh80ag4zrpfqysyboj91bwe0pqa,0,23,7,22,53,21,9,6,69,20,10,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,75,5,1,75,28,17,19,03:34.6,01:47.1,1snenvv9ewvgk2m0dstxwu7cu8zlc55p3sp6eb1f5gzk,vwkakbkokzo3yvbrmri38ojmhelq0ijbh1q5fr62o1s,0,22,8,20,55,18,12,5,70,16,14,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,76,5,1,76,24,16,17,02:37.1,01:22.2,7bh1xo5u6sznshv59lv6ulclj2oa2xsnezwi2jhgchc,7bh1rudjgsh1m5jwmimtf7dkz2l6az1u75myuzrd4q8,0,24,6,18,57,19,11,5,70,18,12,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,77,5,1,77,30,17,16,04:16.1,02:14.1,t40on2nahh5ag69kj4rky8ee41374aihkm19dmoq3uq,t8mfvzmtmxqfmo281p6ozzt0tzjab1k2ttopyp3cq2o,0,23,7,23,52,20,10,7,68,19,11,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,78,5,1,78,27,15,17,03:40.6,02:33.6,gxtlmuj92r8iy0dffwxhpwv52e0dkkw1lhhpzv4czt8,gyc0nu78xlcf3s9181nt65y3rih6xk8zte1ayuwwhe4,0,26,4,23,52,21,9,6,69,21,9,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,79,5,1,79,22,15,16,03:08.7,01:32.4,t6b52hstg98g290263tr36dhbahiuadhjjbsgx4m9mq,t7c1pppkq5om1fqathvz5hedi8gm6n5xtlt585icz0i,0,24,6,16,59,20,10,5,70,21,9,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,80,5,1,80,28,17,21,03:13.1,01:29.0,7ahakwhr0lz0dadllytjso24ksowcva5yce1vqt7mdq,7bh0siyfggqny3p44z16oy4m128fpvn5wyv9gcdg09a,0,22,8,20,55,19,11,6,69,18,12,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,81,5,1,81,23,12,12,02:43.5,01:18.6,1md1lo3p8ruqb9q77o6o4jlw8hlpq1d8gs25jz3u991w,1md1lo3p8ruqb9q77o6o4jlw8hlpq1d8gs25jz3u991w,0,27,3,20,55,25,5,7,68,25,5,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,82,5,1,82,24,15,19,03:50.9,01:18.3,4jzxvu7gdaqqli6ra352pk65twtjr65kpkqbnahnudc,4jqqdcdx1a1oyrypyoq66n0w0b4jg3ef75b36fvoyo0,0,23,7,17,58,21,9,6,69,17,13,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,83,5,1,83,22,12,15,03:02.9,02:00.0,1o378a9raxg5j1tuqbdww8xt2p6p15k0x9h9rgct0mrw,1o3gfsrlbw7ce1jeubhy6h63t8kd6d6cbbp908zgpu10,0,27,3,19,56,22,8,4,71,19,11,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,84,5,1,84,22,11,13,02:42.7,01:48.6,2fc62txpyqpzd1g6xn5p04vsol8kwq2w3uukgxigxw8y,2fbvv1zpr6vr4evxlm96wo7gfynr94w8q1zo2pvd3iiq,0,25,5,17,58,22,8,3,72,20,10,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,85,5,1,85,30,16,17,03:32.3,01:40.5,tcpcjrifavtk3qj1s1r85j0a1rlvtii2lic995n63ba,v66s2ktwxv1e9fcmbr7cj4xvywb7cks18cdi36wsbie,0,22,8,22,53,19,11,5,70,19,11,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,86,5,1,86,29,19,15,02:42.8,02:04.6,6dqo342k4h4r6hnwzdab3b6wttm3zb7ot5anbzqe1ds,6dqnfsxboeysnpa6tv2539lbqbmxrrjspcni2twvcea,0,24,6,23,52,20,10,9,66,21,9,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,87,5,1,87,20,11,11,02:42.0,01:11.6,uyjj82ud1x2ozsd0r12lbhnidv0l6aybycbvyazsqva,t523p9ivencroqn4d9nx0wxeqnl4a9wyigusknrozra,0,27,3,17,58,23,7,4,71,23,7,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,88,5,1,88,24,13,18,04:25.6,01:31.9,u8z8w3emjwc72wckh5qvijzbcyvrjv6a69zr9lqgcn6,2yps1p29n6si1p72wbksx28tvp5s2zk6z3wrfyl2xaa,0,26,4,20,55,22,8,5,70,21,9,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,89,5,1,89,18,13,12,03:43.3,01:35.0,tc7xs7qk1tj6q58ohu2uc2idd5zok1nuakr7dnue624,21ygxte75301dqu3j2xh8l55uypyrf3p1uvdb7xs758,0,28,2,16,59,22,8,5,70,22,8,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,90,5,1,90,21,17,18,02:49.3,01:36.2,tf1t4ua3vzsj8hehazet0mq2mu014igx2cjbzzos5wq,1mixb8xqxqaj58nnyf6if0uh8ypa96eoyw6m9yldaj8q,0,27,3,18,57,22,8,9,66,20,10,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,91,5,1,91,29,15,14,02:35.2,01:27.9,eohsu4dvf5ji1rovqquyt5rlaj41mj6jlqhqknj27g4,17s8p7c1pyvahjolycdo9px2503vinzscwnf5eoa1ph0,0,23,7,22,53,21,9,6,69,22,8,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,92,5,1,92,18,15,17,02:35.7,01:16.0,17nwqbn0aayifls5cubb8607o5jmrjnm99frfs9swb36,2twarcfbw7nviz52rzu72dz5vrojtksygwq957kocqaq,0,26,4,14,61,20,10,5,70,20,10,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,93,5,1,93,21,10,15,02:39.9,01:11.6,2mnef7wyweqk3rl3shsk1ainzwqqo6zly0mqz6k4579g,10w5e9979neermcj4getns5f1mhrkw0tifwyj28qm0w4,0,27,3,18,57,25,5,5,70,22,8,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,94,5,1,94,29,18,17,02:24.3,01:59.2,1bqzadtw3hzr61xegdjx97v3q7bfx9rg7531y12kmreq,1bqzfkb1mmdq0plnnpuantywtnmy7j5j6kz8t7fskohu,0,22,8,21,54,20,10,8,67,19,11,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,95,5,1,95,29,17,15,02:18.0,01:43.0,1mgmsm4d6xgszw2nu45jgzvbhmmjvwb6jzcaaq0rh2ww,1mgmsm3ygxwk2gvdxbo5tbiv8paxcf68y6vetxd5ixog,0,23,7,22,53,22,8,9,66,22,8,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,96,5,1,96,27,21,18,02:28.4,01:27.0,hnka00u7ma276ofcz9gb7ddu47gpwp7ng2sitmghac,hnf3ivb35qck8fa7qkujbxkszhkqfd31i9cmj53mh0,0,24,6,21,54,18,12,9,66,19,11,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,97,5,1,97,21,16,16,02:46.7,01:25.5,1mr2bwy17a3c3fb72u1s2tzgg9btvng8i56c9y7suag4,1mr2bwy17a2ogtyu17bjn269hqovaorexd8wiwjh2cec,0,27,3,18,57,22,8,8,67,22,8,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,98,5,1,98,22,17,18,02:31.5,01:16.6,1mayeue2kaa4q1dqdj9ph3fzbgbw60qmbfm0u72zqq68,1mayeue2kaa4q1dqdj9ph3hbvdim9zdymci2jeo12adc,0,24,6,16,59,19,11,6,69,19,11,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.95,50,0.9,2,15,4,0.4,30,99,5,1,99,16,10,13,02:52.7,01:05.9,2tvrtg3ipbmpgms3alek1a5nnd38asdko4mg4pwm3og2,2tv9ef3uqiplt8nxcmsvsytaoq20giljzl770pkf57k2,0,28,2,14,61,24,6,4,71,22,8,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.99,50,0.9,2,15,4,0.4,30,0,5,1,0,20,16,14,03:04.1,01:32.0,2fk310ouhluyj34hsfjz0dqfpceopi7p4bt48aizab6e,2fc5jekfa9ceicvqgj34fh6u5e49uc80r5o5zeozjaqe,0,25,5,15,60,22,8,8,67,21,9,5,70
